"terms";"clusters"
"#-deep";52
"#-kind";53
"affectionate";58
"agreeable";22
"anxious";12
"arbitrary";1
"awkward";37
"bitter";58
"bold";41
"brave";30
"bright";46
"brutal";24
"calm";56
"capable";43
"careful";13
"careless";54
"casual";45
"cautious";9
"certain";33
"charitable";10
"cheerful";56
"circumspect";55
"civil";32
"clumsy";47
"cold";57
"complicated";19
"confused";39
"consistent";17
"constant";39
"contented";60
"contrary";13
"cool";8
"cordial";11
"covetous";19
"cruel";46
"cunning";35
"curious";48
"deep";31
"determined";63
"diligent";1
"distant";30
"dull";37
"eager";56
"earnest";63
"exact";21
"excessive";51
"extravagant";4
"faithful";28
"fearful";61
"fierce";41
"fiery";35
"firm";62
"foolish";15
"formal";65
"friendly";15
"generous";44
"gentle";7
"hardened";46
"hearty";29
"helpful";1
"honest";16
"humble";7
"ignorant";39
"immoderate";17
"impatient";64
"inconsistent";38
"indefatigable";61
"indifferent";49
"inhuman";50
"irrational";4
"jealous";24
"just";33
"kind";40
"leisurely";36
"live";49
"lively";50
"loud";18
"loving";1
"merciful";42
"merciless";59
"merry";1
"narrow";45
"natural";26
"negative";35
"original";53
"painstaking";24
"particular";27
"passionate";32
"pensive";21
"pleasant";22
"proper";20
"prophetic";52
"quick";65
"quiet";6
"rational";51
"reasonable";62
"rebellious";46
"religious";20
"rough";23
"sedate";54
"serene";59
"serious";48
"severe";31
"shy";5
"silent";50
"simple";14
"sociable";19
"solemn";25
"steady";24
"stern";65
"strict";55
"tame";2
"thorough";60
"thoughtless";36
"unthinking";46
"vain";47
"venturous";24
"violent";39
"warm";31
"wild";27
"wise";48
"surly";61
"uncouth";11
"sincere";28
"invincible";34
"slow";65
"unfaithful";3
"whimsical";3
"tough";65
"vindictive";36
