"terms";"clusters"
"#-warm";41
"abrupt";58
"accurate";75
"active";10
"adventurous";22
"affected";63
"affectionate";55
"agreeable";52
"amiable";25
"angelic";39
"anxious";64
"articulate";63
"assured";35
"benevolent";70
"bitter";57
"blunt";86
"bold";41
"brave";68
"bright";88
"calculating";82
"callous";100
"calm";44
"capable";44
"certain";34
"changeable";51
"cheerful";6
"childish";22
"chivalrous";22
"clever";86
"coarse";6
"cold";33
"complex";78
"confident";91
"confused";99
"congenial";12
"considerate";80
"consistent";81
"constant";18
"contented";94
"contradictory";45
"contrary";73
"cool";54
"cordial";35
"courageous";7
"critical";49
"cruel";71
"curious";87
"decisive";39
"deep";23
"dependent";21
"despondent";76
"destructive";84
"determined";78
"devilish";51
"direct";100
"distant";79
"docile";14
"dull";61
"eager";17
"earnest";17
"eloquent";84
"enlightened";59
"enthusiastic";29
"excessive";1
"expressive";95
"faithful";20
"fanciful";73
"fastidious";9
"fearful";15
"fearless";37
"feminine";7
"fervent";89
"fierce";60
"firm";81
"foolish";10
"forcible";30
"gallant";22
"generous";62
"genial";84
"gentle";33
"gloomy";17
"graceful";32
"gruff";59
"harsh";25
"hasty";83
"haughty";47
"heartless";35
"heroic";48
"honest";85
"humane";22
"hypocritical";87
"icy";58
"ignorant";69
"illiterate";7
"imaginative";41
"immoderate";60
"impatient";5
"impertinent";80
"impetuous";85
"inarticulate";97
"inconstant";96
"indefatigable";8
"indifferent";22
"industrious";41
"inexhaustible";8
"inexperienced";19
"inhuman";80
"inquisitive";10
"intellectual";81
"intense";36
"intimate";18
"intuitive";4
"invincible";76
"irresolute";20
"just";84
"kind";24
"kindly";13
"languid";80
"lawless";91
"lifeless";74
"literary";86
"live";97
"lively";66
"loud";24
"malicious";42
"manly";65
"maternal";13
"mercenary";16
"merciless";100
"mild";57
"moderate";5
"modest";86
"moral";26
"murderous";2
"musical";46
"narrow";92
"natural";67
"nervous";95
"original";97
"painstaking";41
"passionate";54
"passive";30
"patient";30
"peaceful";72
"persuasive";84
"philosophical";59
"placid";94
"pleasant";50
"practical";89
"profound";83
"prophetic";76
"proud";89
"prudent";41
"quick";53
"quiet";68
"rash";68
"rational";30
"refined";16
"relaxed";27
"restless";2
"restrained";42
"rough";72
"rude";6
"rugged";79
"saintly";48
"selfish";98
"sensitive";11
"serene";93
"serious";48
"severe";55
"silent";38
"simple";28
"sincere";101
"slow";31
"solemn";90
"steady";81
"sunny";84
"suspicious";91
"thoughtful";22
"timid";27
"treacherous";87
"unbridled";65
"uncouth";87
"uneducated";41
"unfair";83
"unrestrained";35
"unsocial";65
"untaught";45
"vain";40
"variable";91
"violent";67
"warm";98
"wild";3
"transparent";10
"unbending";8
"timorous";96
"unalterable";60
"vivid";43
"pensive";32
"slothful";51
"wise";4
"vigorous";16
"social";58
"tyrannical";87
"unfailing";77
"petty";56
"sullen";85
"speedy";75
"unguarded";19
"unfeeling";77
"proper";47
"reasonable";42
"noisy";13
