"terms";"clusters"
"afraid";2
"agreeable";1
"alone";2
"angry";2
"ashamed";3
"bad";4
"beautiful";1
"bold";4
"capable";1
"certain";4
"charming";1
"cheerful";1
"confused";1
"cruel";3
"delighted";1
"determined";4
"difficult";2
"eager";4
"embarrassed";1
"excellent";4
"extraordinary";4
"fair";1
"fine";2
"foolish";4
"fortunate";1
"generous";2
"gentle";1
"glad";3
"good";3
"grateful";2
"great";3
"happy";3
"ignorant";2
"important";4
"innocent";1
"kind";1
"little";3
"loud";4
"modest";1
"natural";4
"old";3
"open";2
"pleased";3
"poor";3
"pretty";4
"private";1
"productive";1
"proper";4
"proud";4
"quiet";4
"ridiculous";4
"satisfied";2
"sensible";2
"serious";4
"short";3
"strange";3
"strong";1
"surprised";3
"sweet";2
"tired";4
"unhappy";2
"violent";2
"weak";2
"worthy";4
"young";3
