"terms";"clusters"
"#-fair";7
"#-reasonable";43
"#-unpleasant";7
"accustomed";10
"afraid";19
"amusing";26
"appropriate";5
"beautiful";45
"best";22
"calm";28
"capable";36
"cheerful";36
"clean";37
"clever";17
"comfortable";6
"confident";16
"cruel";24
"curious";34
"dangerous";7
"delicate";33
"delighted";19
"delightful";45
"determined";27
"different";22
"direct";12
"entitled";1
"extraordinary";27
"extreme";32
"fair";18
"faithful";25
"familiar";47
"famous";20
"fancy";23
"forbidden";31
"free";23
"friendly";15
"generous";33
"gentle";46
"genuine";15
"graceful";43
"greatest";14
"greedy";42
"happier";13
"harmless";3
"heavenly";8
"hobby";2
"honest";40
"humble";9
"improper";24
"independent";35
"intellectual";47
"intelligent";3
"interesting";39
"jest";13
"liberal";41
"married";12
"mature";15
"minded";10
"mysterious";18
"natural";22
"neat";21
"newest";3
"pleasant";29
"pleasing";30
"polite";2
"productive";1
"proud";11
"qualified";15
"quiet";36
"reasonable";35
"religious";31
"rich";29
"safe";29
"safer";9
"secure";23
"selfish";21
"sincere";4
"smart";27
"social";38
"stable";5
"strong";19
"superior";27
"welcome";3
"entertaining";7
"wealthy";10
"playful";16
"unpleasant";20
"wise";30
"worth";44
"novel";11
"original";8
"sympathetic";34
"modest";38
"surprising";7
"uncertain";42
"tidy";47
"universal";16
"united";9
"obliged";7
