"terms";"clusters"
"#-determined";58
"#-free";38
"#-interesting";15
"#-worth";3
"accomplished";29
"accustomed";30
"afraid";57
"aggressive";43
"appropriate";34
"artistic";6
"beautiful";46
"blessed";24
"brave";5
"calm";1
"capable";41
"careful";26
"cheerful";33
"clean";10
"clever";6
"comfortable";19
"competent";44
"confident";4
"conventional";9
"cruel";25
"curious";35
"dangerous";32
"delicate";21
"delicious";23
"delight";40
"delightful";37
"determined";8
"different";28
"direct";25
"effective";40
"encouraging";24
"enthusiastic";5
"extraordinary";54
"extreme";52
"fair";9
"faithful";19
"familiar";23
"fancy";6
"fascinating";58
"free";54
"friendly";16
"generous";52
"gentle";36
"genuine";9
"graceful";34
"greatest";7
"greedy";23
"happy";30
"harmless";24
"historical";38
"holy";6
"honest";56
"humble";9
"independent";49
"individual";48
"interesting";41
"irregular";11
"legal";11
"liberal";52
"loose";56
"loyal";26
"married";40
"mighty";25
"modest";2
"moral";35
"mysterious";11
"natural";51
"neat";22
"novel";8
"official";15
"original";21
"passionate";8
"peaceful";38
"pleasant";17
"polite";14
"popular";4
"powerful";17
"preserved";42
"productive";1
"professional";29
"progressive";27
"proud";30
"prudent";26
"qualified";41
"reasonable";45
"respected";29
"responsible";38
"rich";13
"sacred";39
"safe";31
"scared";49
"sincere";27
"smart";52
"social";12
"special";50
"stable";3
"stimulating";24
"superior";5
"sympathetic";57
"threatened";37
"trustworthy";53
"universal";48
"weak";55
"wise";51
"selfish";15
"unprecedented";3
"worth";20
"threatening";25
"weaker";5
"thoughtful";19
"surprising";27
"top";7
"uncertain";18
"welcome";50
"mystic";47
"shocked";8
"spontaneous";40
"orthodox";58
"happier";44
