"terms";"clusters"
"#-accustomed";39
"#-afraid";66
"#-comfortable";15
"#-curious";15
"#-free";74
"#-honest";39
"#-married";25
"#-minded";39
"#-neat";51
"#-profitable";53
"accomplished";30
"accustomed";22
"afraid";27
"amusing";38
"appropriate";4
"artistic";64
"beautiful";27
"blessed";47
"bored";72
"brave";58
"calm";40
"capable";60
"careful";34
"charitable";12
"cheerful";26
"clean";21
"clever";10
"comfortable";57
"compassionate";47
"competent";70
"complex";72
"confident";35
"corrupted";72
"cruel";32
"curious";27
"damned";18
"dangerous";22
"delicate";31
"delicious";14
"delighted";43
"delightful";31
"determined";1
"different";77
"direct";37
"educational";4
"effective";66
"encouraged";13
"encouraging";21
"energetic";69
"entertaining";38
"enthusiastic";66
"exciting";59
"expensive";47
"extraordinary";44
"extreme";22
"fair";41
"faithful";52
"familiar";79
"famous";11
"fancy";69
"fascinating";13
"feeling";39
"forbidden";24
"forgiving";29
"free";28
"friendly";44
"funny";15
"generous";61
"gentle";50
"genuine";22
"graceful";30
"greatest";36
"greedy";2
"guardian";72
"happier";22
"harmless";1
"heavenly";8
"hilarious";5
"holy";59
"honest";7
"humble";10
"imposing";66
"improving";56
"independent";54
"individual";9
"inspiring";64
"intellectual";69
"intelligent";51
"interesting";65
"irregular";8
"learned";3
"legal";48
"legitimate";3
"liberal";25
"loose";49
"loyal";3
"married";49
"mature";4
"mighty";20
"minded";62
"modest";9
"modesty";66
"moral";46
"mysterious";71
"natural";27
"neat";7
"newer";5
"newest";42
"obliged";2
"official";10
"original";11
"outrageous";4
"passionate";19
"peaceful";11
"playful";51
"pleasant";27
"polite";21
"popular";16
"powerful";78
"professional";34
"profitable";42
"proud";26
"prudent";45
"qualified";33
"quiet";27
"reasonable";78
"religious";53
"respected";62
"responsible";61
"rich";67
"sacred";14
"safe";52
"safer";63
"selfish";10
"sincere";29
"smart";76
"social";55
"special";51
"spiritual";75
"spontaneous";13
"stable";6
"strong";27
"suited";64
"superior";61
"surprising";61
"sympathetic";3
"thoughtful";68
"top";35
"traditional";54
"uncertain";19
"unfair";66
"unfamiliar";63
"universal";51
"unpleasant";48
"unprecedented";3
"weak";57
"weaker";23
"welcome";71
"wise";58
"worth";79
"threatening";54
"orthodox";70
"shocked";53
"tidy";64
"unique";13
"richest";17
"united";19
"wealthy";17
"scared";24
"productive";39
"trustworthy";73
"reliable";66
