"terms";"clusters"
"#-comfortable";2
"#-fair";22
"#-married";30
"#-worth";37
"accomplished";10
"afraid";7
"amusing";40
"beautiful";43
"best";28
"brave";34
"calm";15
"capable";25
"careful";7
"cautious";35
"charitable";35
"cheerful";26
"clever";24
"comfortable";38
"compassionate";6
"confident";8
"cruel";29
"curious";40
"dangerous";32
"delicate";35
"delicious";2
"delight";6
"delighted";38
"delightful";20
"determined";45
"different";39
"direct";41
"encouraging";30
"entertaining";44
"expensive";33
"extraordinary";49
"extreme";4
"fair";45
"faithful";42
"familiar";9
"famous";34
"fancy";9
"free";3
"friendly";14
"generous";30
"gentle";25
"graceful";22
"greatest";12
"happier";46
"honest";11
"humble";23
"improper";32
"independent";11
"intelligent";44
"interesting";26
"liberal";3
"married";31
"mature";47
"modest";10
"moral";40
"natural";28
"neat";16
"newest";33
"official";27
"original";4
"playful";4
"pleasant";50
"pleasing";13
"polite";43
"popular";9
"powerful";32
"profitable";33
"proud";46
"prudent";8
"qualified";36
"quiet";32
"reasonable";21
"religious";40
"responsible";16
"rich";31
"safe";19
"safer";37
"secure";17
"selfish";8
"shocked";36
"sincere";21
"smart";6
"social";37
"spontaneous";27
"strong";39
"superior";26
"sympathetic";48
"thoughtful";29
"uncertain";18
"unpleasant";1
"weak";5
"wealthy";16
"welcome";30
"worth";45
"special";34
"wise";13
"universal";2
"stable";6
