"terms";"clusters"
"#-beautiful";24
"#-fancy";45
"#-humble";53
"#-worth";30
"accomplished";50
"accustomed";48
"afraid";15
"amusing";50
"beautiful";22
"calm";8
"capable";20
"capital";26
"careful";41
"cheerful";39
"clever";18
"comfortable";30
"compassionate";54
"compliance";6
"confident";24
"creative";1
"cruel";27
"curious";28
"dangerous";24
"daring";26
"delicate";43
"delighted";4
"delightful";39
"determined";20
"different";15
"direct";11
"entertaining";34
"entitled";25
"exciting";5
"expensive";44
"extraordinary";14
"extreme";10
"fair";30
"faithful";32
"familiar";35
"famous";13
"fancy";19
"fascinating";47
"free";14
"friendly";16
"generous";23
"gentle";32
"genuine";2
"graceful";47
"greatest";23
"happier";7
"heavenly";46
"honest";11
"humble";42
"improper";49
"independent";6
"individual";12
"intelligent";24
"interesting";29
"jest";44
"liberal";5
"loose";3
"married";35
"mature";50
"mighty";44
"minded";8
"modest";22
"mysterious";41
"natural";43
"novel";3
"obliged";44
"outrageous";52
"passionate";36
"peaceful";33
"pleasant";17
"polite";30
"powerful";21
"productive";16
"proud";10
"prudent";54
"quiet";48
"reasonable";18
"respected";2
"rich";26
"sacred";35
"safe";10
"shocked";51
"sincere";51
"smart";35
"special";9
"strong";15
"superior";4
"surprising";53
"thoughtful";17
"unpleasant";38
"weak";23
"welcome";31
"worth";42
"weaker";29
"vulnerable";18
"pleasing";9
"secure";37
"social";7
"united";40
"universal";33
"wealthy";34
"uncertain";52
"funny";6
"responsible";47
