"terms";"clusters"
"#-afraid";37
"#-beautiful";60
"#-capable";38
"#-cheerful";2
"#-happy";22
"#-proud";27
"#-suited";2
"#-worth";4
"accomplished";60
"accustomed";10
"afraid";24
"amusing";2
"appropriate";32
"artistic";4
"beautiful";20
"bible";57
"blessed";3
"bored";60
"brave";12
"calm";36
"capable";53
"capital";21
"careful";29
"charitable";11
"cheerful";15
"clean";13
"clever";43
"comfortable";36
"compassionate";34
"competent";31
"confident";6
"conventional";27
"cruel";36
"curious";6
"damned";37
"dangerous";5
"daring";33
"defensive";14
"delicate";58
"delicious";40
"delight";38
"delighted";45
"delightful";45
"determined";46
"different";20
"direct";51
"dominant";37
"encouraged";31
"encouraging";14
"enthusiastic";37
"exciting";37
"expensive";23
"extraordinary";65
"extreme";10
"fair";39
"faithful";43
"familiar";65
"famous";8
"fancy";26
"fascinating";3
"forbidden";1
"forgiving";1
"free";54
"friendly";65
"generous";29
"gentle";15
"genuine";62
"graceful";64
"greatest";40
"greed";2
"greedy";14
"happier";43
"harmless";18
"heavenly";56
"helpful";11
"honest";54
"humble";55
"improper";1
"independent";16
"individual";52
"influential";57
"intellectual";59
"interesting";25
"jest";12
"learned";7
"legal";52
"legitimate";44
"liberal";4
"loose";25
"loyal";51
"married";63
"mature";37
"mighty";19
"minded";7
"modest";41
"moral";30
"mysterious";6
"natural";20
"neat";66
"novel";17
"obliged";34
"official";25
"original";28
"outrageous";21
"passionate";5
"peaceful";49
"playful";56
"pleasant";20
"pleasing";57
"polite";32
"popular";9
"potential";33
"powerful";18
"professional";42
"profitable";48
"proud";15
"prudent";13
"qualified";49
"quiet";20
"reasonable";29
"religious";12
"responsible";18
"rich";47
"sacred";50
"safe";47
"scared";62
"selfish";28
"shocked";61
"sincere";13
"smart";51
"social";35
"special";23
"stable";29
"strong";20
"succeeding";4
"superior";50
"surprising";16
"sympathetic";57
"thoughtful";58
"threatening";60
"top";50
"trusted";60
"uncertain";29
"united";30
"weak";41
"welcome";63
"wise";47
"universal";49
"worth";58
"unpleasant";46
"newest";11
"suited";56
"secure";4
"subordinate";21
"safer";2
"weaker";38
