"terms";"clusters"
"#-fancy";39
"#-free";50
"#-safe";55
"#-weak";30
"#-wise";16
"accomplished";7
"accustomed";34
"afraid";56
"amusing";7
"appropriate";22
"beautiful";45
"blessed";4
"bored";8
"brave";28
"calm";39
"capable";35
"careful";25
"cautious";17
"cheerful";33
"clean";35
"clever";50
"comfortable";10
"compassionate";34
"competent";26
"confident";41
"controversial";50
"conventional";24
"cruel";15
"curious";52
"dangerous";45
"delicate";53
"delighted";52
"delightful";50
"determined";44
"different";38
"direct";5
"educational";59
"effective";27
"energetic";27
"enthusiastic";48
"expensive";24
"extraordinary";14
"extreme";36
"fair";12
"faithful";29
"familiar";33
"famous";48
"fancy";58
"forgiving";50
"free";62
"friendly";35
"generous";30
"gentle";43
"genuine";24
"graceful";37
"greatest";10
"greedy";48
"happier";6
"happy";18
"heavenly";58
"holy";31
"honest";35
"humble";19
"improper";27
"independent";32
"individual";39
"intellectual";11
"intelligent";26
"interesting";12
"legitimate";5
"liberal";26
"loose";47
"married";42
"mature";46
"mighty";44
"minded";2
"modest";56
"moral";1
"mysterious";61
"natural";3
"neat";2
"novel";48
"official";17
"original";42
"pleasant";10
"polite";11
"popular";11
"powerful";57
"progress";8
"proud";19
"prudent";17
"qualified";54
"reasonable";23
"religious";41
"respected";40
"rich";24
"sacred";9
"safe";49
"scared";36
"selfish";8
"social";23
"special";20
"spiritual";59
"strong";51
"superior";21
"surprising";40
"sympathetic";28
"thoughtful";40
"trustworthy";17
"uncertain";6
"united";49
"weak";54
"weaker";55
"worth";61
"sincere";11
"welcome";13
"tidy";60
"top";41
"universal";39
"unprecedented";7
"wise";50
"stable";28
"wealthy";17
"threatening";30
"professional";42
"peaceful";5
