"terms";"clusters"
"#-afraid";19
"#-dangerous";47
"#-fair";17
"#-pleasant";52
"#-strong";40
"#-weak";4
"#-worth";24
"accomplished";29
"accustomed";20
"amusing";22
"appropriate";9
"blessed";30
"brave";48
"bustle";10
"capable";45
"capital";18
"cautious";19
"charitable";33
"committed";19
"confident";11
"coward";19
"cruel";38
"dangerous";16
"delicious";47
"delighted";49
"delightful";1
"determined";1
"direct";52
"effective";7
"efficient";22
"encouraged";49
"encouraging";43
"enthusiastic";36
"exciting";35
"expensive";26
"extreme";13
"faithful";21
"familiar";27
"famous";33
"fancy";47
"friendly";26
"funny";3
"generous";36
"genuine";37
"graceful";2
"greatest";33
"greedy";7
"happier";51
"harmless";8
"humble";44
"imposing";32
"improper";12
"independent";43
"intellectual";15
"intelligent";15
"interesting";43
"legal";35
"liberal";26
"loose";25
"married";42
"mature";50
"mighty";4
"minded";4
"modest";43
"moral";12
"mysterious";25
"novel";30
"official";31
"original";7
"outrageous";41
"passionate";30
"peaceful";5
"playful";26
"pleasing";43
"polite";6
"powerful";5
"productive";5
"professional";46
"profitable";4
"prudent";23
"qualified";2
"reasonable";43
"religious";2
"respected";50
"responsible";24
"richest";24
"safer";8
"selfish";36
"smart";25
"special";26
"stable";41
"standing";33
"superior";13
"thoughtful";20
"threatening";28
"top";39
"united";50
"wealthy";24
"welcome";48
"universal";29
"suited";10
"surprising";10
"secure";15
"uncertain";18
"unpleasant";52
"unfair";5
"sacred";35
"unprecedented";33
"tidy";14
"vulnerable";34
"trustworthy";32
