"terms";"clusters"
"#-happy";51
"#-interesting";33
"#-weak";55
"#-worth";54
"accomplished";62
"amusing";35
"appetite";1
"appropriate";2
"blessed";37
"bustle";2
"calm";60
"capable";20
"careful";50
"catholic";42
"cautious";12
"charitable";22
"clean";12
"clever";20
"comfortable";7
"compassionate";15
"complex";32
"confident";7
"conventional";52
"curious";19
"dangerous";12
"daring";21
"defensive";4
"delicate";53
"delicious";39
"delighted";63
"delightful";28
"determined";47
"devil";15
"devout";33
"direct";11
"encouraging";6
"energetic";33
"enthusiastic";61
"entitled";33
"expensive";6
"extreme";43
"faithful";14
"familiar";44
"famous";52
"fancy";5
"fascinating";33
"forgiving";15
"friendly";30
"generous";63
"genuine";51
"graceful";56
"greatest";57
"greedy";3
"happier";16
"harmless";36
"heavenly";22
"holy";8
"improving";54
"independent";60
"intellect";58
"intellectual";40
"interesting";40
"intriguing";1
"irregular";26
"jest";52
"loose";25
"loyal";46
"married";31
"might";33
"mighty";42
"minded";33
"modest";20
"modesty";49
"neat";1
"newest";34
"novel";29
"obliged";9
"official";40
"passionate";51
"peaceful";43
"playful";32
"polite";6
"popular";21
"powerful";48
"productive";22
"professional";41
"profitable";17
"prudent";45
"reasonable";13
"religious";27
"respected";62
"responsible";24
"revolutionary";9
"richest";22
"sacred";35
"scared";22
"secure";13
"secured";34
"selfish";40
"sincere";26
"smart";29
"social";57
"special";40
"spiritual";58
"spontaneous";46
"stimulating";55
"superior";9
"surprising";52
"thoughtful";50
"threatening";19
"trustworthy";38
"uncertain";59
"unpleasant";31
"weak";8
"welcome";35
"top";51
"universal";23
"worth";41
"united";37
"improper";33
"wealthy";18
"relish";61
"safer";54
"legal";34
"tidy";4
"thought";49
"unprecedented";10
"weaker";32
