"terms";"clusters"
"#-comfortable";20
"#-fair";16
"#-married";29
"#-worth";32
"accomplished";35
"amusing";10
"beautiful";4
"brave";40
"calm";7
"capable";2
"careful";28
"cautious";27
"charitable";27
"cheerful";30
"clever";19
"compassionate";3
"confident";31
"cruel";7
"curious";36
"delicate";27
"delicious";38
"delight";3
"delightful";3
"direct";10
"encouraging";30
"entertaining";13
"expensive";13
"extreme";15
"faithful";5
"familiar";14
"famous";40
"fancy";32
"free";28
"friendly";20
"generous";29
"graceful";11
"greatest";22
"happier";6
"honest";27
"humble";9
"improper";31
"independent";27
"intelligent";1
"liberal";28
"mature";26
"modest";12
"moral";36
"neat";39
"newest";13
"official";7
"original";15
"playful";15
"pleasing";34
"polite";20
"popular";32
"powerful";17
"profitable";13
"proud";23
"prudent";31
"qualified";33
"reasonable";12
"religious";36
"responsible";39
"safe";22
"safer";24
"secure";36
"selfish";25
"shocked";33
"sincere";12
"smart";18
"social";35
"spontaneous";24
"sympathetic";37
"thoughtful";29
"uncertain";17
"unpleasant";9
"weak";8
"wealthy";39
"welcome";21
"special";40
"wise";37
"universal";38
"stable";18
