"terms";"clusters"
"#-determined";27
"#-free";3
"#-interesting";14
"#-worth";26
"accomplished";2
"aggressive";9
"artistic";22
"blessed";27
"brave";6
"calm";33
"capable";14
"careful";2
"clever";21
"comfortable";7
"competent";4
"conventional";24
"cruel";13
"delight";12
"delightful";10
"determined";1
"direct";19
"effective";12
"encouraging";3
"enthusiastic";6
"extreme";23
"faithful";7
"familiar";24
"fancy";4
"fascinating";22
"gentle";20
"greatest";18
"greedy";4
"harmless";31
"historical";3
"holy";18
"honest";19
"humble";25
"independent";10
"individual";29
"interesting";8
"irregular";21
"legal";31
"loyal";24
"married";12
"mighty";5
"neat";15
"novel";1
"official";29
"peaceful";5
"popular";28
"powerful";33
"preserved";17
"productive";33
"professional";11
"progressive";32
"prudent";11
"qualified";20
"reasonable";6
"respected";30
"scared";10
"sincere";21
"smart";8
"social";15
"special";29
"stable";26
"stimulating";32
"superior";6
"threatened";18
"trustworthy";17
"universal";29
"weak";16
"selfish";31
"unprecedented";14
"threatening";19
"weaker";9
"thoughtful";7
"surprising";22
"top";22
"uncertain";23
"mystic";32
"shocked";1
"spontaneous";12
"orthodox";27
"happier";10
