"terms";"clusters"
"#-fair";10
"#-reasonable";10
"#-unpleasant";11
"accustomed";9
"amusing";4
"appropriate";13
"calm";5
"capable";6
"clean";2
"clever";12
"confident";1
"cruel";4
"curious";13
"dangerous";10
"delicate";12
"determined";4
"direct";11
"entitled";13
"extreme";2
"faithful";7
"familiar";11
"famous";2
"fancy";5
"forbidden";11
"free";5
"friendly";3
"generous";8
"gentle";1
"genuine";3
"graceful";11
"greedy";13
"happier";7
"harmless";6
"heavenly";11
"hobby";13
"humble";8
"improper";13
"independent";3
"intellectual";11
"intelligent";6
"jest";7
"liberal";9
"married";11
"mature";3
"minded";9
"mysterious";8
"neat";7
"newest";6
"polite";2
"productive";5
"proud";5
"qualified";3
"quiet";6
"reasonable";3
"religious";13
"safer";8
"selfish";1
"sincere";1
"smart";4
"social";7
"stable";2
"superior";4
"welcome";6
"entertaining";10
"wealthy";9
"playful";5
"unpleasant";12
"wise";6
"novel";10
"original";7
"sympathetic";1
"modest";7
"surprising";11
"uncertain";1
"tidy";10
"universal";2
"united";8
"obliged";11
