"terms";"clusters"
"#-clean";28
"#-cruel";22
"#-determined";22
"#-encouraging";43
"#-happier";30
"#-interesting";30
"#-married";48
"#-minded";48
"#-unpleasant";7
"#-weaker";5
"#-worth";32
"accomplished";8
"accustomed";36
"almighty";43
"amusing";6
"appropriate";55
"attempted";44
"blessed";25
"brave";16
"bustle";22
"calm";59
"capable";16
"careful";11
"cautious";51
"charitable";26
"clean";1
"clever";50
"compassionate";19
"confident";31
"conquest";14
"corrupted";44
"coward";6
"cruel";45
"dangerous";54
"daring";7
"delicious";53
"delightful";1
"determined";4
"direct";23
"dramatic";30
"efficient";48
"encouraged";38
"encouraging";41
"energetic";16
"enthusiastic";35
"exciting";59
"expensive";3
"extreme";37
"faithful";26
"famous";9
"fancy";55
"forgiving";53
"funny";38
"generous";54
"genuine";17
"graceful";33
"greatest";43
"greedy";39
"happier";11
"harmless";27
"hilarious";32
"historical";53
"holy";20
"imposing";28
"improper";22
"independent";24
"individual";52
"influential";44
"intellectual";4
"intelligent";17
"interesting";27
"jest";29
"learned";48
"legal";48
"legitimate";1
"liberal";4
"loose";58
"married";40
"mature";38
"mighty";57
"minded";20
"modest";41
"neat";15
"newest";55
"novel";58
"obliged";35
"official";52
"original";13
"outrageous";21
"passionate";41
"peaceful";29
"playful";3
"pleasing";38
"polite";56
"popular";46
"powerful";56
"profitable";19
"prudent";12
"qualified";58
"reasonable";15
"respected";25
"responsible";19
"richest";39
"sacred";52
"safe";2
"satisfying";5
"scared";51
"secure";47
"selfish";26
"shocked";5
"sincere";7
"smart";24
"social";57
"special";23
"spiritual";13
"spontaneous";48
"stable";33
"superior";36
"surprising";45
"threatening";48
"tidy";38
"top";33
"uncertain";34
"unfair";42
"united";14
"universal";18
"weak";10
"welcome";34
"wise";46
"suited";48
"weaker";42
"wealthy";49
"unpleasant";30
"sympathetic";6
"religious";38
"tolerant";42
"unprecedented";21
"vulnerable";48
"unique";48
