"terms";"clusters"
"#-congenial";61
"#-easy";86
"#-literary";99
"#-mild";88
"#-open";46
"#-partial";180
"#-shy";159
"#-sober";186
"#-strong";46
"#-sure";22
"#-ugly";46
"abject";179
"abrupt";194
"absorbent";32
"acceptable";81
"accessible";136
"accurate";149
"active";227
"acute";75
"adhesive";190
"adventurous";11
"affable";227
"affectionate";17
"aggressive";185
"analytical";254
"argumentative";173
"arrogant";190
"artistic";135
"assured";115
"autocratic";7
"avaricious";51
"awkward";187
"bashful";180
"benevolent";231
"benign";199
"benignant";38
"bitter";290
"bland";259
"blithe";32
"bloodthirsty";197
"bluff";253
"boastful";236
"bold";286
"boyish";224
"brave";60
"brisk";176
"buoyant";38
"busy";175
"calm";44
"candid";36
"capricious";293
"careful";83
"careless";183
"casual";94
"cautious";3
"changeable";94
"charitable";34
"chatty";14
"cheerful";1
"chivalrous";180
"christian";234
"circuitous";100
"civil";153
"clamorous";16
"clean";175
"close";96
"clumsy";160
"cold";221
"combative";180
"commanding";7
"communicative";149
"compassionate";87
"complacent";264
"compliant";59
"complimentary";43
"conciliatory";5
"condescending";52
"confident";246
"confidential";54
"congenial";116
"conscientious";266
"considerate";214
"consistent";288
"constant";136
"constrained";57
"contemplative";174
"contrary";127
"conventional";219
"conversational";34
"convivial";143
"cool";83
"coquettish";263
"cordial";165
"courageous";61
"courteous";75
"covetous";146
"credulous";296
"crisp";239
"critical";52
"cruel";210
"cunning";71
"curious";286
"dainty";26
"daring";2
"decisive";190
"deferential";283
"defiant";277
"definite";164
"deliberate";220
"delicate";69
"deprecatory";82
"destructive";295
"determined";275
"devout";99
"dexterous";85
"diffident";95
"dignified";98
"diplomatic";112
"direct";174
"discreet";152
"discursive";186
"disdainful";239
"dishonest";91
"disorderly";61
"dissatisfied";277
"distrustful";92
"dogged";197
"doleful";80
"domestic";192
"dutiful";206
"eager";237
"earnest";30
"easy";221
"economical";106
"ecstatic";189
"eloquent";7
"emotional";267
"emphatic";178
"energetic";72
"enthusiastic";56
"envious";259
"equitable";8
"evasive";296
"exact";285
"exclusive";150
"excusatory";101
"explicit";29
"explosive";132
"expressive";256
"facetious";108
"faithful";151
"faithless";252
"familiar";12
"fanciful";58
"fast";245
"fearful";226
"feminine";77
"ferocious";163
"fervent";8
"festive";99
"fickle";25
"fierce";281
"fiery";263
"firm";202
"fitful";158
"flip";166
"forbearing";257
"forcible";142
