"terms";"clusters"
"#-close";15
"#-cold";119
"#-considerate";234
"#-curious";30
"#-free";135
"#-handsome";213
"#-honest";92
"#-hopeful";59
"#-neat";39
"#-open";10
"#-partial";117
"#-true";83
"abrupt";162
"acceptable";199
"accessible";112
"accurate";185
"active";69
"acute";20
"adventurous";223
"affable";89
"affectionate";214
"aloof";203
"animated";40
"argumentative";141
"arrogant";220
"artistic";44
"assured";10
"austere";20
"avaricious";208
"awkward";157
"bashful";147
"benevolent";42
"benignant";166
"bitter";137
"bland";183
"bluff";34
"boastful";43
"boisterous";51
"bold";68
"boyish";83
"brave";84
"brisk";115
"brutal";114
"busy";181
"calculating";40
"callous";225
"calm";7
"candid";65
"capricious";49
"captious";234
"careful";69
"careless";204
"casual";148
"censorious";36
"ceremonious";86
"changeable";83
"charitable";233
"chary";129
"chaste";99
"chatty";127
"cheerful";143
"cheery";227
"chivalrous";115
"christian";39
"circumspect";98
"civil";28
"classic";92
"clean";179
"close";146
"clumsy";130
"coherent";193
"cold";181
"combative";159
"compassionate";136
"complacent";111
"complimentary";155
"conceited";234
"conciliatory";236
"concise";142
"condescending";8
"confident";244
"confidential";218
"congenial";160
"considerate";246
"consistent";40
"constant";90
"contemplative";242
"contentious";223
"contrary";74
"conversational";241
"convivial";1
"cool";229
"cordial";204
"courageous";142
"courteous";220
"crisp";56
"critical";47
"cruel";90
"cunning";126
"curious";121
"dainty";1
"dandy";211
"decisive";75
"deferential";31
"defiant";13
"definite";130
"deliberate";185
"delicate";77
"demonstrative";190
"demure";119
"dependent";195
"despotic";176
"destructive";116
"desultory";165
"determined";108
"dignified";163
"diligent";67
"direct";53
"discourteous";10
"discreet";43
"disdainful";136
"disorderly";113
"dispassionate";41
"dissatisfied";66
"distrustful";128
"doleful";133
"domestic";64
"dreamy";109
"dutiful";85
"eager";78
"earnest";25
"eloquent";4
"emphatic";157
"energetic";222
"enthusiastic";22
"envious";45
"equable";180
"equitable";178
"eulogistic";189
"exact";243
"excitable";70
"exclusive";98
"expansive";70
"explicit";79
"expressive";87
"faithful";61
"familiar";156
"fast";173
"fastidious";242
"fatherly";197
"fearful";187
"feminine";88
"ferocious";16
"fervent";5
"fervid";170
"fickle";234
"fierce";212
"fiery";219
"firm";175
"fitful";201
"flighty";11
"forcible";107
"forensic";203
"forgetful";168
"forgiving";12
"formal";153
"forward";9
"frank";201
"free";54
"fresh";121
"fretful";118
"friendly";60
"frigid";193
"frivolous";57
"frolicsome";10
"frugal";52
"gallant";3
"gay";32
"generous";191
"genial";235
"genteel";200
"gentle";60
"gentlemanly";196
"giddy";173
"girlish";184
"glib";176
"gloomy";25
"graceful";32
"graceless";165
"gracious";61
"grateful";78
"grave";245
"greedy";67
"gruff";183
"halting";221
"handsome";161
"handy";150
"hasty";204
"hateful";79
"haughty";87
"headless";225
"headstrong";92
"hearty";17
"heavy";181
"helpless";7
"honest";179
"hopeful";186
"hopeless";68
"hospitable";175
"hostile";58
"humane";169
"humble";21
"hurried";198
"icy";71
"immaculate";80
"immovable";50
"impatient";160
"imperial";30
"imperious";137
"impersonal";53
"imperturbable";157
