"","Words","count.present","Emma","Mansfield Park","Northanger Abbey","Persuasion","Pride and Prejudice","Sense and Sensibility"
"106","maternal",4,0,1,1,0,1,1
"107","merry",4,1,1,0,0,1,1
"108","mild",4,1,1,1,1,0,0
"109","moral",4,1,1,0,1,1,0
"110","noisy",4,1,1,0,0,1,1
"111","playful",4,1,1,1,0,1,0
"112","punctual",4,1,1,0,0,1,1
"113","rough",4,1,1,0,1,1,0
"114","scheming",4,0,1,1,1,1,0
"115","sly",4,1,0,1,0,1,1
"116","tender",4,1,1,0,1,1,0
"117","daring",3,1,1,0,0,1,0
"118","demure",3,1,1,0,0,0,1
"119","discreet",3,1,1,0,1,0,0
"120","durable",3,1,1,0,1,0,0
"121","eloquent",3,0,1,0,1,1,0
"122","explicit",3,0,0,1,1,1,0
"123","fanciful",3,1,1,0,0,0,1
"124","fearless",3,1,1,0,1,0,0
"125","feminine",3,1,1,0,0,0,1
"126","fervent",3,0,1,1,0,0,1
"127","heedless",3,0,1,1,1,0,0
"128","insolent",3,1,0,0,0,1,1
"129","lazy",3,1,1,1,0,0,0
"130","manly",3,0,1,0,1,0,1
"131","mature",3,0,0,1,1,1,0
"132","placid",3,0,1,1,1,0,0
"133","prompt",3,1,0,0,1,1,0
"134","reserved",3,1,1,0,1,0,0
"135","sedate",3,1,0,1,0,1,0
"136","shy",3,0,1,0,1,1,0
"137","spirited",3,1,1,0,0,0,1
"138","stable",3,1,1,0,0,0,1
"139","stormy",3,1,1,1,0,0,0
"140","uncivil",3,0,0,1,0,1,1
"141","vigorous",3,0,0,1,1,0,1
"142","abrupt",2,1,0,0,0,1,0
"143","accurate",2,0,1,0,0,1,0
"144","affable",2,0,0,0,0,1,1
"145","affected",2,0,0,1,1,0,0
"146","bashful",2,0,0,0,0,1,1
"147","blunt",2,1,0,0,0,0,1
"148","chatty",2,1,1,0,0,0,0
"149","doleful",2,1,0,0,0,1,0
"150","dutiful",2,1,0,0,1,0,0
"151","fickle",2,0,0,1,0,0,1
"152","frank",2,0,1,0,0,0,1
"153","hardened",2,0,1,0,0,0,1
"154","haughty",2,0,0,0,0,1,1
"155","intense",2,0,1,1,0,0,0
"156","literary",2,1,0,1,0,0,0
"157","merciful",2,0,1,0,1,0,0
"158","obliging",2,1,0,0,1,0,0
"159","orderly",2,0,1,0,0,1,0
"160","pensive",2,1,0,0,1,0,0
"161","pert",2,1,1,0,0,0,0
"162","polished",2,0,0,0,1,1,0
"163","pompous",2,0,1,0,0,1,0
"164","precise",2,1,0,0,0,0,1
"165","saucy",2,0,0,0,0,1,1
"166","shrewd",2,0,0,0,1,0,1
"167","sociable",2,0,1,0,0,0,1
"168","sour",2,1,0,0,0,1,0
"169","straight",2,0,1,0,1,0,0
"170","stubborn",2,0,0,1,0,0,1
"171","studious",2,0,1,0,0,1,0
"172","sullen",2,0,1,1,0,0,0
"173","tame",2,0,1,0,0,0,1
"174","tidy",2,0,0,1,0,0,1
"175","tyrannic",2,1,1,0,0,0,0
"176","unwise",2,0,1,0,1,0,0
"177","vague",2,0,0,0,1,1,0
"178","verbal",2,1,0,0,0,0,1
"179","witty",2,1,0,0,0,0,1
"180","womanly",2,1,1,0,0,0,0
"181","zealous",2,0,0,0,1,0,1
"182","abusive",1,0,0,0,0,1,0
"183","alert",1,1,0,0,0,0,0
"184","aloof",1,0,0,0,0,1,0
"185","angelic",1,0,0,0,0,1,0
"186","boastful",1,1,0,0,0,0,0
"187","bookish",1,0,0,0,1,0,0
"188","boyish",1,1,0,0,0,0,0
"189","brisk",1,0,1,0,0,0,0
"190","brutal",1,1,0,0,0,0,0
"191","casual",1,0,0,0,0,1,0
"192","clownish",1,1,0,0,0,0,0
"193","clumsy",1,0,0,0,1,0,0
"194","cowardly",1,0,0,1,0,0,0
"195","creative",1,0,0,0,0,1,0
"196","devilish",1,0,0,1,0,0,0
"197","emphatic",1,0,0,0,0,1,0
"198","envious",1,1,0,0,0,0,0
"199","fretful",1,0,0,0,0,0,1
"200","genial",1,0,0,0,0,0,1
"201","girlish",1,0,1,0,0,0,0
"202","greedy",1,0,0,1,0,0,0
"203","harsh",1,1,0,0,0,0,0
"204","hectic",1,0,1,0,0,0,0
"205","heroic",1,0,0,1,0,0,0
"206","hostile",1,0,0,0,0,0,1
"207","impolite",1,1,0,0,0,0,0
"208","indirect",1,0,0,0,0,1,0
"209","inward",1,1,0,0,0,0,0
"210","juvenile",1,0,0,0,0,0,1
"211","ladylike",1,1,0,0,0,0,0
"212","lavish",1,0,0,0,1,0,0
"213","lenient",1,0,0,1,0,0,0
"214","lifeless",1,0,0,0,1,0,0
"215","loyal",1,0,1,0,0,0,0
"216","miserly",1,0,0,0,0,1,0
"217","passive",1,0,1,0,0,0,0
"218","peevish",1,0,0,0,0,1,0
"219","petty",1,0,0,0,0,0,1
"220","pitiless",1,0,0,1,0,0,0
"221","profound",1,0,0,0,1,0,0
"222","rash",1,0,0,0,0,0,1
"223","refined",1,1,0,0,0,0,0
"224","rigid",1,0,0,0,1,0,0
"225","scornful",1,1,0,0,0,0,0
"226","shallow",1,0,0,1,0,0,0
"227","shrewish",1,0,0,0,0,1,0
"228","slovenly",1,0,1,0,0,0,0
"229","sluggish",1,1,0,0,0,0,0
"230","stern",1,0,0,0,1,0,0
"231","stuffy",1,0,0,0,0,1,0
"232","sunny",1,0,0,0,1,0,0
"233","tasteful",1,0,0,1,0,0,0
"234","timid",1,0,1,0,0,0,0
"235","tough",1,0,1,0,0,0,0
"236","unbiased",1,1,0,0,0,0,0
"237","uncandid",1,0,0,1,0,0,0
"238","unfair",1,1,0,0,0,0,0
"239","untaught",1,0,1,0,0,0,0
"240","vocal",1,1,0,0,0,0,0
"241","wary",1,0,0,0,1,0,0
"242","wasteful",1,0,1,0,0,0,0
"243","absentmi",0,0,0,0,0,0,0
"244","abstinen",0,0,0,0,0,0,0
"245","abstract",0,0,0,0,0,0,0
"246","acceptan",0,0,0,0,0,0,0
"247","accessib",0,0,0,0,0,0,0
"248","accommod",0,0,0,0,0,0,0
"249","accompli",0,0,0,0,0,0,0
"250","acid",0,0,0,0,0,0,0
"251","acquiesc",0,0,0,0,0,0,0
"252","acquisit",0,0,0,0,0,0,0
"253","adaptabl",0,0,0,0,0,0,0
"254","adaptive",0,0,0,0,0,0,0
"255","adjustab",0,0,0,0,0,0,0
"256","adultero",0,0,0,0,0,0,0
"257","adventur",0,0,0,0,0,0,0
"258","affectio",0,0,0,0,0,0,0
"259","affirmat",0,0,0,0,0,0,0
"260","aggressi",0,0,0,0,0,0,0
"261","agitable",0,0,0,0,0,0,0
"262","agitativ",0,0,0,0,0,0,0
"263","agreeabl",0,0,0,0,0,0,0
"264","aimful",0,0,0,0,0,0,0
"265","aimless",0,0,0,0,0,0,0
"266","alarmabl",0,0,0,0,0,0,0
"267","altruist",0,0,0,0,0,0,0
"268","ambitiou",0,0,0,0,0,0,0
"269","amicable",0,0,0,0,0,0,0
"270","amorous",0,0,0,0,0,0,0
"271","analytic",0,0,0,0,0,0,0
"272","antagoni",0,0,0,0,0,0,0
"273","anticipa",0,0,0,0,0,0,0
"274","antisoci",0,0,0,0,0,0,0
"275","apatheti",0,0,0,0,0,0,0
"276","apprecia",0,0,0,0,0,0,0
"277","approach",0,0,0,0,0,0,0
"278","arbitrar",0,0,0,0,0,0,0
"279","arbitrat",0,0,0,0,0,0,0
"280","argument",0,0,0,0,0,0,0
"281","aristocr",0,0,0,0,0,0,0
"282","arrogant",0,0,0,0,0,0,0
"283","articula",0,0,0,0,0,0,0
"284","artistic",0,0,0,0,0,0,0
"285","ascendan",0,0,0,0,0,0,0
"286","asocial",0,0,0,0,0,0,0
"287","assertiv",0,0,0,0,0,0,0
"288","assured",0,0,0,0,0,0,0
"289","astute",0,0,0,0,0,0,0
"290","audaciou",0,0,0,0,0,0,0
"291","austere",0,0,0,0,0,0,0
"292","authorit",0,0,0,0,0,0,0
"293","autocrat",0,0,0,0,0,0,0
"294","autonomo",0,0,0,0,0,0,0
"295","aweless",0,0,0,0,0,0,0
"296","balky",0,0,0,0,0,0,0
"297","belliger",0,0,0,0,0,0,0
"298","bendable",0,0,0,0,0,0,0
"299","benefice",0,0,0,0,0,0,0
"300","benevole",0,0,0,0,0,0,0
"301","biased",0,0,0,0,0,0,0
"302","bigheade",0,0,0,0,0,0,0
"303","bigheart",0,0,0,0,0,0,0
"304","bigmouth",0,0,0,0,0,0,0
"305","bigoted",0,0,0,0,0,0,0
"306","bland",0,0,0,0,0,0,0
"307","blase",0,0,0,0,0,0,0
"308","blasphem",0,0,0,0,0,0,0
"309","bluntwit",0,0,0,0,0,0,0
"310","blustery",0,0,0,0,0,0,0
"311","boastles",0,0,0,0,0,0,0
"312","boistero",0,0,0,0,0,0,0
"313","boorish",0,0,0,0,0,0,0
"314","bossy",0,0,0,0,0,0,0
"315","bountifu",0,0,0,0,0,0,0
"316","brainy",0,0,0,0,0,0,0
"317","brash",0,0,0,0,0,0,0
"318","brave",0,0,0,0,0,0,0
"319","brawlsom",0,0,0,0,0,0,0
"320","brazen",0,0,0,0,0,0,0
"321","breezy",0,0,0,0,0,0,0
"322","bristly",0,0,0,0,0,0,0
"323","broadmin",0,0,0,0,0,0,0
"324","broadspo",0,0,0,0,0,0,0
"325","broody",0,0,0,0,0,0,0
"326","brusque",0,0,0,0,0,0,0
"327","bubbly",0,0,0,0,0,0,0
"328","bullhead",0,0,0,0,0,0,0
"329","bullish",0,0,0,0,0,0,0
"330","bullying",0,0,0,0,0,0,0
"331","buoyant",0,0,0,0,0,0,0
"332","business",0,0,0,0,0,0,0
"333","busyish",0,0,0,0,0,0,0
"334","cagy",0,0,0,0,0,0,0
"335","calculab",0,0,0,0,0,0,0
"336","calculat",0,0,0,0,0,0,0
"337","callous",0,0,0,0,0,0,0
"338","canny",0,0,0,0,0,0,0
"339","cantanke",0,0,0,0,0,0,0
"340","capricio",0,0,0,0,0,0,0
"341","carefree",0,0,0,0,0,0,0
"342","careworn",0,0,0,0,0,0,0
"343","catty",0,0,0,0,0,0,0
"344","caustic",0,0,0,0,0,0,0
"345","cavalier",0,0,0,0,0,0,0
"346","censoria",0,0,0,0,0,0,0
"347","cerebral",0,0,0,0,0,0,0
"348","ceremoni",0,0,0,0,0,0,0
"349","changeab",0,0,0,0,0,0,0
"350","changele",0,0,0,0,0,0,0
"351","charitab",0,0,0,0,0,0,0
"352","chaste",0,0,0,0,0,0,0
"353","cherubic",0,0,0,0,0,0,0
"354","chic",0,0,0,0,0,0,0
"355","childish",0,0,0,0,0,0,0
"356","childlik",0,0,0,0,0,0,0
"357","chipper",0,0,0,0,0,0,0
"358","chitchat",0,0,0,0,0,0,0
"359","chivalro",0,0,0,0,0,0,0
"360","choosy",0,0,0,0,0,0,0
"361","circumsp",0,0,0,0,0,0,0
"362","civilize",0,0,0,0,0,0,0
"363","clairvoy",0,0,0,0,0,0,0
"364","clannish",0,0,0,0,0,0,0
"365","clearcut",0,0,0,0,0,0,0
"366","clearhea",0,0,0,0,0,0,0
"367","clearsig",0,0,0,0,0,0,0
"368","clearthi",0,0,0,0,0,0,0
"369","clingy",0,0,0,0,0,0,0
"370","cliquish",0,0,0,0,0,0,0
"371","closedmi",0,0,0,0,0,0,0
"372","closefis",0,0,0,0,0,0,0
"373","closemou",0,0,0,0,0,0,0
"374","cocky",0,0,0,0,0,0,0
"375","coercive",0,0,0,0,0,0,0
"376","coherent",0,0,0,0,0,0,0
"377","coldhear",0,0,0,0,0,0,0
"378","combativ",0,0,0,0,0,0,0
"379","communic",0,0,0,0,0,0,0
"380","companio",0,0,0,0,0,0,0
"381","compassl",0,0,0,0,0,0,0
"382","compasst",0,0,0,0,0,0,0
"383","competit",0,0,0,0,0,0,0
"384","complace",0,0,0,0,0,0,0
"385","complain",0,0,0,0,0,0,0
"386","complais",0,0,0,0,0,0,0
"387","complex",0,0,0,0,0,0,0
"388","complian",0,0,0,0,0,0,0
"389","complica",0,0,0,0,0,0,0
"390","complime",0,0,0,0,0,0,0
"391","compulsi",0,0,0,0,0,0,0
"392","comradel",0,0,0,0,0,0,0
"393","conceite",0,0,0,0,0,0,0
"394","conceitl",0,0,0,0,0,0,0
"395","concilia",0,0,0,0,0,0,0
"396","condesce",0,0,0,0,0,0,0
"397","confiden",0,0,0,0,0,0,0
"398","confusab",0,0,0,0,0,0,0
"399","congenia",0,0,0,0,0,0,0
"400","consciel",0,0,0,0,0,0,0
"401","consciet",0,0,0,0,0,0,0
"402","conserva",0,0,0,0,0,0,0
"403","consider",0,0,0,0,0,0,0
"404","consiste",0,0,0,0,0,0,0
"405","consolat",0,0,0,0,0,0,0
"406","constrai",0,0,0,0,0,0,0
"407","construc",0,0,0,0,0,0,0
"408","contempl",0,0,0,0,0,0,0
"409","contente",0,0,0,0,0,0,0
"410","contrads",0,0,0,0,0,0,0
"411","contrady",0,0,0,0,0,0,0
"412","contrarm",0,0,0,0,0,0,0
"413","controll",0,0,0,0,0,0,0
"414","conventi",0,0,0,0,0,0,0
"415","conversa",0,0,0,0,0,0,0
"416","coolhead",0,0,0,0,0,0,0
"417","cooperat",0,0,0,0,0,0,0
"418","correcti",0,0,0,0,0,0,0
"419","cosmopol",0,0,0,0,0,0,0
"420","counsela",0,0,0,0,0,0,0
"421","courageo",0,0,0,0,0,0,0
"422","courteou",0,0,0,0,0,0,0
"423","courtly",0,0,0,0,0,0,0
"424","covetous",0,0,0,0,0,0,0
"425","coy",0,0,0,0,0,0,0
"426","crabby",0,0,0,0,0,0,0
"427","crafty",0,0,0,0,0,0,0
"428","cranky",0,0,0,0,0,0,0
"429","credulou",0,0,0,0,0,0,0
"430","crotchet",0,0,0,0,0,0,0
"431","crusadin",0,0,0,0,0,0,0
"432","cultivat",0,0,0,0,0,0,0
"433","cultured",0,0,0,0,0,0,0
"434","curt",0,0,0,0,0,0,0
"435","cynical",0,0,0,0,0,0,0
"436","dainty",0,0,0,0,0,0,0
"437","dapper",0,0,0,0,0,0,0
"438","dauntles",0,0,0,0,0,0,0
"439","debonair",0,0,0,0,0,0,0
"440","deceitfu",0,0,0,0,0,0,0
"441","deceivab",0,0,0,0,0,0,0
"442","deceptiv",0,0,0,0,0,0,0
"443","dedicate",0,0,0,0,0,0,0
"444","defensiv",0,0,0,0,0,0,0
"445","defiant",0,0,0,0,0,0,0
"446","definite",0,0,0,0,0,0,0
"447","delibera",0,0,0,0,0,0,0
"448","deliberv",0,0,0,0,0,0,0
"449","demandin",0,0,0,0,0,0,0
"450","democrat",0,0,0,0,0,0,0
"451","demonstr",0,0,0,0,0,0,0
"452","dependab",0,0,0,0,0,0,0
"453","dependen",0,0,0,0,0,0,0
"454","derisive",0,0,0,0,0,0,0
"455","derogato",0,0,0,0,0,0,0
"456","designfu",0,0,0,0,0,0,0
"457","desponde",0,0,0,0,0,0,0
"458","destruct",0,0,0,0,0,0,0
"459","detached",0,0,0,0,0,0,0
"460","determin",0,0,0,0,0,0,0
"461","devilmay",0,0,0,0,0,0,0
"462","devious",0,0,0,0,0,0,0
"463","devout",0,0,0,0,0,0,0
"464","dictator",0,0,0,0,0,0,0
"465","dignifie",0,0,0,0,0,0,0
"466","digressi",0,0,0,0,0,0,0
"467","diligent",0,0,0,0,0,0,0
"468","diplomat",0,0,0,0,0,0,0
"469","discerni",0,0,0,0,0,0,0
"470","discoura",0,0,0,0,0,0,0
"471","discourt",0,0,0,0,0,0,0
"472","discrimi",0,0,0,0,0,0,0
"473","disdainf",0,0,0,0,0,0,0
"474","disguisl",0,0,0,0,0,0,0
"475","dishones",0,0,0,0,0,0,0
"476","disoblig",0,0,0,0,0,0,0
"477","disorder",0,0,0,0,0,0,0
"478","disorgan",0,0,0,0,0,0,0
"479","dispassi",0,0,0,0,0,0,0
"480","disregar",0,0,0,0,0,0,0
"481","disrespe",0,0,0,0,0,0,0
"482","disrupti",0,0,0,0,0,0,0
"483","dissatis",0,0,0,0,0,0,0
"484","dissensu",0,0,0,0,0,0,0
"485","dissocia",0,0,0,0,0,0,0
"486","distract",0,0,0,0,0,0,0
"487","distrust",0,0,0,0,0,0,0
"488","divertib",0,0,0,0,0,0,0
"489","docile",0,0,0,0,0,0,0
"490","doctrina",0,0,0,0,0,0,0
"491","dogged",0,0,0,0,0,0,0
"492","dogmatic",0,0,0,0,0,0,0
"493","dominant",0,0,0,0,0,0,0
"494","domineer",0,0,0,0,0,0,0
"495","doublefa",0,0,0,0,0,0,0
"496","doubleto",0,0,0,0,0,0,0
"497","downtoea",0,0,0,0,0,0,0
"498","dreamy",0,0,0,0,0,0,0
"499","dullwitt",0,0,0,0,0,0,0
"500","dynamic",0,0,0,0,0,0,0
"501","eagleeye",0,0,0,0,0,0,0
"502","earthlym",0,0,0,0,0,0,0
"503","earthlyw",0,0,0,0,0,0,0
"504","earthy",0,0,0,0,0,0,0
"505","easeless",0,0,0,0,0,0,0
"506","easygoin",0,0,0,0,0,0,0
"507","economic",0,0,0,0,0,0,0
"508","educable",0,0,0,0,0,0,0
"509","educated",0,0,0,0,0,0,0
"510","effemina",0,0,0,0,0,0,0
"511","efferves",0,0,0,0,0,0,0
"512","efficien",0,0,0,0,0,0,0
"513","egocentr",0,0,0,0,0,0,0
"514","egotisti",0,0,0,0,0,0,0
"515","elfish",0,0,0,0,0,0,0
"516","elusive",0,0,0,0,0,0,0
"517","embitter",0,0,0,0,0,0,0
"518","emotiona",0,0,0,0,0,0,0
"519","emotionl",0,0,0,0,0,0,0
"520","empathic",0,0,0,0,0,0,0
"521","encyclop",0,0,0,0,0,0,0
"522","energeti",0,0,0,0,0,0,0
"523","enlighte",0,0,0,0,0,0,0
"524","enterpri",0,0,0,0,0,0,0
"525","enthusia",0,0,0,0,0,0,0
"526","equalita",0,0,0,0,0,0,0
"527","erratic",0,0,0,0,0,0,0
"528","ethical",0,0,0,0,0,0,0
"529","evangeli",0,0,0,0,0,0,0
"530","evasive",0,0,0,0,0,0,0
"531","exacting",0,0,0,0,0,0,0
"532","exaggera",0,0,0,0,0,0,0
"533","excessiv",0,0,0,0,0,0,0
"534","excitabl",0,0,0,0,0,0,0
"535","exclusiv",0,0,0,0,0,0,0
"536","exhaustb",0,0,0,0,0,0,0
"537","exhaustv",0,0,0,0,0,0,0
"538","exhibiti",0,0,0,0,0,0,0
"539","expansiv",0,0,0,0,0,0,0
"540","exploita",0,0,0,0,0,0,0
"541","explosiv",0,0,0,0,0,0,0
"542","expressi",0,0,0,0,0,0,0
"543","extraction method: principal component analysis. ",0,0,0,0,0,0,0
"544","extravag",0,0,0,0,0,0,0
"545","extrover",0,0,0,0,0,0,0
"546","facetiou",0,0,0,0,0,0,0
"547","factious",0,0,0,0,0,0,0
"548","fainthea",0,0,0,0,0,0,0
"549","fairmind",0,0,0,0,0,0,0
"550","fairnatu",0,0,0,0,0,0,0
"551","falsehea",0,0,0,0,0,0,0
"552","fanatica",0,0,0,0,0,0,0
"553","fancyfre",0,0,0,0,0,0,0
"554","farseein",0,0,0,0,0,0,0
"555","fastidio",0,0,0,0,0,0,0
"556","fatalist",0,0,0,0,0,0,0
"557","fatiguel",0,0,0,0,0,0,0
"558","faultfin",0,0,0,0,0,0,0
"559","feelingf",0,0,0,0,0,0,0
"560","feelingl",0,0,0,0,0,0,0
"561","fidgety",0,0,0,0,0,0,0
"562","fierce",0,0,0,0,0,0,0
"563","fiery",0,0,0,0,0,0,0
"564","finicky",0,0,0,0,0,0,0
"565","flamboya",0,0,0,0,0,0,0
"566","flammabl",0,0,0,0,0,0,0
"567","flattera",0,0,0,0,0,0,0
"568","flaunty",0,0,0,0,0,0,0
"569","flexible",0,0,0,0,0,0,0
"570","flighty",0,0,0,0,0,0,0
"571","flippant",0,0,0,0,0,0,0
"572","flirtati",0,0,0,0,0,0,0
"573","fluttery",0,0,0,0,0,0,0
"574","folksy",0,0,0,0,0,0,0
"575","foolhard",0,0,0,0,0,0,0
"576","footloos",0,0,0,0,0,0,0
"577","forbeari",0,0,0,0,0,0,0
"578","forceful",0,0,0,0,0,0,0
"579","forceles",0,0,0,0,0,0,0
"580","forcible",0,0,0,0,0,0,0
"581","foresigh",0,0,0,0,0,0,0
"582","forethou",0,0,0,0,0,0,0
"583","forgetfu",0,0,0,0,0,0,0
"584","forgivin",0,0,0,0,0,0,0
"585","forsigtl",0,0,0,0,0,0,0
"586","forthrig",0,0,0,0,0,0,0
"587","forward",0,0,0,0,0,0,0
"588","forwardl",0,0,0,0,0,0,0
"589","foulmout",0,0,0,0,0,0,0
"590","foxy",0,0,0,0,0,0,0
"591","fraterna",0,0,0,0,0,0,0
"592","fraudule",0,0,0,0,0,0,0
"593","freelivi",0,0,0,0,0,0,0
"594","freemind",0,0,0,0,0,0,0
"595","freethin",0,0,0,0,0,0,0
"596","fretless",0,0,0,0,0,0,0
"597","frighten",0,0,0,0,0,0,0
"598","frisky",0,0,0,0,0,0,0
"599","frivolou",0,0,0,0,0,0,0
"600","frolicso",0,0,0,0,0,0,0
"601","frugal",0,0,0,0,0,0,0
"602","fussy",0,0,0,0,0,0,0
"603","gabby",0,0,0,0,0,0,0
"604","gentlehe",0,0,0,0,0,0,0
"605","gentlema",0,0,0,0,0,0,0
"606","giving",0,0,0,0,0,0,0
"607","glib",0,0,0,0,0,0,0
"608","gluttono",0,0,0,0,0,0,0
"609","godfeari",0,0,0,0,0,0,0
"610","godless",0,0,0,0,0,0,0
"611","goodhear",0,0,0,0,0,0,0
"612","goodhumo",0,0,0,0,0,0,0
"613","goodnatu",0,0,0,0,0,0,0
"614","goodtemp",0,0,0,0,0,0,0
"615","gossipy",0,0,0,0,0,0,0
"616","graceles",0,0,0,0,0,0,0
"617","greathea",0,0,0,0,0,0,0
"618","gregario",0,0,0,0,0,0,0
"619","gruff",0,0,0,0,0,0,0
"620","grumbly",0,0,0,0,0,0,0
"621","grumpy",0,0,0,0,0,0,0
"622","guileles",0,0,0,0,0,0,0
"623","gullible",0,0,0,0,0,0,0
"624","gushy",0,0,0,0,0,0,0
"625","gutless",0,0,0,0,0,0,0
"626","gutsy",0,0,0,0,0,0,0
"627","haphazar",0,0,0,0,0,0,0
"628","happygol",0,0,0,0,0,0,0
"629","hardhead",0,0,0,0,0,0,0
"630","hardhear",0,0,0,0,0,0,0
"631","hardnose",0,0,0,0,0,0,0
"632","hardshel",0,0,0,0,0,0,0
"633","hardwork",0,0,0,0,0,0,0
"634","headlong",0,0,0,0,0,0,0
"635","headstro",0,0,0,0,0,0,0
"636","heartles",0,0,0,0,0,0,0
"637","heedful",0,0,0,0,0,0,0
"638","helpful",0,0,0,0,0,0,0
"639","heretica",0,0,0,0,0,0,0
"640","hermitis",0,0,0,0,0,0,0
"641","highfalu",0,0,0,0,0,0,0
"642","highhand",0,0,0,0,0,0,0
"643","highmind",0,0,0,0,0,0,0
"644","highprin",0,0,0,0,0,0,0
"645","highspir",0,0,0,0,0,0,0
"646","highstru",0,0,0,0,0,0,0
"647","hitormis",0,0,0,0,0,0,0
"648","hoggish",0,0,0,0,0,0,0
"649","homespun",0,0,0,0,0,0,0
"650","homicida",0,0,0,0,0,0,0
"651","hospitab",0,0,0,0,0,0,0
"652","hotblood",0,0,0,0,0,0,0
"653","hottempe",0,0,0,0,0,0,0
"654","humane",0,0,0,0,0,0,0
"655","humanita",0,0,0,0,0,0,0
"656","humorles",0,0,0,0,0,0,0
"657","humorous",0,0,0,0,0,0,0
