"terms";"clusters"
"#-beautiful";28
"#-disappointed";67
"#-warm";4
"active";53
"admirable";52
"adventurous";1
"affectionate";26
"afraid";18
"agreeable";23
"alone";47
"amazing";57
"angry";61
"annoying";60
"anxious";14
"ashamed";57
"attentive";70
"attractive";19
"awake";28
"awful";30
"bad";54
"beautiful";8
"bitter";37
"blind";77
"bold";4
"brave";80
"bright";5
"brilliant";70
"busy";3
"calm";21
"capable";82
"certain";42
"charming";12
"cheerful";13
"childish";1
"clean";32
"clever";60
"cold";50
"comfortable";54
"competent";78
"confident";29
"confused";17
"considerate";15
"consistent";31
"cool";4
"courageous";41
"critical";71
"cruel";58
"curious";79
"dangerous";68
"delighted";5
"delightful";63
"dependent";52
"depressed";31
"determined";51
"devoted";27
"difficult";31
"direct";51
"disappointed";78
"disgusting";71
"distinguished";75
"disturbed";76
"eager";35
"encouraging";31
"enthusiastic";32
"evil";2
"excellent";56
"exciting";52
"exhausted";46
"experienced";16
"expressive";11
"extraordinary";19
"fair";56
"faithful";62
"familiar";55
"feminine";41
"fine";42
"firm";17
"foolish";16
"fortunate";83
"furious";69
"generous";27
"glad";10
"graceful";32
"grateful";60
"handsome";80
"hard";49
"harmless";34
"helpless";64
"homeless";38
"honest";29
"ignorant";14
"imaginative";4
"impatient";26
"important";41
"impressive";38
"inexperienced";19
"innocent";37
"intellectual";31
"interested";54
"interesting";39
"joyful";79
"kind";10
"liberal";40
"lively";11
"lonely";69
"loud";44
"lovely";9
"mean";22
"modest";60
"natural";74
"neat";61
"nervous";36
"noisy";51
"obnoxious";19
"open";25
"ordinary";52
"original";73
"passionate";4
"pathetic";28
"patient";32
"peaceful";59
"persuasive";20
"plain";22
"pleasant";64
"pleased";44
"pleasing";40
"popular";16
"powerful";27
"practical";31
"pretty";60
"professional";41
"proper";61
"prosperous";52
"proud";31
"quiet";33
"relaxed";20
"remarkable";41
"respectable";24
"rich";81
"romantic";41
"rough";36
"rude";55
"sad";56
"satisfied";3
"secure";4
"selfish";7
"sensitive";34
"serious";35
"short";45
"sincere";18
"social";52
"strong";46
"stupid";76
"surprised";66
"suspicious";29
"sweet";45
"tall";58
"terrible";43
"terrific";43
"thin";65
"thoughtful";1
"troubled";30
"uneducated";4
"unemployed";41
"unfair";65
"unhappy";13
"unusual";65
"valuable";23
"violent";66
"warm";44
"weak";6
"well";72
"wise";19
"wonderful";77
"young";48
"worthy";53
"useful";73
"youthful";75
"private";57
"reasonable";57
