"terms";"clusters"
"#-alone";63
"#-bad";71
"#-cruel";18
"#-determined";18
"#-handsome";102
"#-plain";41
"#-pretty";3
"#-rich";111
"#-satisfied";71
"#-serious";105
"accomplished";69
"active";43
"admirable";63
"affectionate";21
"afraid";61
"agreeable";86
"alert";90
"alone";8
"amazing";9
"ambitious";88
"amusing";52
"angry";20
"anxious";7
"artificial";73
"ashamed";85
"attentive";67
"attractive";2
"awake";72
"awful";82
"awkward";103
"bad";81
"beautiful";36
"bitter";15
"blind";31
"bold";108
"bright";44
"brilliant";16
"busy";62
"calm";10
"capable";106
"careful";13
"careless";96
"cautious";49
"certain";17
"charming";93
"cheap";107
"cheerful";8
"clever";84
"cold";57
"comfortable";80
"compassionate";60
"compatible";18
"competent";29
"concerned";26
"confident";47
"confused";108
"conscientious";32
"considerate";94
"consistent";94
"cool";50
"courteous";25
"critical";113
"cruel";65
"curious";25
"dangerous";45
"daring";75
"decent";48
"delighted";21
"delightful";4
"dependent";41
"desirable";24
"determined";20
"devoted";54
"difficult";19
"direct";76
"disappointed";82
"disgusting";40
"disrespectful";104
"distinguished";89
"eager";4
"embarrassed";22
"embarrassing";70
"encouraging";32
"entertaining";33
"evil";76
"excellent";59
"excited";78
"exciting";105
"expressive";49
"extraordinary";64
"fair";30
"faithful";111
"familiar";51
"famous";73
"fat";90
"feminine";109
"fine";81
"foolish";95
"forgetful";48
"fortunate";37
"forward";3
"friendly";97
"generous";64
"gentle";4
"genuine";68
"glad";86
"graceful";90
"gracious";29
"grateful";100
"handsome";106
"happy";27
"hard";23
"helpless";104
"honest";99
"hopeful";52
"humorous";1
"ignorant";94
"impatient";43
"important";85
"incompetent";75
"inconsiderate";1
"independent";36
"inexperienced";18
"innocent";79
"intellectual";102
"intelligent";66
"interested";95
"interesting";24
"involved";63
"irrational";111
"irritated";13
"jealous";88
"joyful";67
"kind";91
"lazy";14
"liberal";98
"lively";58
"lonely";75
"loud";101
"lovely";56
"loyal";48
"lucky";109
"mean";89
"modest";84
"natural";81
"neat";50
"negative";40
"nervous";52
"nice";62
"noisy";2
"offensive";83
"old";86
"open";17
"ordinary";47
"original";31
"pathetic";1
"persuasive";92
"plain";50
"playful";53
"pleasant";81
"pleased";61
"pleasing";28
"polite";47
"poor";86
"popular";38
"positive";94
"powerful";87
"practical";78
"prejudiced";90
"pretty";7
"private";110
"professional";6
"prominent";63
"proper";42
"prosperous";34
"proud";74
"punctual";108
"quiet";17
"reasonable";39
"religious";92
"remarkable";96
"respectable";110
"respected";12
"respectful";83
"rich";10
"ridiculous";45
"romantic";38
"rough";5
"rude";69
"sad";21
"sarcastic";29
"satisfied";11
"secure";53
"selfish";39
"sensible";59
"serious";91
"short";86
"shy";50
"sincere";70
"smart";63
"sociable";71
"social";104
"spontaneous";71
"stable";45
"strange";56
"strict";72
"strong";81
"stupid";82
"successful";103
"surprised";20
"suspicious";14
"sweet";20
"sympathetic";55
"talkative";65
"tall";10
"terrible";23
"terrific";78
"thankful";10
"thin";75
"thorough";113
"thoughtful";98
"thoughtless";109
"tired";10
"tough";90
"uncomfortable";46
"unemployed";65
"unfriendly";60
"unhappy";8
"unlucky";10
"unreasonable";56
"unusual";35
"useful";30
"valuable";101
"warm";58
"weak";5
"wise";18
"wonderful";24
"worthy";112
"young";27
"violent";66
"wasteful";63
"well";77
"spoiled";66
