"terms";"clusters"
"#-cheerful";35
"#-forthcoming";22
"#-gay";107
"#-guarded";249
"#-hasty";4
"#-hopeless";73
"#-indifferent";250
"#-lawless";45
"#-loud";88
"#-proud";250
"#-sure";235
"#-vain";107
"abject";116
"abrupt";89
"academic";149
"acceptable";218
"accessible";227
"accurate";178
"active";200
"acute";199
"adventurous";192
"affable";66
"affectionate";217
"aloof";91
"anticipative";247
"arbitrary";224
"argumentative";44
"arrogant";140
"artistic";114
"assured";179
"austere";100
"avaricious";171
"awkward";204
"bacchanalian";25
"bashful";98
"benevolent";109
"benignant";141
"bitter";133
"bland";28
"blithe";107
"bluff";135
"boastful";24
"boisterous";164
"bold";180
"boyish";26
"brave";43
"brisk";110
"brutal";94
"busy";96
"calm";233
"capricious";216
"careful";119
"careless";68
"casual";168
"ceremonious";103
"certain";82
"changeable";107
"charitable";242
"chary";97
"cheerful";102
"cheery";116
"chivalrous";39
"christian";191
"civil";109
"clean";15
"close";20
"clumsy";227
"cold";27
"commanding";36
"communicative";222
"companionable";145
"compassionate";109
"complacent";38
"complimentary";161
"conceited";239
"conciliatory";103
"condescending";157
"confident";105
"confidential";3
"congenial";141
"conscientious";218
"considerate";122
"consistent";108
"constant";130
"contemplative";116
"contrary";123
"conventional";185
"conversational";228
"convivial";222
"cool";50
"cordial";213
"courageous";179
"cranky";247
"crisp";182
"critical";198
"cruel";223
"cunning";153
"curious";128
"daring";135
"decided";25
"decisive";243
"deferential";75
"defiant";46
"definite";193
"deliberate";197
"delicate";183
"demonstrative";168
"demure";115
"dependent";5
"deprecatory";57
"despotic";224
"desultory";143
"detached";215
"determined";79
"dignified";175
"diligent";129
"direct";48
"discreet";121
"disdainful";243
"dishonest";10
"disorderly";11
"dispassionate";173
"disrespectful";189
"dissatisfied";221
"distempered";195
"distrustful";11
"doleful";131
"domestic";59
"dreamy";17
"dutiful";16
"eager";6
"earnest";80
"easy";223
"ecstatic";244
"eloquent";238
"elusive";224
"emphatic";44
"enthusiastic";44
"envious";215
"equable";208
"erratic";153
"exact";53
"exclusive";240
"expeditious";164
"explicit";12
"explosive";44
"expressive";76
"faithful";152
"familiar";23
"fanciful";137
"fast";211
"fatherly";143
"fawning";242
"fearful";210
"fearsome";235
"feminine";5
"ferocious";42
"fervent";42
"festive";237
"fickle";178
"fierce";105
"fiery";54
"firm";65
"fitful";118
"flighty";86
"flip";94
"forgetful";67
"forgiving";192
