"terms";"clusters"
"#-congenial";151
"#-easy";177
"#-literary";164
"#-mild";98
"#-open";164
"#-partial";180
"#-shy";174
"#-sober";134
"#-strong";49
"#-sure";154
"#-ugly";250
"abject";116
"abrupt";132
"absorbent";87
"acceptable";101
"accessible";146
"accurate";92
"active";254
"acute";156
"adhesive";42
"adventurous";4
"affable";43
"affectionate";182
"aggressive";36
"analytical";130
"argumentative";10
"arrogant";217
"artistic";129
"assured";215
"autocratic";111
"avaricious";13
"awkward";41
"bashful";180
"benevolent";141
"benign";214
"benignant";258
"bitter";227
"bland";47
"blithe";223
"bloodthirsty";130
"bluff";224
"boastful";53
"bold";107
"boyish";172
"brave";133
"brisk";244
"buoyant";258
"busy";209
"calm";149
"candid";232
"capricious";228
"careful";32
"careless";259
"casual";233
"cautious";168
"certain";212
"changeable";102
"charitable";9
"chatty";68
"cheerful";268
"chivalrous";40
"christian";74
"circuitous";102
"civil";184
"clamorous";28
"clean";122
"close";122
"clumsy";77
"cold";106
"combative";180
"commanding";111
"communicative";92
"compassionate";100
"complacent";120
"compliant";183
"complimentary";257
"conciliatory";138
"condescending";27
"confident";135
"confidential";32
"congenial";15
"conscientious";71
"considerate";30
"consistent";158
"constant";29
"constrained";71
"contemplative";222
"contrary";27
"conventional";29
"conversational";20
"convivial";20
"cool";169
"coquettish";34
"cordial";208
"courageous";98
"courteous";170
"covetous";258
"credulous";134
"crisp";97
"critical";260
"cruel";219
"cunning";120
"curious";136
"dainty";42
"daring";210
"decisive";251
"deferential";190
"defiant";218
"definite";45
"deliberate";177
"delicate";35
"deprecatory";210
"destructive";72
"determined";50
"devout";215
"dexterous";105
"diffident";84
"dignified";204
"diplomatic";263
"direct";178
"discreet";48
"discursive";180
"disdainful";11
"dishonest";111
"disorderly";65
"dissatisfied";218
"distrustful";257
"dogged";130
"doleful";33
"domestic";136
"dutiful";249
"eager";173
"earnest";149
"easy";226
"economical";261
"ecstatic";229
"eloquent";134
"emotional";157
"emphatic";204
"energetic";49
"enthusiastic";91
"envious";116
"equitable";10
"evasive";261
"exact";52
"exclusive";164
"excusatory";262
"explicit";242
"explosive";223
"expressive";17
"facetious";146
"faithful";59
"faithless";125
"familiar";32
"fanciful";15
"fast";128
"fearful";178
"feminine";203
"ferocious";88
"fervent";47
"festive";164
"fickle";96
"fierce";267
"fiery";19
"firm";21
"fitful";220
"flip";193
"forbearing";1
"forcible";88
"forensic";241
"forgetful";240
"formal";128
"forthcoming";130
"fractious";167
"frank";64
"free";230
"fresh";188
"friendly";265
"frigid";1
"frolicsome";104
"frugal";49
"furtive";145
"gallant";201
"garrulous";18
"gay";30
"general";127
"generous";61
"genial";30
"genteel";170
"gentle";78
"gentlemanly";2
"giddy";53
"glib";31
"gloomy";268
"graceful";131
"graceless";258
"gracious";237
"grateful";61
"grave";267
"greedy";57
"gritty";183
"gruff";20
"handsome";122
"handy";5
"hasty";70
"hateful";249
"haughty";137
"headless";224
"heartless";260
"hearty";82
"heavy";106
"heedless";134
"helpful";139
"helpless";16
"honest";230
"hopeful";204
"hopeless";22
"hospitable";77
"humble";78
"hunted";143
"hurried";171
"hypocritical";124
"hysterical";134
"illogical";155
"imaginative";111
"imitative";217
"impatient";158
"imperceptible";161
"imperial";245
"imperious";64
"impertinent";103
"imperturbable";25
"impetuous";15
"impish";144
"impressible";220
"improvident";28
"impudent";115
"incautious";231
"inconsiderate";229
"inconstant";167
"incorruptible";134
"incredulous";8
"indefinite";82
"independent";94
"indifferent";41
"indirect";167
"indolent";118
"indomitable";43
"industrious";123
"ingenuous";90
"ingrate";87
"injudicious";85
"inquisitive";149
"insatiable";104
"insolent";76
"intellectual";141
"intense";44
"intimate";123
"intrusive";83
"intuitive";18
"invariable";255
"ironical";257
"irrational";80
"irrepressible";191
"irresolute";81
"irresponsive";239
"irreverent";176
"irritable";263
"jealous";78
"jerky";250
"jovial";31
"joyful";191
"joyous";31
"judicious";9
"just";220
"keen";170
"kind";216
"kindly";263
"knowing";39
"laborious";179
"languid";7
"lavish";130
"lazy";202
"lethargic";174
"limp";167
"literal";117
"literary";265
"lithe";84
"lively";182
"lofty";201
"logical";37
"lonely";267
"loud";48
"loving";179
"loyal";161
"magnanimous";93
"majestic";112
"malicious";134
"martial";250
"maternal";126
"maudlin";62
"mechanical";232
"meek";148
"melancholy";169
"melodramatic";67
"mephistophelean";164
"mercenary";94
"merciful";114
"merry";153
"methodical";173
"mild";57
"military";38
"ministerial";242
"mischievous";2
"miserly";225
"mistrustful";156
"moderate";166
"modest";163
"monosyllabic";100
"moody";266
"motherly";18
"mournful";57
"murderous";79
"musical";83
"mute";189
"mutinous";264
"natural";150
"neat";163
"negative";147
"negligent";55
"nervous";172
"nigh";22
"nimble";71
"noiseless";96
"noisy";110
"nomadic";28
"obedient";191
"objective";175
"obliging";49
"observant";41
"obstinate";85
"officious";241
"open";165
"oratorical";184
"orderly";77
"original";230
"parsimonious";258
"partial";26
"particular";106
"passionate";123
"passive";115
"paternal";67
"patient";51
"patronizing";87
"peaceful";219
"penitent";86
"pensive";144
"penurious";211
"perceptive";194
"persevering";98
"persistent";206
"pert";138
"perverse";121
"pettish";154
"petulant";91
"philanthropic";248
"philosophical";261
"pious";187
"placid";6
"plaintive";28
"playful";254
"pleasant";188
"polite";103
"politic";262
"political";63
"pompous";164
"positive";104
"practical";93
"precise";166
"prejudiced";45
"presumptuous";151
"prim";42
"prompt";24
"prophetic";12
"proud";216
"pugilistic";255
"punctual";56
"querulous";143
"quick";237
"quiet";150
"rapacious";214
"rapid";79
"rapturous";190
"rash";39
"reasonable";56
"rebellious";142
"reckless";121
"refined";181
"reliant";235
"religious";18
"remonstrant";255
"remorseful";66
"reproachful";71
"resentful";217
"reserved";108
"resigned";250
"resolute";43
"respectful";16
"responsible";149
"responsive";238
"restive";58
"restless";109
"reticent";105
"retrospective";130
"rigid";225
"romantic";244
"rough";163
"rude";139
"rueful";229
"ruminative";97
"rusty";50
"ruthless";240
"sad";93
"sagacious";69
"sage";14
"sanguine";95
"sarcastic";240
"scholarly";258
"scholastic";160
"scornful";254
"second";106
"sedentary";28
"selfish";173
"sensible";113
"sensitive";227
"sensual";1
"sentimental";131
"serene";172
"serious";209
"servile";12
"severe";195
"shrewd";147
"shy";204
"silent";199
"simple";205
"skittish";140
"slavish";213
"slippery";62
"sloppy";54
"slow";253
"sluggish";79
"slushy";23
"sly";75
"smooth";267
"snappish";64
"sober";70
"sociable";197
"social";51
"soft";107
"solemn";123
"sorrowful";245
"sour";34
"spasmodic";187
"speculative";161
"spirited";231
"spiritual";266
"spiteful";60
"splenetic";185
"spontaneous";5
"sportive";7
"sprightly";221
"spruce";196
"stable";57
"stately";76
"steadfast";134
"steady";94
"stealthy";70
"stentorian";213
"stern";178
"stiff";195
"still";1
"stolid";124
"stormy";27
"straight";200
"strict";149
"strong";252
"stubborn";236
"studious";258
"subjective";196
"submissive";229
"subtle";180
"sudden";253
"sufficient";178
"suggestive";63
"sullen";73
"sunny";145
"superstitious";65
"supple";95
"sure";212
"surly";206
"susceptible";91
"suspicious";52
"sweet";152
"swift";82
"sympathetic";46
"systematic";24
"tacit";42
"talkative";196
"taut";88
"tearful";249
"technical";140
"temperate";85
"tender";126
"tense";183
"thankful";61
"thankless";158
"thorough";119
"thoughtful";74
"thoughtless";40
"tidy";137
"tight";228
"timid";107
"tough";181
"treacherous";207
"tremulous";23
"true";256
"trustful";24
"truthful";97
"turbulent";88
"ugly";48
"unceremonious";99
"uncertain";126
"unconscionable";247
"unctuous";174
"undecided";121
"undignified";89
"ungainly";157
"ungenerous";139
"ungracious";143
"ungrateful";22
"unhappy";159
"unimpressible";140
"unkindly";54
"unpolite";177
"unresisting";62
"unselfish";128
"unsociable";184
"unsteady";243
"unsuspecting";110
"unsympathetic";162
"unvarying";5
"upstart";23
"urgent";3
"utopian";174
"vagrant";155
"vague";113
"vain";94
"verbal";260
"vigilant";239
"violent";219
"virtuous";173
"voiceless";151
"watchful";192
"weak";246
"whimsical";30
"willing";112
"wise";112
"tempestuous";88
"unmindful";180
"unchanging";217
"vehement";11
"tyrannical";125
"womanly";234
"worldly";38
"wiser";84
"wrathful";29
"unpitying";251
"vicious";72
"wary";70
"unconstrained";24
"veracious";214
"windy";54
"wily";105
"uncompromising";124
"unkind";82
"timorous";37
"wistful";264
"statistical";151
"umbrageous";18
"unthankful";151
"vocal";129
"unflinching";211
