"node_id" "tags" "dpub"
"1" "#-strong, certain, christian, explicit, fearful, neat, quick, sudden" "1"
"2" "cold, fearful, giddy, heavy, open, stiff, ugly" "2"
"3" "fast, general, heavy, mild, open, smooth, strong, sweet, tempered, trenchant, undecided" "3"
"4" "confidential, consistent, fast, friendly, helpless, larcenous, particular, serious, thoughtful" "4"
"5" "emphatic, general, handy, polite, quiet, reproachful, sensible, strong" "5"
"6" "easy" "6"
"7" "close, cold, curious, heavy, sure, violent, weak" "7"
"8" "bold, cold, decided, fierce, gruff, impatient, rough, steady, sudden, sure" "8"
"9" "blithe, busy, clean, compassionate, conciliatory, cool, festive, formal, free, general, handsome, partial, sure" "9"
"10" "acute, gracious, grateful, kind, lively, mournful, open, proud, religious, reproachful, slow, tough, true, vain" "10"
"11" "fearful, grateful, restless, severe, spasmodic, tight, true, weak" "11"
"12" "calm, certain, genial" "12"
"13" "gallant, general, neat, quick" "13"
"14" "bitter, cold, fierce, free, lively, loud, open, particular, polite, responsible, sensible, strict, sudden, sure, treacherous" "14"
"15" "cold, decisive, emphatic, fierce, free, greedy, nervous, particular, runaway, scornful" "15"
"16" "curious, moody, rough" "16"
"17" "rough, rusty" "17"
"18" "circumstantial, domestic, frank, heavy, open, positive, strong" "18"
"19" "accurate, complimentary, dignified, general, lively, particular, simple" "19"
"20" "careful, modest, slow, thoughtful" "20"
"21" "cold, domestic, heavy, honest, musical, partial, placid, quiet, serious, tender, willing" "21"
"22" "callous, clean, cold, conciliatory, grateful, reproachful, sensible, snappish, sportive, sudden, sure, thoughtful, willing" "22"
"23" "candid, clean, cold, free, general, open, proud" "23"
"24" "complimentary, curious, dependent, open, scornful, shy, sour, strong" "24"
"25" "clumsy, disputatious, dogged, eager, familiar, heavy, impatient, indifferent, natural, proud, quiet, responsive, scornful, strong" "25"
"26" "acceptable, bitter, capricious, certain, impatient, quick, sensitive, sour, stable, sure, timid, violent, watchful" "26"
"27" "certain, cheerful, lofty, sour" "27"
