"terms";"clusters"
"#-free";88
"#-lonely";83
"#-open";14
"#-strong";146
"#-tight";109
"#-wishful";13
"abject";204
"abrupt";201
"acceptable";98
"accurate";169
"active";129
"acute";28
"affable";50
"affectionate";39
"affluent";63
"arbitrary";17
"argumentative";49
"avaricious";24
"awkward";139
"bashful";126
"benevolent";144
"bitter";161
"blithe";133
"bloodthirsty";208
"blusterous";96
"bold";100
"bounceable";104
"boyish";91
"brave";109
"brisk";169
"brutal";100
"busy";6
"callous";184
"calm";156
"candid";88
"capricious";140
"careful";80
"careless";70
"cautious";129
"ceremonious";65
"certain";137
"chary";196
"cheerful";176
"cheery";209
"choleric";14
"christian";147
"circumstantial";151
"classic";128
"clean";34
"close";125
"clumsy";43
"coherent";20
"cold";60
"coming";29
"communicative";152
"compassionate";122
"complacent";139
"complimentary";171
"conciliatory";116
"confident";69
"confidential";207
"conscientious";24
"considerate";160
"consistent";12
"constant";36
"conventional";183
"conversational";5
"cool";11
"cordial";190
"crisp";163
"critical";117
"cruel";24
"cunning";157
"curious";193
"decided";14
"decisive";166
"deferential";41
"definite";65
"deliberate";104
"delicate";188
"dependent";81
"despotic";17
"destructive";187
"determined";38
"dexterous";208
"dictatorial";86
"dignified";126
"direct";202
"discursive";9
"disdainful";19
"disputatious";188
"disrespectful";14
"dissatisfied";127
"distrustful";119
"dogged";188
"doleful";77
"domestic";93
"dreamy";179
"eager";114
"earnest";55
"easy";76
"ecstatic";50
"efficient";50
"emotional";41
"emphatic";56
"energetic";162
"enthusiastic";174
"envious";164
"exact";79
"excitable";195
"explicit";73
"expressive";111
"exuberant";99
"facetious";134
"faithful";123
"familiar";38
"fanciful";187
"fast";92
"fearful";150
"feminine";95
"ferocious";18
"fervent";41
"festive";133
"fierce";47
"fiery";18
"firm";118
"fitful";171
"flighty";53
"forcible";19
"forgetful";179
"formal";158
"frank";30
"free";125
"fresh";105
"fretful";61
"friendly";87
"gallant";199
"gay";7
"general";186
"generous";107
"genteel";203
"gentle";10
"gentlemanly";104
"giddy";75
"gloomy";123
"graceful";138
"gracious";4
"grateful";148
"grave";48
"greedy";124
"gruff";53
"guarded";74
"gypsy";203
"handsome";76
"handy";203
"hasty";89
"haughty";140
"heartless";109
"hearty";197
"heavy";85
"heedful";126
"helpful";162
"helpless";103
"honest";115
"hopeful";147
"hopeless";82
"humble";154
"hunted";44
"hurried";154
"immovable";157
"impatient";48
"imperative";17
"imperceptible";194
"impertinent";142
"impressionable";55
"incredulous";89
"indefinite";134
"independent";24
