"terms";"clusters"
"active";17
"affected";16
"affectionate";3
"agreeable";39
"ambitious";6
"amiable";36
"anxious";15
"awkward";33
"benevolent";26
"calm";4
"capable";12
"careless";29
"certain";37
"cheerful";31
"civil";10
"clever";32
"cold";30
"consistent";24
"constant";36
"cool";34
"courteous";34
"deep";11
"determined";30
"dignified";16
"direct";11
"distant";22
"dull";1
"eager";8
"earnest";20
"elegant";32
"excessive";27
"fearful";6
"foolish";35
"friendly";31
"generous";33
"gentle";7
"hasty";9
"honest";20
"humble";27
"ignorant";1
"impatient";10
"independent";3
"indifferent";13
"indulgent";23
"intimate";35
"jealous";5
"judicious";21
"kind";12
"lively";12
"loud";22
"maternal";6
"mild";18
"modest";32
"moral";38
"natural";2
"noisy";28
"particular";7
"playful";20
"pleasant";2
"proper";39
"proud";34
"quick";32
"quiet";37
"rational";5
"reasonable";13
"rough";23
"scrupulous";34
"selfish";13
"serious";39
"severe";33
"silent";8
"simple";4
"sincere";29
"slow";6
"solemn";1
"steady";36
"strict";16
"tender";18
"thorough";19
"thoughtful";19
"timid";33
"unkind";26
"unreasonable";25
"vain";40
"warm";14
"worldly";27
"wild";19
