"terms";"clusters"
"abrupt";18
"accurate";42
"affectionate";24
"agreeable";17
"amiable";50
"anxious";40
"appreciative";41
"awkward";7
"beneficent";6
"benevolent";49
"bitter";47
"brave";31
"bright";21
"brisk";9
"capricious";43
"careless";51
"certain";24
"cheerful";29
"childish";19
"cold";29
"complicated";46
"confident";9
"confused";30
"conscientious";26
"constant";16
"contemplative";1
"contented";49
"conversational";37
"cool";2
"cordial";51
"courageous";11
"cruel";40
"curious";21
"deep";32
"despondent";1
"distant";42
"dull";28
"earnest";19
"earthy";1
"exact";40
"expressive";41
"faithful";10
"feminine";49
"fierce";32
"fiery";25
"firm";23
"foolish";33
"frank";4
"friendly";3
"generous";5
"genteel";13
"gentle";5
"gloomy";44
"graceful";36
"gracious";48
"hasty";34
"honest";31
"humorous";16
"ignorant";1
"impatient";18
"incorruptible";36
"just";18
"kind";20
"live";18
"lively";15
"mild";39
"moderate";2
"modest";2
"moral";8
"musical";11
"narrow";12
"natural";35
"nervous";6
"noisy";12
"orderly";11
"original";34
"particular";52
"passionate";39
"patient";25
"peaceful";47
"pleasant";38
"polite";13
"precise";40
"proud";14
"quick";34
"quiet";14
"reasonable";31
"reflective";37
"respectful";28
"responsible";36
"restless";52
"rough";22
"serene";40
"serious";43
"shy";7
"silent";53
"slow";27
"smart";42
"social";20
"solemn";4
"steady";45
"stern";50
"studious";49
"sympathetic";40
"tender";26
"tight";46
"transparent";7
"ungenerous";43
"unreasonable";15
"violent";30
"warm";24
"wild";22
"thoughtful";51
"wise";35
"submissive";1
"vivacious";46
