"terms";"clusters"
"active";25
"affectionate";12
"agreeable";28
"amiable";18
"anxious";27
"calm";32
"capable";8
"careful";6
"certain";34
"cheerful";20
"civil";2
"clever";23
"cold";30
"constant";27
"cruel";21
"deceitful";19
"deep";3
"dependent";19
"determined";35
"dignified";36
"distant";4
"dull";33
"eager";18
"earnest";8
"elegant";23
"excessive";5
"fearful";10
"foolish";16
"frank";14
"friendly";4
"generous";29
"gentle";24
"hasty";26
"honest";25
"ignorant";9
"impatient";20
"impertinent";9
"independent";13
"indifferent";31
"intimate";31
"invariable";9
"jealous";19
"kind";15
"lively";13
"narrow";22
"natural";34
"nervous";16
"noisy";5
"particular";1
"pleasant";4
"proper";17
"proud";26
"prudent";32
"quick";35
"quiet";17
"rational";3
"reasonable";11
"restless";7
"selfish";13
"serious";30
"severe";7
"silent";1
"simple";15
"sincere";31
"slow";3
"smart";2
"steady";10
"thorough";6
"unobtrusive";16
"vain";36
"violent";30
"warm";11
"wild";14
