"terms";"clusters"
"#-inconstant";49
"accomplished";20
"active";11
"affectionate";19
"agreeable";51
"amiable";7
"amicable";49
"anxious";54
"aristocratic";59
"awkward";11
"benevolent";48
"bright";6
"calm";19
"candid";4
"capable";61
"careful";45
"careless";32
"cautious";2
"ceremonious";62
"certain";39
"charitable";28
"cheerful";35
"clever";2
"clumsy";9
"cold";5
"compassionate";53
"confused";12
"consistent";19
"constant";10
"cool";26
"corrective";18
"courteous";63
"curious";37
"deep";50
"determined";15
"distant";22
"dull";9
"eager";26
"earnest";46
"elegant";8
"eloquent";52
"explicit";29
"expressive";45
"extravagant";49
"faithful";24
"fearless";44
"fervent";66
"friendly";47
"gallant";65
"generous";41
"genteel";31
"gentle";38
"gloomy";49
"hearty";64
"honest";27
"hospitable";57
"ignorant";31
"inconsistent";43
"incurious";49
"indifferent";3
"intelligent";31
"intimate";40
"irresolute";49
"jealous";29
"kind";63
"literary";49
"lively";55
"mature";20
"moderate";36
"modest";20
"moral";49
"natural";58
"nervous";37
"noisy";24
"obliging";11
"observant";4
"particular";34
"patient";49
"pensive";8
"pleasant";51
"proper";63
"proud";14
"prudent";25
"quiet";58
"rational";35
"reasonable";63
"rough";17
"scrupulous";59
"selfish";46
"serious";39
"silent";66
"solicitous";59
"spontaneous";65
"steady";4
"strict";48
"unaffected";24
"unvarying";24
"resentful";49
"musical";1
"zealous";18
"civil";23
"gentlemanlike";33
"polished";57
"unpersuadable";13
"vague";13
"violent";4
"warm";67
"contrary";49
"impatient";38
"polite";21
"indiscreet";17
"playful";17
"quick";3
"rugged";16
"severe";10
"heartless";21
"stern";62
"suspicious";62
"wary";62
"tight";42
"steadfast";18
"ungenteel";53
"graceful";14
"forward";30
"petty";44
"simple";37
"vain";46
"firm";41
"responsible";29
"irrational";49
"undeviating";45
"shrewd";64
"merry";49
"unobservant";49
"tenacious";41
"slow";49
"sentimental";49
"prompt";9
"religious";49
"thoughtful";6
"placid";56
"submissive";49
"unbending";60
"wise";42
"wild";1
"untaught";65
"thoughtless";59
