"terms";"clusters"
"abrupt";63
"accomplished";46
"accurate";68
"active";82
"affectionate";84
"agreeable";73
"alert";25
"ambitious";45
"amiable";10
"anxious";70
"authoritative";36
"awkward";76
"benevolent";22
"blunt";43
"bold";85
"bright";26
"brisk";15
"calm";82
"candid";9
"capable";79
"careless";37
"cautious";70
"ceremonious";64
"certain";49
"chatty";42
"cheerful";52
"civil";30
"clever";75
"cold";18
"communicative";17
"compassionate";46
"complimentary";77
"considerate";2
"consistent";27
"constant";51
"contented";81
"contradictory";46
"contrary";4
"cool";61
"cordial";9
"deep";56
"determined";7
"dignified";48
"direct";53
"discerning";55
"discreet";46
"distant";80
"dull";89
"dutiful";43
"eager";89
"earnest";83
"economical";20
"elegant";35
"excessive";87
"expressive";28
"fearful";87
"fearless";53
"feminine";62
"formal";86
"frank";81
"friendly";44
"generous";14
"genteel";58
"gentle";75
"graceful";81
"harsh";88
"hasty";69
"honest";55
"humorous";86
"impatient";27
"imprudent";72
"impudent";46
"independent";39
"indifferent";78
"intelligent";80
"intimate";39
"irrational";60
"judicious";88
"kind";67
"lazy";46
"literary";87
"lively";24
"loud";5
"loyal";87
"mercenary";45
"mild";71
"modest";10
"moral";87
"narrow";57
"natural";11
"negative";44
"nervous";76
"noisy";32
"orderly";19
"original";54
"overbearing";80
"particular";22
"passive";13
"persuasive";38
"playful";19
"pleasant";35
"principled";21
"proper";66
"punctual";59
"quick";31
"quiet";54
"rational";68
"religious";21
"resentful";3
"rough";36
"selfish";51
"serious";47
"shy";76
"silent";59
"simple";1
"sincere";86
"spontaneous";46
"ungenerous";22
"unreserved";60
"foolish";46
"methodical";85
"worldly";89
"warm";56
"animated";74
"moderate";39
"spiritless";54
"treacherous";74
"vain";45
"confused";77
"intellectual";77
"restless";41
"timid";40
"unkind";77
"wild";41
"inconsiderate";36
"extravagant";23
"gallant";23
"slovenly";65
"suspicious";3
"thorough";29
"polite";12
"pompous";12
"steady";34
"reasonable";33
"social";64
"tender";16
"thoughtful";16
"thoughtless";8
"courteous";46
"fanciful";48
"gentlemanlike";48
"strict";48
"faithful";46
"solemn";8
"sarcastic";6
"speedy";6
"violent";6
"scrupulous";53
"wise";46
"unapproachable";20
"sly";61
"unobservant";42
"unreasonable";87
"respectful";81
"sociable";64
"rude";25
"slow";25
"pert";46
"submissive";63
"zealous";63
"unfeeling";17
"negligent";46
"unguarded";43
"unaffected";81
"tyrannical";87
"philanthropic";72
"prudent";81
"unbending";50
"stable";13
"worrying";57
"spirited";55
"untaught";46
