"terms";"clusters"
"#-considerate";72
"#-demonstrative";139
"#-intimate";6
"#-loud";85
"#-political";25
"#-slow";5
"abrupt";14
"abstract";25
"abusive";75
"accessible";8
"accomplished";159
"accurate";121
"active";62
"adaptable";18
"adventurous";143
"affable";159
"affectionate";145
"affirmative";12
"agreeable";1
"amiable";155
"anxious";16
"appreciative";78
"approachable";110
"arbitrary";121
"argumentative";98
"aristocratic";124
"arrogant";132
"audacious";106
"awkward";147
"bashful";49
"beneficent";130
"benevolent";50
"bitter";52
"bland";161
"boastful";10
"bold";146
"brave";15
"bright";38
"calm";126
"capable";13
"careful";99
"careless";138
"casual";82
"cautious";121
"ceremonious";6
"certain";158
"charitable";28
"cheerful";125
"childish";17
"civil";133
"clever";23
"coarse";119
"cold";108
"compassionate";116
"complicated";14
"complimentary";144
"conciliatory";5
"confused";62
"congenial";83
"conscientious";15
"considerate";11
"consistent";90
"constant";70
"conventional";152
"conversational";51
"cool";77
"cordial";117
"courageous";10
"courteous";154
"cruel";74
"cunning";68
"curious";151
"dainty";131
"deep";114
"defiant";44
"definite";13
"deliberate";121
"demonstrative";121
"derogatory";92
"determined";35
"dignified";17
"diligent";113
"diplomatic";34
"direct";30
"discreet";44
"disdainful";80
"dispassionate";122
"distant";59
"doleful";149
"dull";58
"eager";30
"earnest";65
"effeminate";73
"emphatic";81
"energetic";62
"enlightened";97
"ethical";69
"expansive";82
"expressive";83
"extravagant";64
"faithful";66
"fanciful";139
"fearful";55
"fierce";139
"firm";79
"foolish";96
"forcible";10
"forgiving";98
"formal";8
"frank";70
"fraudulent";116
"friendly";117
"generous";91
"genteel";90
"gentle";43
"gloomy";29
"graceful";16
"gracious";101
"gruff";14
"harsh";141
"hasty";6
"haughty";46
"hearty";69
"helpful";54
"honest";1
"humble";117
"humorous";33
"ignorant";61
"imaginative";160
"immovable";150
"impartial";144
"impatient";5
"impertinent";8
"impetuous";6
"inconsiderate";136
"inconstant";24
"indefatigable";139
"indifferent";51
"indomitable";41
"industrious";96
"inexhaustible";85
"ingenious";142
"intimate";137
"intricate";91
"irresolute";73
"jealous";38
"just";86
"kind";158
"lazy";135
"learned";97
"lively";31
"loving";42
"loyal";74
"magnanimous";69
"maternal";32
"meek";48
"methodical";88
"mild";57
"mistrustful";3
"moderate";106
"modest";100
"moral";127
"morose";68
"mystical";63
"narrow";39
"natural";60
"negative";94
"nervous";87
"noisy";56
"observant";2
"orderly";28
"original";148
"ostentatious";139
"particular";89
"passionate";156
"patient";99
"peaceful";71
"pious";135
"pitiless";75
"placid";61
"playful";139
"pleasant";61
"polished";47
"polite";22
"political";71
"practical";74
"precise";152
"prejudiced";21
"profound";91
"proper";129
"proud";104
"quick";146
"quiet";19
"reasonable";51
"reckless";25
"refined";61
"religious";44
"resentful";38
"responsive";120
"revengeful";147
"rigid";90
"rough";27
"sensitive";134
"sentimental";107
"serious";111
"shy";73
"silent";4
"simple";20
"slow";158
"social";109
"sparkling";24
"sprightly";154
"steady";89
"stern";36
"submissive";136
"sympathetic";17
"timid";90
"transparent";114
"uncouth";106
"vague";152
"violent";20
"loud";157
"tough";75
"rebellious";111
"severe";8
"elegant";111
"passive";103
"vigorous";123
"condescending";55
"unselfish";53
"testy";154
"touchy";154
"unkind";94
"vivacious";154
"warm";125
"reserved";33
"explosive";84
"restless";84
"obliging";40
"punctual";103
"vain";2
"merciful";76
"tight";26
"sullen";130
"enthusiastic";128
"vocal";13
"dreamy";149
"distrustful";18
"inquisitive";87
"smart";18
"sunny";100
"unobtrusive";45
"crafty";13
"strict";108
"unvarying";85
"visionary";152
"wary";106
"inward";106
"overbearing";106
"rugged";94
"thoughtful";31
"verbal";106
"wise";93
"wishful";94
"fraternal";153
"feminine";80
"mature";80
"shrewd";80
"fiery";67
"respectful";67
"spirited";156
"musical";141
"negligent";9
"reproachful";117
"steadfast";147
"spontaneous";123
"tender";115
"persuasive";55
"selfish";55
"worldly";140
"slovenly";51
"daring";10
"insolent";102
"pompous";102
"unmerciful";37
"gallant";131
"unchangeable";150
"responsible";13
"mercenary";128
"whimsical";2
"trustworthy";112
"indirect";3
"invincible";6
"wild";148
"irritable";103
"lukewarm";110
"tenacious";34
"shallow";25
"malevolent";135
"prudent";10
"inconsistent";136
"unchanging";48
"unyielding";48
"heedless";118
"peevish";95
"tolerant";128
"unreasonable";14
"inflexible";14
"lucid";105
"thorough";6
"suspicious";79
"zealous";72
"neglectful";25
"undisguised";25
"stubborn";98
"solemn";7
"servile";6
"unaccommodating";120
"reliable";121
"unaffected";121
"unpretending";121
"unloving";63
"unmindful";63
"womanly";133
"uncomplaining";110
