"terms";"clusters"
"abrupt";6
"active";41
"adventurous";37
"affectionate";25
"agreeable";45
"amiable";23
"anxious";26
"benevolent";8
"bitter";29
"blunt";42
"bright";43
"calculating";5
"calm";16
"capable";8
"certain";41
"cheerful";7
"childish";39
"clever";25
"coarse";28
"cold";47
"confused";1
"constant";41
"contented";27
"contrary";25
"cool";15
"courageous";25
"cruel";18
"deep";7
"destructive";47
"docile";42
"dull";33
"eager";39
"eloquent";34
"enthusiastic";10
"fearful";4
"feminine";25
"fervent";9
"generous";44
"genial";47
"gentle";8
"gloomy";41
"harsh";19
"hasty";45
"heartless";48
"humane";30
"icy";6
"ignorant";53
"imaginative";28
"impatient";53
"impertinent";15
"industrious";33
"intellectual";38
"intense";49
"intimate";9
"intuitive";34
"literary";24
"lively";12
"loud";40
"mild";14
"moderate";34
"moral";4
"natural";39
"nervous";18
"painstaking";33
"peaceful";35
"pleasant";52
"practical";2
"prophetic";50
"proud";1
"rational";31
"serene";5
"severe";39
"silent";6
"simple";21
"solemn";6
"inquisitive";17
"gallant";51
"thoughtful";30
"rude";32
"direct";50
"angelic";8
"vigorous";42
"narrow";7
"expressive";5
"placid";46
"lifeless";11
"pensive";27
"unsocial";27
"violent";24
"patient";36
"sunny";47
"warm";2
"original";38
"prudent";13
"slow";3
"wild";22
"persuasive";1
"timid";4
"vivid";20
"kind";21
"tyrannical";21
"wise";25
"unfeeling";40
"unrestrained";40
"uneducated";53
"passionate";34
"inhuman";13
"steady";13
"quick";34
"reasonable";13
"refined";1
"petty";24
"restless";3
"profound";16
"saintly";16
"vain";45
"untaught";26
"unbending";13
"sensitive";31
"suspicious";44
