"terms";"clusters"
"afraid";2
"agreeable";37
"alone";8
"anxious";9
"ashamed";11
"awful";5
"bad";21
"beautiful";30
"blind";28
"bright";2
"busy";31
"careful";4
"certain";24
"cheerful";6
"clean";17
"cold";21
"comfortable";36
"curious";8
"determined";7
"difficult";30
"dumb";29
"excellent";33
"expressive";34
"extraordinary";9
"fair";3
"familiar";23
"fine";14
"friendly";28
"gentle";26
"glad";25
"good";18
"grateful";11
"great";18
"handsome";35
"happy";8
"hard";2
"helpless";4
"honest";19
"ignorant";23
"impatient";3
"innocent";26
"little";22
"lively";12
"lonely";29
"mean";10
"natural";16
"neat";1
"nice";4
"old";18
"open";20
"plain";13
"pleasant";16
"pleased";1
"polite";12
"poor";20
"powerful";34
"pretty";19
"private";27
"proud";30
"quiet";21
"remarkable";36
"rich";32
"ridiculous";7
"satisfied";12
"sensible";34
"serious";6
"short";24
"strange";25
"strong";24
"stupid";3
"surprised";32
"suspicious";7
"sweet";11
"terrible";35
"thoughtful";4
"tired";28
"uncomfortable";15
"violent";31
"warm";15
"weak";37
"wonderful";15
"worthy";23
"young";18
