"terms";"clusters"
"affectionate";3
"afraid";7
"agreeable";45
"alone";40
"angry";1
"anxious";36
"ashamed";18
"attentive";30
"awkward";27
"bad";25
"beautiful";4
"blind";32
"brilliant";35
"busy";22
"certain";44
"charming";29
"cheerful";42
"clever";17
"cold";20
"comfortable";23
"concerned";40
"dangerous";30
"delighted";18
"delightful";31
"desirable";39
"determined";41
"disappointed";9
"eager";10
"excellent";42
"extraordinary";10
"fair";16
"fine";31
"foolish";11
"fortunate";5
"friendly";29
"gentle";13
"glad";2
"good";34
"grateful";19
"great";34
"handsome";23
"happy";6
"hard";11
"ignorant";12
"impatient";27
"important";22
"independent";12
"interested";15
"interesting";20
"kind";45
"liberal";11
"little";26
"lively";8
"lovely";8
"natural";2
"neat";32
"nervous";15
"nice";9
"old";38
"open";36
"plain";41
"pleasant";31
"pleased";25
"pleasing";43
"poor";38
"pretty";14
"private";33
"proper";37
"quiet";5
"reasonable";29
"respectable";17
"rich";39
"sad";14
"satisfied";37
"sensible";44
"serious";21
"short";7
"strange";33
"strong";25
"sweet";16
"tall";3
"thorough";1
"tired";1
"unhappy";28
"useful";43
"valuable";32
"warm";36
"well";28
"wonderful";33
"worthy";24
"young";6
