"terms";"clusters"
"affectionate";14
"afraid";4
"agreeable";35
"alone";11
"angry";39
"anxious";24
"ashamed";38
"awkward";24
"bad";32
"beautiful";1
"bold";18
"capable";31
"certain";32
"charming";33
"cheerful";9
"comfortable";28
"concerned";16
"confused";43
"cruel";37
"curious";10
"dangerous";7
"delighted";1
"delightful";25
"dependent";20
"determined";36
"devoted";40
"difficult";4
"eager";27
"embarrassed";43
"excellent";42
"extraordinary";36
"fair";18
"fine";37
"foolish";36
"fortunate";25
"generous";5
"gentle";35
"glad";26
"good";2
"grateful";15
"great";2
"happy";38
"helpless";9
"ignorant";3
"important";19
"innocent";29
"interested";41
"interesting";10
"irritated";7
"kind";30
"little";2
"lively";13
"loud";21
"lovely";1
"modest";33
"natural";12
"old";38
"open";32
"pleased";38
"polite";31
"poor";26
"pretty";21
"private";6
"productive";25
"proper";15
"proud";42
"quiet";18
"respectful";10
"ridiculous";32
"rude";22
"satisfied";11
"sensible";5
"serious";27
"short";34
"smart";13
"strange";37
"strong";23
"stupid";40
"surprised";26
"sweet";11
"terrible";41
"thankful";40
"thoughtful";28
"tired";21
"unhappy";17
"unlucky";28
"violent";8
"warm";28
"weak";5
"well";20
"wonderful";22
"worthy";19
"young";2
