"terms";"clusters"
"#-daring";51
"#-funny";14
"#-good";38
"#-hard";52
"#-little";35
"#-weak";43
"active";14
"afraid";44
"aggravating";4
"agreeable";62
"ambitious";48
"anxious";45
"attentive";70
"awful";46
"awkward";69
"bad";26
"bashful";51
"beautiful";47
"big";32
"bitter";29
"blind";12
"bold";5
"bright";31
"brilliant";11
"busy";47
"calm";37
"capable";69
"certain";44
"cheap";51
"cheerful";31
"clean";51
"clever";45
"cold";9
"comfortable";19
"complicated";4
"confident";25
"confused";65
"cool";56
"crazy";6
"curious";53
"dangerous";52
"delighted";13
"desirable";6
"distinguished";25
"dumb";61
"eager";18
"encouraging";13
"enthusiastic";48
"evil";55
"excellent";2
"exciting";43
"experienced";28
"expressive";50
"extraordinary";70
"fair";17
"faithful";35
"familiar";7
"fat";40
"fine";68
"fortunate";38
"generous";48
"gentle";66
"genuine";70
"glad";51
"good";57
"good-looking";43
"grateful";51
"great";16
"greedy";4
"handsome";15
"happy";49
"hard";38
"harmless";49
"helpless";46
"honest";67
"important";30
"independent";38
"intellectual";24
"little";57
"lively";1
"loud";39
"loving";31
"mature";42
"modest";4
"natural";14
"nervous";36
"nice";41
"old";54
"open";60
"pleasant";15
"poor";64
"proper";4
"respectable";35
"rough";31
"sensitive";47
"short";20
"strange";34
"strict";4
"strong";27
"terrific";58
"thin";63
"troubled";63
"unusual";5
"private";8
"productive";38
"proud";43
"young";71
"insulting";62
"intelligent";70
"positive";10
"ordinary";45
"thorough";56
"warm";28
"weak";59
"passionate";29
"childish";65
"violent";65
"remarkable";39
"peaceful";11
"tall";45
"serious";70
"interesting";33
"neat";22
"playful";43
"noisy";44
"quiet";72
"professional";70
"innocent";3
"useful";3
"lonely";1
"sweet";18
"terrible";50
"suspicious";38
"ignorant";21
"gracious";23
"lovely";23
"reasonable";23
"smart";23
"well-known";23
"observant";70
"wise";42
"skinny";38
"responsible";30
"lucky";38
"punctual";51
"worthy";20
"uncomfortable";32
"prompt";43
"rich";43
"thoughtful";43
"youthful";43
"thankful";69
"respectful";38
