"terms";"clusters"
"#-agreeable";19
"#-ashamed";13
"#-comfortable";12
"#-cruel";35
"#-difficult";42
"#-good";43
"#-romantic";33
"#-sentimental";23
"affectionate";1
"afraid";28
"agreeable";18
"angry";22
"ashamed";37
"awkward";40
"bad";32
"beautiful";41
"bold";2
"capable";42
"careless";13
"certain";29
"charming";25
"cold";16
"comfortable";1
"compassionate";30
"conceited";1
"concerned";26
"cool";35
"cruel";18
"daring";13
"dependent";12
"difficult";19
"eager";7
"entertaining";11
"evil";20
"excellent";17
"expressive";3
"extraordinary";40
"fair";28
"faithful";37
"feminine";2
"fine";24
"foolish";44
"friendly";23
"generous";14
"good";32
"grateful";40
"great";20
"happy";19
"hard";5
"helpless";30
"ignorant";31
"important";12
"innocent";8
"liberal";21
"little";36
"loud";15
"old";34
"open";38
"peaceful";33
"polite";1
"poor";27
"private";6
"productive";29
"satisfied";16
"sensible";4
"serious";10
"short";10
"successful";38
"uncomfortable";31
"weak";34
"pleased";21
"#-delighted";25
"lovely";43
"strange";3
"#-good-natured";2
"quiet";9
"young";15
"pleasant";11
"ridiculous";7
"surprised";29
"unlucky";7
"clean";16
"delightful";5
"kind";22
"warm";14
"inconsiderate";2
"natural";5
"gentle";25
"gracious";23
"passionate";23
"proud";26
"sweet";9
"proper";37
"worthy";37
"interested";41
"inexperienced";44
"prejudiced";13
"smart";39
"talkative";39
"wonderful";39
"violent";21
"sincere";6
"strong";26
"strict";22
