"terms";"clusters"
"#-careful";1
"#-great";17
"#-kind";17
"#-pleasant";1
"#-pleased";11
"#-worthy";5
"afraid";22
"angry";4
"anxious";12
"ashamed";5
"awkward";24
"bad";22
"big";19
"calm";8
"casual";21
"certain";24
"cold";3
"comfortable";14
"competent";11
"curious";7
"daring";12
"delighted";17
"desirable";14
"encouraging";10
"fair";9
"faithful";4
"familiar";15
"fine";23
"foolish";27
"furious";18
"good";6
"great";6
"handsome";18
"happy";27
"hard";26
"helpless";15
"honest";25
"little";2
"offensive";10
"old";20
"open";28
"plain";27
"pleasant";21
"poor";2
"private";17
"proper";7
"prosperous";5
"quiet";9
"reasonable";18
"religious";25
"rich";25
"secure";15
"serious";20
"short";2
"strong";16
"surprised";15
"eager";5
"cool";19
"lively";10
"violent";22
"irrational";19
"ignorant";4
"thankful";21
"successful";11
"useful";16
"valuable";14
"wealthy";25
"young";16
"sweet";23
"thin";23
"pleased";8
"rough";24
"rebellious";4
"strange";7
"terrible";21
"thorough";4
"tall";18
"innocent";13
"strict";13
"scared";1
