"terms";"clusters"
"#-good";28
"#-pleased";11
"#-shy";63
"#-surprised";44
"#-uncomfortable";42
"active";40
"admirable";50
"affectionate";13
"afraid";22
"agreeable";30
"amusing";14
"angry";8
"anxious";32
"artificial";44
"attractive";45
"bad";20
"beautiful";58
"blind";39
"bold";40
"brilliant";57
"busy";24
"calm";44
"capable";35
"careless";24
"certain";49
"charming";38
"clever";33
"cold";66
"comfortable";7
"concerned";21
"confident";44
"considerate";47
"critical";31
"cruel";47
"dangerous";11
"delighted";26
"delightful";10
"dependent";4
"desirable";23
"disobedient";28
"distinguished";6
"disturbed";34
"eager";55
"embarrassed";9
"evil";23
"excellent";42
"exciting";49
"extraordinary";53
"fine";41
"foolish";49
"friendly";26
"generous";12
"gentle";51
"glad";64
"good";46
"good-for-nothing";49
"good-natured";55
"graceful";63
"great";3
"handsome";1
"happy";17
"hard";6
"harmless";11
"honest";15
"important";19
"intelligent";4
"interested";11
"interesting";39
"jealous";67
"liberal";10
"little";19
"lively";25
"loud";24
"lovely";11
"natural";37
"neat";7
"nervous";45
"old";25
"open";19
"ordinary";2
"pleasant";52
"poor";60
"positive";43
"pretty";36
"private";16
"respectable";64
"respectful";24
"romantic";11
"serious";60
"smart";30
"strange";53
"strong";35
"stupid";61
"young";29
"decent";44
"thorough";59
"attentive";54
"short";60
"wonderful";54
"surprised";20
"enthusiastic";59
"ignorant";14
"lucky";62
"bitter";48
"grateful";35
"genuine";24
"sweet";57
"youthful";39
"fair";44
"cheerful";24
"rude";66
"sensible";18
"unhappy";35
"experienced";44
"rich";7
"encouraging";24
"thoughtful";65
"ridiculous";40
"suspicious";5
"strict";58
"gracious";26
"pleased";62
"proper";23
"tall";63
"sincere";66
"valuable";49
"polite";53
"unfair";53
"terrible";28
"thin";27
"secure";24
"shy";67
"warm";15
"unlucky";50
"selfish";44
"unreasonable";56
