"delightful";"young"
"great";"poor"
"affectionate";"certain"
"affectionate";"cheerful"
"affectionate";"good"
"affectionate";"ignorant"
"affectionate";"open"
"certain";"cheerful"
"certain";"good"
"certain";"ignorant"
"certain";"open"
"cheerful";"good"
"cheerful";"ignorant"
"cheerful";"open"
"good";"ignorant"
"good";"open"
"ignorant";"open"
"little";"warm"
"fine";"harmless"
"good";"handsome"
"good";"young"
"interested";"polite"
"delightful";"great"
"delightful";"pleasant"
"great";"pleasant"
"good";"little"
"good";"old"
"little";"old"
"great";"handsome"
"charming";"young"
"happy";"satisfied"
"good-looking";"young"
"good-natured";"pleased"
"ashamed";"decent"
"afraid";"impatient"
"useful";"young"
"impatient";"little"
"impatient";"original"
"impatient";"pleased"
"little";"original"
"little";"pleased"
"original";"pleased"
"agreeable";"unreasonable"
"agreeable";"young"
"gracious";"little"
"excellent";"extraordinary"
"great";"little"
"loud";"open"
"good";"short"
"excellent";"fine"
"excellent";"quiet"
"fine";"quiet"
"old";"rich"
"old";"short"
"rich";"short"
"famous";"good"
"agreeable";"little"
"good";"ordinary"
"clever";"famous"
"handsome";"strong"
"beautiful";"poor"
"rude";"strange"
"disturbed";"good"
"disturbed";"private"
"disturbed";"quiet"
"good";"private"
"good";"quiet"
"private";"quiet"
"good";"lucky"
"good";"great"
"cold";"short"
"poor";"uncomfortable"
"angry";"great"
"good";"stupid"
"#-good";"afraid"
"#-good";"little"
"afraid";"little"
"charming";"delightful"
"delightful";"little"
"delightful";"tired"
"little";"tired"
"good";"natural"
"charming";"lovely"
"charming";"little"
"fair";"impatient"
"foolish";"old"
"cheerful";"little"
"extraordinary";"plain"
"smart";"young"
"gentle";"handsome"
"certain";"little"
"lively";"plain"
"awful";"traditional"
"little";"wonderful"
"eager";"fine"
"harmless";"little"
"#-sensible";"glad"
"happy";"open"
"happy";"young"
"open";"young"
"fine";"old"
"awful";"old"
"fair";"good"
"fair";"great"
"fair";"old"
"great";"old"
"open";"unusual"
"open";"wonderful"
"unusual";"wonderful"
"difficult";"remarkable"
"gentle";"happy"
"gentle";"sympathetic"
"happy";"sympathetic"
"beautiful";"old"
"glad";"little"
"glad";"sensible"
"little";"sensible"
"cold";"great"
"#-strange";"wonderful"
"religious";"violent"
"angry";"poor"
"bright";"handsome"
"bright";"warm"
"handsome";"warm"
"open";"social"
"bad";"short"
"great";"unhappy"
"decent";"good"
"honest";"pleasant"
"little";"sweet"
"difficult";"young"
"natural";"strange"
"cheerful";"happy"
"happy";"little"
"strange";"youthful"
"natural";"unusual"
"agreeable";"great"
"agreeable";"worthy"
"decent";"irritated"
"decent";"liberal"
"decent";"young"
"irritated";"liberal"
"irritated";"young"
"liberal";"young"
"charming";"independent"
"independent";"young"
"greedy";"open"
"greedy";"private"
"open";"private"
