"terms";"clusters"
"#-afraid";29
"#-foolish";16
"#-good";42
"active";19
"affectionate";5
"afraid";29
"agreeable";18
"amazing";29
"angry";11
"artistic";43
"ashamed";4
"awful";15
"awkward";34
"bad";55
"beautiful";57
"big";17
"blind";35
"bright";55
"certain";23
"charming";29
"clean";5
"cold";37
"confident";52
"confused";27
"conscientious";1
"cool";33
"curious";51
"dangerous";47
"delightful";8
"desirable";28
"difficult";6
"direct";29
"embarrassed";37
"embarrassing";34
"excellent";53
"expressive";36
"extraordinary";30
"fair";44
"familiar";2
"feminine";31
"fine";22
"fortunate";5
"friendly";48
"furious";4
"generous";16
"gifted";50
"glad";4
"good";45
"good-natured";20
"grateful";30
"great";13
"hard";3
"healthy";19
"helpless";55
"honest";44
"impatient";29
"important";39
"independent";27
"insulting";25
"liberal";33
"little";58
"lively";22
"lonely";29
"lovely";24
"natural";26
"obnoxious";1
"old";32
"open";10
"original";38
"passionate";46
"pathetic";11
"peaceful";15
"persuasive";39
"poor";17
"pretty";8
"quiet";38
"respectable";54
"rich";21
"romantic";58
"sensible";56
"slender";28
"strange";45
"sweet";38
"weak";38
"wonderful";14
"sincere";19
"cheerful";40
"humorous";40
"plain";41
"troubled";41
"young";10
"smart";43
"short";12
"prejudiced";20
"gracious";53
"strong";7
"modest";36
"interesting";52
"old-fashioned";33
"powerful";47
"unlucky";37
"happy";8
"gentle";50
"loyal";50
"fascinating";51
"masculine";14
"warm";18
"innocent";4
"patient";49
"respected";49
"social";9
"responsible";25
"rough";4
"violent";7
"wise";33
"ordinary";29
"polite";29
"serious";29
"pleasant";27
"youthful";27
"sad";26
"respectful";33
"satisfied";24
"uncomfortable";2
"worthy";50
