"terms";"clusters"
"affectionate";2
"afraid";2
"agreeable";1
"anxious";2
"ashamed";2
"attractive";2
"awful";1
"bad";1
"beautiful";2
"blind";1
"bright";1
"busy";1
"calm";2
"careless";1
"certain";1
"cheerful";2
"childish";2
"clean";2
"cold";1
"competent";2
"confused";2
"considerate";2
"cool";1
"crazy";1
"cruel";2
"curious";1
"delighted";2
"delightful";2
"desirable";2
"difficult";1
"direct";1
"disturbed";2
"eager";2
"elderly";2
"entertaining";1
"expressive";1
"extraordinary";1
"fair";1
"faithful";1
"familiar";2
"fat";2
"fine";1
"fortunate";2
"friendly";2
"furious";2
"generous";2
"glad";2
"good";1
"great";1
"handsome";2
"happy";1
"hard";2
"honest";2
"ignorant";2
"innocent";2
"intelligent";1
"interesting";1
"little";1
"lonely";1
"lovely";2
"muscular";1
"natural";2
"old";1
"open";1
"playful";2
"pleasant";2
"polite";2
"poor";1
"powerful";2
"pretty";2
"private";2
"proud";2
"quiet";2
"rich";2
"ridiculous";1
"rude";2
"short";1
"shy";2
"smart";2
"strange";1
"strong";1
"terrible";1
"violent";1
"sad";2
"worthy";2
"jealous";2
"thin";1
"excellent";2
"unusual";1
"young";1
"graceful";2
"wonderful";2
"tall";1
"capable";2
"weird";2
"serious";2
"sensitive";2
"remarkable";2
"thoughtful";1
"warm";2
"satisfied";2
"lazy";2
"respectable";2
"romantic";2
"weak";1
"loving";2
"plain";2
"useful";2
"pleased";1
"respectful";2
"sensible";2
"youthful";2
"neat";1
"prosperous";1
"surprised";1
"suspicious";1
"rough";2
"social";2
"unhappy";2
"opened";1
"sweet";1
