"terms";"clusters"
"#-afraid";27
"#-agreeable";94
"#-beautiful";36
"#-daring";93
"#-difficult";31
"#-hard";17
"#-ignorant";36
"#-little";50
"#-old";25
"#-open";1
"#-professional";50
"#-strange";93
"#-strong";31
"#-successful";42
"#-surprised";16
"active";74
"affectionate";69
"afraid";13
"agreeable";44
"angry";30
"anxious";47
"artificial";36
"ashamed";32
"awful";6
"bad";47
"bashful";35
"beautiful";49
"big";3
"blind";44
"bold";23
"bright";33
"brilliant";75
"busy";8
"calm";59
"capable";60
"careful";62
"certain";65
"cheap";84
"cheerful";64
"childish";39
"clean";41
"clever";6
"cold";29
"comfortable";18
"comical";71
"compassionate";40
"confident";27
"confused";17
"conscientious";35
"considerate";54
"cruel";10
"curious";37
"daring";53
"delighted";12
"delightful";24
"desirable";1
"devoted";83
"difficult";2
"direct";36
"disappointed";36
"distinguished";77
"eager";42
"elderly";66
"embarrassed";20
"excellent";54
"excited";25
"expressive";57
"extraordinary";55
"fair";81
"faithful";80
"familiar";73
"famous";37
"fascinating";36
"fat";94
"fine";90
"foolish";36
"forward";36
"generous";8
"gentle";64
"glad";70
"good";9
"good-looking";94
"gracious";56
"great";89
"handsome";63
"happy";30
"hard";15
"honest";47
"hopeful";36
"ignorant";51
"imaginative";91
"important";32
"impressive";93
"inconsiderate";38
"innocent";22
"interested";92
"interesting";5
"kind";56
"laughing";1
"little";89
"lively";67
"lonely";25
"lovely";5
"loving";85
"middle-aged";4
"modest";43
"natural";49
"nervous";4
"old";9
"old-fashioned";19
"open";37
"plain";52
"pleasant";18
"pleased";69
"polite";82
"poor";14
"popular";93
"pretty";11
"proper";86
"prosperous";62
"quiet";68
"religious";90
"remarkable";7
"respectable";43
"responsible";93
"rich";46
"romantic";91
"rough";20
"sad";58
"scared";71
"sensible";11
"sensitive";37
"serious";13
"short";56
"strong";89
"stupid";34
"thin";79
"violent";72
"weak";61
"wonderful";22
"entertaining";93
"young";26
"practical";76
"passionate";23
"surprised";33
"youthful";28
"sweet";68
"thoughtful";21
"shy";53
"slender";71
"strange";28
"unhappy";58
"cool";88
"uncomfortable";15
"fortunate";84
"well-known";87
"ridiculous";78
"warm";33
"friendly";53
"forgiving";82
"greedy";75
"reasonable";87
"selfish";93
"professional";77
"social";19
"nice";67
"tired";88
"helpless";45
"private";47
"proud";37
"satisfied";45
"tiny";45
"worthy";85
"lazy";94
"liberal";94
"original";94
"successful";94
"tall";66
"terrible";94
"unlucky";35
"uneducated";93
"sleepy";48
"sloppy";36
"troubled";36
"unreasonable";36
"unusual";42
"rude";93
"thankful";87
"talented";93
"useful";93
