"terms";"clusters"
"#-good";2
"#-sensible";24
"#-strange";31
"affectionate";36
"afraid";7
"agreeable";35
"angry";13
"ashamed";33
"awful";6
"bad";3
"beautiful";13
"bright";14
"certain";39
"charming";25
"cheerful";39
"clever";17
"cold";3
"decent";5
"delightful";30
"difficult";32
"disturbed";10
"eager";19
"excellent";19
"extraordinary";38
"fair";4
"famous";18
"fine";38
"foolish";6
"gentle";34
"glad";28
"good";30
"good-looking";32
"good-natured";31
"gracious";1
"great";18
"greedy";21
"handsome";8
"happy";35
"harmless";19
"honest";20
"ignorant";36
"impatient";2
"independent";27
"interested";29
"irritated";16
"liberal";16
"little";4
"lively";24
"loud";21
"natural";34
"old";18
"open";36
"original";7
"poor";11
"private";12
"religious";17
"rich";3
"rude";14
"smart";32
"strange";8
"unusual";21
"useful";32
"wonderful";9
"unreasonable";37
"worthy";37
"young";22
"traditional";24
"short";23
"warm";15
"lovely";27
"pleasant";11
"tired";2
"remarkable";20
"quiet";10
"plain";37
"sympathetic";33
"sensible";1
"lucky";26
"ordinary";26
"stupid";23
"pleased";7
"unhappy";11
"strong";14
"satisfied";33
"polite";20
"sweet";1
"social";21
"uncomfortable";13
"violent";17
"youthful";14
