"terms";"clusters"
"afraid";1
"beautiful";1
"best";1
"capable";1
"clever";2
"comfortable";2
"cruel";2
"curious";2
"delicate";2
"delighted";1
"delightful";1
"determined";2
"different";1
"extraordinary";1
"fair";1
"free";2
"friendly";2
"generous";2
"greatest";1
"happy";1
"intelligent";2
"interesting";1
"liberal";2
"married";1
"natural";1
"original";2
"pleasant";1
"pleasing";1
"powerful";2
"proud";1
"quiet";2
"reasonable";1
"rich";1
"safe";2
"secure";2
"sincere";2
"strong";1
"superior";1
"unpleasant";2
"welcome";2
"worth";2
"weak";2
