"terms";"clusters"
"accustomed";4
"afraid";3
"appropriate";2
"beautiful";3
"best";3
"calm";1
"careful";5
"cheerful";3
"clean";1
"clever";1
"comfortable";1
"cruel";4
"curious";5
"delicate";5
"delighted";1
"different";4
"extraordinary";5
"fair";5
"faithful";5
"familiar";4
"fancy";1
"free";5
"friendly";2
"funny";2
"generous";2
"gentle";3
"genuine";2
"greatest";4
"happier";2
"happy";3
"honest";1
"humble";2
"interesting";2
"married";2
"mighty";1
"mysterious";4
"natural";5
"neat";1
"official";2
"peaceful";1
"pleasant";3
"powerful";2
"professional";2
"proud";5
"prudent";2
"quiet";3
"rich";1
"safe";4
"smart";4
"special";2
"strong";3
"superior";2
"thoughtful";2
"threatening";4
"top";4
"weak";3
"wise";5
"worth";4
