"terms";"clusters"
"accustomed";1
"afraid";2
"beautiful";2
"best";2
"calm";1
"careful";1
"cheerful";2
"comfortable";2
"cruel";1
"curious";2
"delicate";2
"delighted";2
"delightful";1
"different";2
"extraordinary";2
"extreme";1
"fair";2
"faithful";1
"familiar";1
"famous";1
"free";2
"friendly";2
"generous";1
"gentle";2
"graceful";1
"greatest";1
"happier";1
"happy";2
"harmless";1
"honest";2
"humble";2
"independent";1
"individual";1
"interesting";1
"loose";1
"married";1
"mighty";1
"minded";1
"moral";2
"mysterious";2
"natural";2
"neat";1
"pleasant";2
"polite";1
"popular";1
"professional";2
"proud";2
"quiet";2
"reasonable";1
"rich";2
"sacred";1
"safe";1
"selfish";1
"smart";1
"social";1
"strong";2
"superior";1
"surprising";1
"thoughtful";1
"top";1
"weak";1
"welcome";1
"wise";1
"worth";2
