"terms";"clusters"
"#-afraid";98
"#-bad";69
"#-bold";81
"#-dangerous";98
"#-fair";118
"#-good";49
"#-little";99
"#-mean";22
"#-old";57
"#-pleasant";104
"#-strong";29
"#-unreasonable";118
"#-violent";81
"#-weak";1
"accomplished";63
"active";77
"affectionate";24
"afraid";80
"agreeable";94
"alone";64
"ambitious";74
"amusing";1
"angry";58
"annoying";84
"anxious";40
"appealing";57
"artificial";44
"ashamed";66
"attentive";93
"attractive";84
"awake";61
"awful";9
"awkward";73
"bad";18
"bashful";117
"beautiful";45
"big";78
"bitter";111
"blind";31
"bold";75
"brave";57
"bright";64
"brilliant";77
"busy";108
"calm";46
"capable";74
"careful";114
"careless";93
"cautious";22
"certain";12
"cheap";96
"cheerful";46
"childish";117
"clean";11
"clever";86
"cold";55
"comfortable";60
"comical";104
"complicated";1
"confident";116
"confused";6
"considerate";118
"consistent";34
"cool";101
"crazy";33
"critical";79
"cruel";88
"curious";56
"dangerous";82
"decent";120
"delighted";24
"delightful";14
"dependent";113
"desirable";71
"determined";99
"difficult";4
"direct";112
"disappointed";106
"distinguished";52
"dumb";78
"eager";65
"effective";87
"efficient";1
"elderly";95
"encouraged";95
"encouraging";38
"enthusiastic";107
"evil";96
"excellent";99
"excited";63
"exciting";51
"exhausted";7
"experienced";24
"expressive";33
"extraordinary";11
"fair";27
"faithful";31
"familiar";102
"famous";116
"fat";109
"feminine";57
"fine";85
"firm";90
"foolish";90
"fortunate";31
"friendly";79
"frightening";91
"funny";71
"furious";6
"generous";74
"gentle";41
"genuine";94
"glad";12
"graceful";36
"gracious";67
"grateful";26
"greedy";87
"handsome";72
"happy";48
"hard";45
"harmless";81
"healthy";113
"helpless";89
"homeless";32
"honest";102
"hopeful";81
"humiliated";120
"humorous";91
"ignorant";107
"impatient";108
"important";47
"impressive";62
"independent";16
"innocent";35
"insecure";59
"insulting";10
"intellectual";91
"intelligent";93
"interested";66
"interesting";119
"involved";8
"irritable";82
"jealous";29
"joyful";68
"kind";115
"lazy";90
"liberal";92
"lively";61
"lonely";19
"loud";110
"lovely";111
"lucky";5
"mature";91
"mean";28
"modest";16
"motherly";54
"muscular";2
"natural";86
"neat";26
"negative";59
"nervous";111
"nice";17
"noisy";111
"observant";44
"offensive";73
"open";21
"ordinary";46
"original";37
"outstanding";81
"passionate";25
"patient";22
"peaceful";9
"plain";100
"playful";1
"pleasant";20
"pleased";85
"pleasing";38
"polite";112
"positive";57
"powerful";33
"practical";79
"pretty";47
"private";67
"productive";74
"professional";13
"prompt";23
"proper";58
"proud";27
"punctual";98
"quiet";48
"reasonable";16
"rebellious";117
"reckless";14
"religious";30
"remarkable";76
"respectable";119
"respected";8
"respectful";114
"responsible";91
"rich";65
"ridiculous";68
"rough";42
"rude";43
"sad";20
"satisfied";7
"secure";8
"selfish";74
"sensitive";107
"sentimental";38
"serious";108
"shallow";1
"skinny";105
"sleepy";7
"slim";53
"smart";24
"stable";59
"straightforward";116
"strange";80
"strict";74
"strong";55
"stupid";15
"successful";120
"surprised";100
"suspicious";50
"sweet";45
"tall";102
"terrible";35
"terrific";38
"thankful";3
"thin";26
"thorough";36
"thoughtful";37
"thoughtless";36
"tired";35
"troubled";109
"trustworthy";120
"uncomfortable";39
"unemployed";73
"unfair";52
"unhappy";99
"unreasonable";81
"unusual";121
"useful";97
"valuable";23
"violent";64
"warm";115
"weak";83
"wealthy";54
"well";70
"wise";103
"wonderful";50
"worthy";20
"youthful";114
