"terms";"clusters"
"#-warm";64
"abrupt";43
"accurate";10
"active";86
"adventurous";77
"affected";2
"affectionate";66
"agreeable";53
"angelic";29
"anxious";21
"articulate";2
"assured";1
"blunt";80
"bold";25
"brave";44
"bright";22
"calculating";74
"callous";82
"certain";69
"changeable";75
"childish";46
"chivalrous";77
"clever";80
"coarse";6
"complex";74
"confident";41
"confused";20
"congenial";63
"considerate";35
"consistent";94
"constant";27
"contented";23
"contradictory";18
"contrary";48
"cool";64
"cordial";1
"courageous";3
"critical";9
"cruel";80
"curious";83
"decisive";95
"dependent";43
"despondent";56
"destructive";89
"determined";85
"devilish";83
"direct";12
"distant";28
"docile";80
"dull";37
"eager";59
"earnest";67
"eloquent";89
"enlightened";90
"enthusiastic";72
"excessive";52
"expressive";33
"faithful";29
"fanciful";48
"fastidious";92
"fearful";79
"fearless";51
"feminine";3
"fervent";94
"fierce";54
"firm";94
"foolish";6
"forcible";15
"gallant";77
"generous";3
"genial";97
"gloomy";36
"graceful";18
"gruff";90
"harsh";78
"hasty";61
"haughty";93
"heartless";1
"heroic";77
"honest";40
"humane";77
"hypocritical";83
"icy";43
"illiterate";3
"imaginative";64
"immoderate";8
"impatient";73
"impertinent";35
"impetuous";17
"inarticulate";55
"inconstant";29
"indefatigable";45
"indifferent";77
"industrious";64
"inexhaustible";45
"inexperienced";57
"inhuman";35
"inquisitive";38
"intellectual";94
"intimate";26
"intuitive";92
"invincible";9
"irresolute";13
"just";81
"kind";42
"kindly";31
"languid";63
"lawless";41
"lifeless";87
"literary";80
"live";55
"lively";84
"loud";32
"malicious";49
"manly";9
"maternal";31
"mercenary";23
"merciless";12
"mild";95
"moderate";52
"modest";80
"moral";98
"murderous";58
"musical";13
"narrow";30
"nervous";84
"original";55
"painstaking";64
"passionate";64
"passive";24
"patient";24
"peaceful";14
"persuasive";89
"philosophical";90
"placid";96
"practical";94
"profound";61
"prophetic";56
"proud";5
"prudent";64
"quiet";50
"rash";44
"rational";24
"refined";23
"relaxed";50
"restless";70
"restrained";76
"rough";30
"rude";16
"rugged";34
"saintly";77
"selfish";68
"sensitive";55
"serene";62
"serious";67
"severe";66
"simple";20
"sincere";65
"slow";60
"solemn";39
"steady";91
"sunny";89
"suspicious";41
"thoughtful";77
"timid";50
"treacherous";11
"unbridled";9
"uncouth";75
"uneducated";64
"unfair";54
"unrestrained";1
"unsocial";9
"untaught";18
"vain";4
"variable";41
"warm";19
"transparent";6
"unbending";47
"timorous";65
"unalterable";8
"vivid";71
"pensive";18
"slothful";7
"wise";92
"vigorous";23
"social";41
"tyrannical";11
"unfailing";40
"petty";17
"sullen";17
"speedy";31
"unguarded";57
"unfeeling";88
"proper";13
"reasonable";49
"noisy";31
