"terms";"clusters"
"#-humble";108
"abrupt";103
"abusive";21
"accomplished";48
"affable";51
"affected";42
"affectionate";35
"agreeable";3
"aloof";26
"ambitious";44
"amicable";42
"animated";109
"anxious";42
"awkward";110
"bashful";64
"benevolent";110
"bitter";27
"bold";13
"bountiful";48
"brutal";57
"callous";1
"calm";22
"candid";93
"capable";106
"capricious";66
"careful";104
"careless";12
"cheerful";84
"circumspect";100
"civil";65
"civilized";22
"clever";62
"cold";17
"communicative";120
"compassionate";61
"complimentary";55
"concise";21
"condescending";66
"confident";74
"confused";30
"congenial";72
"considerate";78
"constant";15
"contradictory";71
"contrary";21
"cool";42
"cordial";55
"courteous";58
"coy";116
"creative";72
"critical";88
"cunning";85
"curious";73
"dainty";69
"daring";85
"deceitful";2
"decisive";88
"deep";28
"dependent";97
"determined";76
"devilish";79
"dignified";66
"diligent";36
"direct";16
"disrespectful";67
"dissatisfied";76
"distant";113
"doleful";76
"dull";29
"dutiful";63
"earnest";25
"elegant";40
"envious";67
"evasive";66
"exact";72
"excessive";71
"explicit";23
"expressive";12
"extravagant";53
"facetious";7
"faithful";43
"fearful";97
"fearless";88
"feminine";69
"fervent";18
"firm";18
"flighty";6
"forcible";14
"forgetful";38
"formal";114
"forward";52
"fraudulent";71
"friendly";91
"frivolous";103
"genteel";76
"gentle";96
"gloomy";32
"graceful";7
"gracious";50
"grumpy";47
"harsh";27
"hasty";4
"haughty";22
"hearty";46
"heedless";42
"honest";64
"hospitable";33
"humane";56
"humble";46
"illiterate";121
"immoderate";59
"immovable";36
"impatient";99
"impetuous";111
"imprudent";92
"impudent";55
"inconsiderate";88
"indelicate";17
"independent";63
"indirect";111
"indulgent";101
"inelegant";82
"inexperienced";74
"informed";11
"ingenious";86
"ingenuous";105
"inquisitive";94
"insolent";94
"intelligent";74
"intense";37
"intimate";105
"intricate";61
"invariable";44
"inward";82
"ironical";119
"irresolute";102
"kind";49
"languid";9
"lavish";77
"lawless";93
"lifeless";15
"literal";54
"lively";89
"magnetic";102
"malevolent";75
"malicious";34
"manly";2
"maternal";18
"mature";48
"merry";76
"mild";22
"mischievous";36
"moderate";33
"modest";20
"natural";46
"negative";44
"negligent";39
"nervous";83
"noisy";10
"obliging";88
"passionate";78
"passive";14
"patient";42
"peaceful";100
"pert";89
"pitiless";120
"pleasant";89
"polite";19
"presumptuous";92
"productive";98
"profane";75
"profound";68
"proud";29
"prudent";115
"quarrelsome";87
"quick";114
"quiet";107
"rash";88
"rational";33
"refined";105
"respectful";114
"rude";50
"sentimental";51
"serene";7
"severe";13
"showy";45
"simple";118
"sincere";105
"slow";76
"smart";95
"sociable";87
"solemn";105
"speedy";63
"spirited";53
"spiritless";109
"spiteful";28
"steady";70
"stormy";117
"strict";117
"sullen";64
"talkative";24
"tame";31
"tenacious";48
"thoughtful";57
"thoughtless";88
"tight";1
"timid";81
"unaffected";112
"unamiable";121
"unassuming";8
"unbridled";31
"uncontrolled";109
"undisguised";63
"uneducated";121
"ungentle";121
"ungovernable";38
"unguarded";5
"unmanly";10
"unpolite";47
"unprincipled";56
"unsociable";69
"revengeful";52
"unerring";48
"uninformed";92
"unpolished";39
"social";90
"unfeeling";24
"unsuspicious";2
"shy";36
"whimsical";80
"restless";66
"suspicious";66
"warm";10
"wild";28
"narrow";86
"unmerciful";62
"prejudiced";79
"reserved";41
"witty";16
"sarcastic";54
"unreasonable";70
"ungenteel";87
"vivid";72
"responsible";100
"unruly";61
"unrelenting";59
"tyrannical";78
"unrestrained";67
"reasonable";55
"unkind";60
"visionary";37
