"target" "tag"
"1" 2 "black"
"2" 2 "broad"
"3" 2 "broken"
"4" 2 "dead"
"5" 2 "fearful"
"6" 2 "file"
"7" 2 "flat"
"8" 2 "great"
"9" 2 "it"
"10" 2 "live"
"11" 2 "low"
"12" 2 "make"
"13" 2 "old"
"14" 2 "out"
"15" 2 "round"
"16" 2 "small"
"17" 2 "still"
"18" 2 "stone"
"19" 2 "terrible"
"20" 2 "young"
"21" 3 "alone"
"22" 3 "black"
"23" 3 "coarse"
"24" 3 "face"
"25" 3 "file"
"26" 3 "glancing"
"27" 3 "great"
"28" 3 "hard"
"29" 3 "having"
"30" 3 "heavy"
"31" 3 "it"
"32" 3 "make"
"33" 3 "off"
"34" 3 "old"
"35" 3 "open"
"36" 3 "out"
"37" 3 "round"
"38" 3 "set"
"39" 3 "square"
"40" 3 "strong"
"41" 3 "young"
"42" 4 "alone"
"43" 4 "behind"
"44" 4 "best"
"45" 4 "dead"
"46" 4 "dreadful"
"47" 4 "equal"
"48" 4 "fast"
"49" 4 "gone"
"50" 4 "good-natured"
"51" 4 "great"
"52" 4 "having"
"53" 4 "high"
"54" 4 "it"
"55" 4 "kind"
"56" 4 "last"
"57" 4 "little"
"58" 4 "make"
"59" 4 "making"
"60" 4 "must"
"61" 4 "off"
"62" 4 "old"
"63" 4 "out"
"64" 4 "present"
"65" 4 "put"
"66" 4 "round"
"67" 4 "safe"
"68" 4 "staring"
"69" 4 "still"
"70" 4 "young"
"71" 5 "afraid"
"72" 5 "awful"
"73" 5 "bad"
"74" 5 "dark"
"75" 5 "done"
"76" 5 "fellow"
"77" 5 "general"
"78" 5 "great"
"79" 5 "having"
"80" 5 "iron"
"81" 5 "it"
"82" 5 "last"
"83" 5 "make"
"84" 5 "mouth"
"85" 5 "must"
"86" 5 "off"
"87" 5 "open"
"88" 5 "out"
"89" 5 "pointed"
"90" 5 "put"
"91" 5 "rose"
"92" 5 "shaking"
"93" 5 "small"
"94" 5 "strong"
"95" 5 "taking"
"96" 5 "warm"
"97" 5 "wide"
"98" 5 "young"
"99" 6 "afraid"
"100" 6 "black"
"101" 6 "even"
"102" 6 "file"
"103" 6 "first"
"104" 6 "gray"
"105" 6 "great"
"106" 6 "hanging"
"107" 6 "it"
"108" 6 "last"
"109" 6 "light"
"110" 6 "little"
"111" 6 "making"
"112" 6 "morning"
"113" 6 "must"
"114" 6 "off"
"115" 6 "out"
"116" 6 "put"
"117" 6 "round"
"118" 6 "stone"
"119" 7 "bad"
"120" 7 "black"
"121" 7 "bound"
"122" 7 "cheese"
"123" 7 "coarse"
"124" 7 "cold"
"125" 7 "dreadful"
"126" 7 "even"
"127" 7 "face"
"128" 7 "fast"
"129" 7 "feeling"
"130" 7 "file"
"131" 7 "flat"
"132" 7 "glad"
"133" 7 "gray"
"134" 7 "great"
"135" 7 "guilty"
"136" 7 "hanging"
"137" 7 "heavy"
"138" 7 "hungry"
"139" 7 "iron"
"140" 7 "it"
"141" 7 "last"
"142" 7 "lay"
"143" 7 "limping"
"144" 7 "little"
"145" 7 "morning"
"146" 7 "moved"
"147" 7 "near"
"148" 7 "off"
"149" 7 "old"
"150" 7 "out"
"151" 7 "pie"
"152" 7 "put"
"153" 7 "right"
"154" 7 "round"
"155" 7 "seen"
"156" 7 "spare"
"157" 7 "staring"
"158" 7 "thick"
"159" 7 "tried"
"160" 7 "warm"
"161" 7 "wet"
"162" 7 "wooden"
"163" 7 "young"
"164" 8 "afraid"
"165" 8 "alone"
"166" 8 "beast"
"167" 8 "best"
"168" 8 "broad"
"169" 8 "called"
"170" 8 "cold"
"171" 8 "coming"
"172" 8 "cutting"
"173" 8 "dog"
"174" 8 "face"
"175" 8 "fast"
"176" 8 "feeling"
"177" 8 "file"
"178" 8 "first"
"179" 8 "flat"
"180" 8 "glad"
"181" 8 "gray"
"182" 8 "hard"
"183" 8 "iron"
"184" 8 "it"
"185" 8 "last"
"186" 8 "light"
"187" 8 "little"
"188" 8 "making"
"189" 8 "must"
"190" 8 "near"
"191" 8 "nodding"
"192" 8 "off"
"193" 8 "old"
"194" 8 "pie"
"195" 8 "put"
"196" 8 "red"
"197" 8 "round"
"198" 8 "somebody"
"199" 8 "sore"
"200" 8 "still"
"201" 8 "strong"
"202" 8 "sudden"
"203" 8 "sure"
"204" 8 "trembling"
"205" 8 "wet"
"206" 8 "young"
"207" 9 "best"
"208" 9 "black"
"209" 9 "cut"
"210" 9 "done"
"211" 9 "even"
"212" 9 "full"
"213" 9 "general"
"214" 9 "gone"
"215" 9 "good"
"216" 9 "having"
"217" 9 "jug"
"218" 9 "kind"
"219" 9 "little"
"220" 9 "make"
"221" 9 "making"
"222" 9 "morning"
"223" 9 "mouth"
"224" 9 "must"
"225" 9 "near"
"226" 9 "new"
"227" 9 "off"
"228" 9 "old"
"229" 9 "out"
"230" 9 "powerful"
"231" 9 "present"
"232" 9 "put"
"233" 9 "small"
"234" 9 "sure"
"235" 9 "terrible"
"236" 9 "uncomfortable"
"237" 9 "white"
"238" 9 "wide"
"239" 9 "young"
"240" 10 "alone"
"241" 10 "case"
"242" 10 "coming"
"243" 10 "cross"
"244" 10 "even"
"245" 10 "first"
"246" 10 "good"
"247" 10 "it"
"248" 10 "kind"
"249" 10 "large"
"250" 10 "last"
"251" 10 "least"
"252" 10 "little"
"253" 10 "living"
"254" 10 "lost"
"255" 10 "low"
"256" 10 "making"
"257" 10 "mouth"
"258" 10 "old"
"259" 10 "open"
"260" 10 "out"
"261" 10 "present"
"262" 10 "put"
"263" 10 "read"
"264" 10 "ready"
"265" 10 "reproachful"
"266" 10 "round"
"267" 10 "short"
"268" 10 "staring"
"269" 10 "stick"
"270" 10 "touched"
"271" 10 "upright"
"272" 10 "wide"
"273" 10 "young"
"274" 11 "afraid"
"275" 11 "awful"
"276" 11 "bringing"
"277" 11 "broken"
"278" 11 "child"
"279" 11 "conversation"
"280" 11 "done"
"281" 11 "dreadful"
"282" 11 "fearful"
"283" 11 "grateful"
"284" 11 "grave"
"285" 11 "guilty"
"286" 11 "high"
"287" 11 "holding"
"288" 11 "it"
"289" 11 "jug"
"290" 11 "lay"
"291" 11 "least"
"292" 11 "light"
"293" 11 "little"
"294" 11 "low"
"295" 11 "making"
"296" 11 "mean"
"297" 11 "moral"
"298" 11 "moved"
"299" 11 "must"
"300" 11 "nodding"
"301" 11 "off"
"302" 11 "out"
"303" 11 "owing"
"304" 11 "pie"
"305" 11 "present"
"306" 11 "pretty"
"307" 11 "put"
"308" 11 "right"
"309" 11 "round"
"310" 11 "rushing"
"311" 11 "sharp"
"312" 11 "still"
"313" 11 "stone"
"314" 11 "taking"
"315" 11 "weak"
"316" 11 "well"
"317" 11 "wretched"
"318" 11 "young"
"319" 12 "best"
"320" 12 "certain"
"321" 12 "coming"
"322" 12 "cut"
"323" 12 "gone"
"324" 12 "having"
"325" 12 "it"
"326" 12 "lay"
"327" 12 "must"
"328" 12 "out"
"329" 12 "pie"
"330" 12 "present"
"331" 12 "sensible"
"332" 12 "sharp"
"333" 12 "well"
"334" 13 "bad"
"335" 13 "bear"
"336" 13 "best"
"337" 13 "better"
"338" 13 "called"
"339" 13 "close"
"340" 13 "done"
"341" 13 "equal"
"342" 13 "even"
"343" 13 "fat"
"344" 13 "file"
"345" 13 "fine"
"346" 13 "forced"
"347" 13 "general"
"348" 13 "gone"
"349" 13 "gracious"
"350" 13 "high"
"351" 13 "it"
"352" 13 "knowing"
"353" 13 "little"
"354" 13 "live"
"355" 13 "make"
"356" 13 "neat"
"357" 13 "off"
"358" 13 "out"
"359" 13 "pie"
"360" 13 "present"
"361" 13 "pretty"
"362" 13 "put"
"363" 13 "ready"
"364" 13 "right"
"365" 13 "round"
"366" 13 "scattered"
"367" 13 "seen"
"368" 13 "set"
"369" 13 "short"
"370" 13 "sooner"
"371" 13 "staring"
"372" 13 "still"
"373" 13 "well"
"374" 13 "will"
"375" 13 "wooden"
"376" 13 "young"
"377" 14 "alarmed"
"378" 14 "bad"
"379" 14 "beacon"
"380" 14 "behind"
"381" 14 "bellows"
"382" 14 "blade"
"383" 14 "bleak"
"384" 14 "broad"
"385" 14 "called"
"386" 14 "cold"
"387" 14 "coming"
"388" 14 "cut"
"389" 14 "dismal"
"390" 14 "done"
"391" 14 "dreadful"
"392" 14 "enjoying"
"393" 14 "even"
"394" 14 "fell"
"395" 14 "fierce"
"396" 14 "file"
"397" 14 "first"
"398" 14 "free"
"399" 14 "fugitive"
"400" 14 "gone"
"401" 14 "good"
"402" 14 "great"
"403" 14 "hammer"
"404" 14 "hard"
"405" 14 "hound"
"406" 14 "it"
"407" 14 "last"
"408" 14 "little"
"409" 14 "lively"
"410" 14 "low"
"411" 14 "moving"
"412" 14 "old"
"413" 14 "open"
"414" 14 "out"
"415" 14 "particular"
"416" 14 "polite"
"417" 14 "poor"
"418" 14 "pretty"
