"node_id" "tags" "dpub"
"1" "careful, even, face, having, humble, merry, modest, proud, religious, sober, stable, strong, unmerciful" "1"
"2" "handsome" "2"
"3" "called, certain, consistent, dogged, even, face, fast, gloomy, grave, hearty, heavy, lazy, matter-of-fact, placid, positive, slow, sober, spirit, still, straight, strong, sunny, sure, tortuous, true, uncertain" "3"
"4" "awkward, careless, cold, even, face, gallant, general, handsome, heavy, keen, leisurely, mute, natural, open, placid, restless, rusty, silent, still, suspicious, unsociable" "4"
"5" "close, coming, conciliatory, gash, having, honest, hurried, quiet, stable, still, strong, ugly" "5"
"6" "assured, face, forward, general, glory, inconsiderate, irreverent, mouth, open, proud, righteous, silent, still, tough, true" "6"
"7" "assured, cold, even, face, forward, girl, heavy, impatient, keen, lonely, resolved, strong, sudden" "7"
"8" "certain, close, cold, even, fast, gash, hunted, narrative, natural, restless, serious, silent, still, sure, trim, ugly" "8"
"9" "bold, close, daring, dashing, direct, earnest, even, face, forward, headlong, heavy, knowing, mettlesome, reckless, regardless, rough, rusty, slow, steady, still, unerring" "9"
"10" "bluff, careful, certain, coming, direct, face, feel, forward, game, hammer, hearty, hunted, kind, merciless, natural, quiet, self-possessed, strong, sudden" "10"
"11" "boisterous, brag, certain, cheerful, close, even, face, familiar, fast, fierce, gentle, heavy, honest, mouth, musical, open, pleasant, stealthy, sullen, surly, violent" "11"
"12" "clean, cold, crisp, hospitable, merciful, natural, rude, sober" "12"
"13" "coherent, face, girl, grave, having, honest, hopeful, jovial, kind, pleasant, sensible, social, spirit, still, sure, tardy, temperate, tight, true" "13"
"14" "bold, busy, certain, cheery, coming, cordial, even, face, familiar, feel, kind, loud, lusty, quiet, rash, serious, sluggish, still, straight, strong" "14"
"15" "active, brisk, careful, even, face, forward, hasty, having, limp, plaintive, restless, strong" "15"
"16" "" "16"
"17" "busy, cold, detached, face, forward, fresh, girl, intrusive, lofty, merry, modest, mournful, nigh, open, patient, roguish, rusty, shy, steep, straight, thoughtful, tidy, unassuming, vain" "17"
"18" "called, certain, even, exact, face, girl, hammer, intimate, kind, madcap, majestic, rabid, simple, spirit, spiritual, still, strong, thankful" "18"
"19" "adventurous, benevolent, called, certain, cold, enterprising, even, friendly, general, girl, jolly, kind, lonely, reckless, sensible, sure, true" "19"
"20" "conversation, dashing, devout, face, gentle, gloomy, good-natured, ill-tempered, mute, silent, spirit, still, strong" "20"
"21" "casual, cheerful, cunning, easy, even, face, hasty, having, intense, kind, knowing, mouth, patient, quiet, restless, serious, strong, wiser" "21"
"22" "close, even, face, mild, quiet, strong" "22"
"23" "coming, face, forward, girl, hasty, honest, kind, knowing, obstinate, quiet, sad, silent, strong, sudden, tacit, true" "23"
"24" "bold, calm, certain, clean, close, coming, cunning, face, grave, having, kind, knowing, merry, quiet, silent, still, weak, wise" "24"
"25" "confidential, expressive, face, game, grave, kind, knowing, mouth, polite, second, silent, strong, sudden, thoughtful, ugly" "25"
"26" "condescending, conversation, even, face, fast, lusty, particular, quiet, strong, sufficient, tight" "26"
"27" "bold, called, capricious, certain, cheerful, commanding, considerate, domestic, even, face, fickle, friendly, general, genteel, girl, having, kind, loyal, merry, mim, open, shrewish, sottish, sure, temperate, uncertain, wise" "27"
"28" "cheerful, cold, compassionate, constant, good-natured, having, hearty, melancholy, mim, natural, obdurate, pleasant, quiet, serious, tight" "28"
"29" "clumsy, mechanical, rusty" "29"
"30" "brave, certain, close, easy, even, face, follower, gloomy, heedless, hurried, impatient, open, particular, quick, rude, slippery, steep, strong, suggestive, vagrant, vain" "30"
"31" "brave, close, domestic, face, feel, free, gallant, general, having, humble, kind, mute, rusty, sanguinary, silent, sullen" "31"
"32" "close, even, feel, gallant, general, genteel, gracious, grave, having, indifferent, kind, merry, open, resigned, restrained, sagacious, spirit, strong" "32"
"33" "brave, energetic, even, expressive, festive, fierce, general, hasty, kind, leader, open" "33"
"34" "busy, disdainful, even, gentle, gracious, having, indomitable, kind, particular, restrained, snappish, stealthy, suspicious, sweet" "34"
"35" "certain, cold, cunning, face, gentle, gracious, kind, mim, mouth, particular, patient, rough, second, slippery, strong, unmindful" "35"
"36" "" "36"
"37" "called, changeable, cheerful, cleanly, cold, even, face, fickle, flippant, forward, free, genial, girl, graceful, grave, handsome, jaunty, kind, leisurely, lively, particular, placid, sad, serious, slow, smooth, staid, still, strong, unconscionable, undecided, vagrant" "37"
