"node_id" "tags" "dpub"
"1" "acquainted, agreeable, ardent, bent, broad, calm, captain, child, cold, common, composed, consecrated, consistent, dear, depressed, devoted, difficult, encouraging, entranced, eternal, even, evil, faded, failing, failure, false, feel, fervent, firm, first, fly, fond, glory, good, great, heavenly, icy, increasing, inestimable, intellectual, it, laborious, last, learning, lifted, little, must, native, near, neglected, northern, persuaded, physical, pleasant, possible, practical, present, proud, put, read, resolved, satiate, second, steady, sufficient, surpassing, vain, valuable, vivid, well, whole, will" "1"
"2" "abandoned, able, acquainted, affectionate, ardent, beat, best, blood, celebrated, character, cold, common, confessing, considerable, courageous, cultivated, dauntless, dear, desirous, done, engaged, even, evil, excellent, exercised, feel, feeling, feminine, first, fortunate, freezing, generous, gentle, girl, glory, glowing, great, having, human, illiterate, impatient, important, integrity, intense, it, lady, magnificent, mistress, moderate, motionless, native, near, necessary, noted, overcome, paying, poor, professional, read, reassured, refined, remarkable, romantic, rugged, second, secure, self-educated, severe, spare, spent, still, suppliant, true, unallied, unemployed, unsoftened, useless, well, wide, wild, will, wonderful, young" "2"
"3" "advanced, affectionate, alarmed, anxious, assured, astonishing, attracted, bear, beloved, bold, bound, cleared, common, dangerous, dear, determined, diverted, drawn, even, experienced, fearful, finish, firm, fixed, floating, fortunate, gone, good, having, high, ignorant, imaginative, impossible, inexorable, irregular, it, kind, lay, leaving, little, low, make, mistress, modern, must, native, near, noble, obedient, old, out, passionate, persevering, pleasurable, preparing, present, prudent, resolved, round, secure, severe, silent, sooner, stiff, still, strange, thick, thinking, trembling, uneducated, unexplored, untamed, vast, warm, watchful, wavering, well, whole, wild, will, woeful, young" "3"
"4" "able, alive, alone, animated, aroused, boundless, breaking, broken, busy, called, captain, considerate, dark, decaying, despairing, distant, dog, doubtless, emaciated, entire, even, excited, fancy, fearing, forcing, foreign, fresh, frozen, gigantic, good, great, human, idle, impatient, impossible, inhuman, interesting, it, large, lay, light, little, loose, lost, make, melancholy, midnight, morning, near, new, northern, off, open, perilous, persuaded, picked, precious, rapid, satisfied, savage, seen, slow, small, spirit, strange, suffering, tormented, trifling, weak, well, whole, will, wretched" "4"
"5" "amiable, astonishing, attractive, awakened, better, blessing, broken, burning, calm, conquered, constant, conversation, cultivated, dark, dear, deep, divine, elemental, elevating, even, excited, expressive, extraordinary, failed, fallen, fast, fastidious, faulty, feel, feeling, fellow, first, fit, fresh, gentle, happy, human, interested, intimate, intoxicating, it, led, little, lost, minute, must, necessary, new, noble, overwhelmed, poignant, present, quelling, quick, refined, retired, secure, settled, silent, small, spirit, spread, starry, still, strange, touched, tranquil, tried, uneasy, unhappy, varied, weak, weakened, wide, will, wise, wiser, wonderful" "5"
"6" "apt, case, composed, determined, direct, doubtless, embraced, engaged, exposing, face, failure, feeling, frightful, gallant, gratified, great, harrowing, it, least, lustrous, make, melancholy, mistaken, moral, must, mysterious, narrative, possible, pursuing, read, resolved, strong, thin, unacquainted, useful, useless, wild, will, wrecked" "6"
"7" "active, alone, animated, attached, bear, beloved, benevolent, character, child, considerable, constant, deep, devoted, direct, distinguished, doting, effectual, even, exotic, fair, false, fast, fell, filled, first, flourishing, girl, gone, good, helpless, idol, incapable, indefatigable, inexhaustible, innocent, inspired, integrity, intimate, it, last, lay, leaving, led, little, live, lost, marrying, mean, near, necessary, out, plain, plaited, pleasant, pleasurable, poor, protecting, proud, rank, rankling, respectable, respected, rose, saved, set, sheltered, small, soft, spent, spirit, sufficient, tender, tried, unbending, uncommon, unfortunate, unknown, upright, weakened, weeping, worthy" "7"
"8" "afflicted, attracted, beautiful, benevolent, bent, better, blessing, blue, called, child, childish, clear, cloudless, cot, disconsolate, distinct, expressive, face, fair, fixed, fond, girl, giving, glory, gone, good, hard, hardy, hungry, it, kind, little, living, lovely, making, nursed, off, old, passionate, playing, poor, powerful, present, pretty, rose, rude, rustic, scanty, set, single, still, sweet, thin, unfair" "8"
"9" "adventurous, aerial, blood, bright, busy, calm, capable, changed, childish, chivalrous, composed, concentrated, considerable, delighted, divine, drawn, earnest, eastern, even, exquisite, fancy, feel, filial, fixed, following, fortunate, full, gallant, general, genius, gloomy, good, heroic, hidden, holy, human, humane, ignoble, ill, indifferent, insensible, intense, investigating, it, knightly, lamp, led, living, magnificent, majestic, make, metaphysical, moral, mysterious, narrow, native, near, noble, peaceful, physical, read, real, rough, saintly, satisfied, second, serious, singular, smitten, soaring, soft, spirit, still, sublime, sullen, sweet, tainted, thoughtful, tried, vehement, violent, wandering" "9"
"10" "acquainted, advanced, ancient, ardent, assured, astonishing, beautiful, behind, blasted, bounding, changed, child, childish, chimerical, contented, current, cursory, dazzling, dear, despicable, discontented, disinclined, engaged, even, excited, face, failure, fatal, feeling, fervent, first, floundering, frightful, glory, great, having, human, inferior, intense, invulnerable, it, learned, led, light, little, longing, mingling, modern, morning, natural, near, new, oak, obvious, old, possible, practical, read, real, reduced, retired, routine, sad, scientific, secondary, self-taught, set, shattered, singular, still, stone, strange, studied, sudden, terrible, thin, unacquainted, undivided, unexplored, unknown, unsatisfied, unsuccessful, untaught, unveiled, violent, whole, wild, wonderful, wood" "10"
"11" "abortive, ancient, bound, deformed, entertained, even, evil, good, hanging, immutable, it, last, miraculous, potent, ready, real, secure, slight, spirit, strong, terrible, tormenting, unusual, will, worthy" "11"
"12" "acquainted, alone, amiable, animated, befitting, beloved, best, chained, consoled, dead, dear, desert, determined, devoted, domestic, enchanting, engaged, even, evil, familiar, fatal, fellow, feminine, firm, first, fixed, fortunate, happy, hard, hushed, indulged, invincible, it, kindling, last, late, liberal, little, make, melancholy, miserable, mourning, must, narrow-minded, native, necessary, new, playmate, read, resolved, restrained, retired, rude, saved, scarlet, seeking, severe, sickened, sound, spent, still, sweet, thick, unwilling, vain, veiled, void, watchful, whilst, will" "12"
"13" "acquainted, ancient, black, boundless, burdened, changed, child, conceited, cursory, dear, desert, disappointed, distinguished, enlightened, erect, evil, expressive, extreme, familiar, fatiguing, fellow, first, following, futile, general, grand, gruff, hard, having, high, human, it, kind, learning, lecturing, little, lost, minute, modern, morning, must, musty, natural, new, old, omnipotent, out, philosophical, pleased, present, principal, recollected, reluctant, repulsive, rose, scientific, seen, short, solitary, spent, squat, studied, sufficient, uncouth, useless, wasted, white" "13"
"14" "acquired, advanced, alone, ancient, attractive, blood, bringing, certain, decided, done, even, experimentalist, fellow, filled, genius, grappling, great, happy, human, indebted, indefatigable, it, light, little, make, marked, memorable, mild, mock, modern, natural, neglected, new, palpable, peculiar, petty, pretty, private, promising, solid, sorry, stimulated, touched, unknown, unlimited, will" "14"
"15" "abstruse, acquainted, alone, animal, animated, ardent, astonishing, attracted, blooming, bold, brilliant, capable, clear, comprehensive, cultivated, degraded, determined, distinct, dizzy, engaged, even, examining, experienced, facile, fancy, fine, first, fixed, fluctuating, forced, full, genius, gone, good, gratifying, great, human, impressed, insupportable, intolerable, it, led, lifeless, light, make, moderate, modern, morning, must, native, natural, overwhelming, painful, rapid, read, real, repulsive, reserved, scientific, simple, sly, sound, spent, spirit, sudden, sufficient, surprised, true, uncertain, valuable, wasted, well, whilst, worm" "15"
"16" "absent, accomplished, acquainted, alone, animal, ardent, arduous, astonishing, baffled, beautiful, breathless, child, clung, collected, complex, contrary, dangerous, dark, dead, devoted, direct, disturbed, emaciated, encouraged, engaged, exalted, excellent, failed, feel, filthy, first, forward, frantic, gigantic, glimmering, grave, great, happy, having, human, ideal, imperfect, insensible, it, large, last, lay, least, lifeless, light, living, loathing, lost, luxuriant, make, midnight, native, near, new, old, pale, plentiful, present, profane, reserved, resistless, resolved, seen, solitary, spent, starting, still, unguarded, unhallowed, unnatural, unrelaxed, unremitting, whilst, will, wonderful" "16"
"17" "alarmed, alone, befitting, calm, close, complete, conceiving, domestic, doomed, engrossed, enslaved, expanding, fellow, free, great, guilty, human, inquiring, interesting, it, loathsome, moralizing, must, near, neglected, nervous, oppressed, painful, peaceful, pleased, proof, simple, slow, startled, supreme, sustained, transitory, unwholesome, well, will, withered" "17"
"18" "agitated, beat, beautiful, behind, beneath, black, breathless, called, candle, capable, catching, changeable, clear, close, cold, collected, comfortless, coming, convulsed, convulsive, crawling, daring, dead, dim, dismal, disturbed, dread, dreary, dull, embraced, even, extreme, fearing, filled, finished, first, fixed, flowing, forced, frightful, hard, having, hideous, horrid, human, hurried, inanimate, inarticulate, irregular, it, lassitude, lay, lifeless, light, limb, livid, lonely, lustrous, miserable, morning, mortal, open, out, pacing, pearly, pleasant, present, quick, rapid, round, rushed, set, sleepless, sound, straight, surprised, ugly, unable, unfinished, vain, watery, wet, white, wrinkled, yellow" "18"
"19" "advanced, alive, assured, astonished, attentive, beat, calm, cold, concealing, constant, cordial, dear, disturbed, empty, engaged, equal, face, fell, firm, first, fit, fortunate, free, frightened, full, gazing, glad, good, great, happy, heartless, hideous, ill, incredulous, it, kind, knowing, last, learned, learning, lifeless, little, loud, make, mean, must, necessary, nervous, noble, open, out, pale, quick, recollected, right, serene, short, single, sprung, still, sufficient, surprised, thin, unable, unbounded, uneasy, unremitting, unrestrained, unusual, well, wretched" "19"
"20" "alarmed, bosom, capable, cheerful, consumed, dear, deserving, divine, even, fallen, fast, fatal, feel, first, fly, frequent, glad, good, happy, ill, it, kind, lying, persuaded, present, short, sick, slow, spent, terrible, uncommon, uneasy, well, whole, will, young" "20"
"21" "able, altered, anxious, assured, benevolent, better, blue, called, calm, cheerful, climbing, confessor, confirmed, constant, contented, dear, desirous, distant, encountering, even, first, following, foreign, fortunate, frank-hearted, full, gay, girl, grateful, great, happy, household, human, ill, immutable, inconsiderate, it, kind, learned, least, little, live, mean, mercenary, military, model, moral, necessary, neglected, odious, old, open, placid, pleased, poor, put, refined, remarkable, repentant, republican, reserved, restrained, rowing, spent, spirit, strange, sufficient, superior, trifling, troubled, true, vacillating, well, will, winning" "21"
"22" "able, acquired, annoying, astonishing, befitting, benevolent, better, blessing, blue, blunt, changed, clever, cold, complete, congratulatory, conversation, dark, darling, dear, diffident, discerning, disliked, docile, even, excellent, expressive, face, fatal, fatigued, feel, first, fretting, general, gentle, girl, good, grateful, guessing, harsh, having, ill, indulged, insupportable, it, kind, last, laughing, literary, little, lively, making, marked, marrying, modest, must, natural, nervous, open, oriental, out, present, pretty, quick, read, real, rich, rosy, rough, set, short, slow, suffering, surprised, sustained, sweet, tall, tormented, true, ugly, violent, will, young" "22"
"23" "acquainted, astonishing, beloved, better, called, cheerful, conversation, cramped, critical, dancing, delightful, divine, elevating, engaged, experienced, fair, fancy, filled, fixed, fly, fond, full, gay, great, happy, hated, high, inanimate, invincible, it, late, level, making, manly, meaning, melancholy, native, natural, off, out, pedestrian, personal, present, read, salubrious, selfish, serene, soothing, spent, spirit, strange, toward, unbridled, undisturbed, unsocial, verdant, warm, well, wonderful" "23"
"24" "absent, active, affectionate, afflicted, alarmed, alone, beloved, betrayed, blooming, bright, brooding, callous, child, clasping, contrary, darling, dear, delighted, doubtless, earnest, even, exposed, extreme, face, feel, fell, festering, first, following, gentle, glad, gone, happy, hurried, impossible, impressed, it, joyous, lay, little, live, livid, lost, lovely, miniature, miserable, morning, motionless, mourning, must, new, pang, playing, present, radiant, read, seen, serene, surprised, sweet, tempted, unhappy, valuable, warm, will, woeful, young" "24"
"25" "advanced, altered, beautiful, behind, beloved, black, blue, bright, calm, case, changed, child, clear, coming, cross, dark, darkened, dazzled, dear, decisive, dim, done, dreading, elevated, enlightened, evil, failed, faint, fair, familiar, filthy, first, fixed, flash, forced, gazing, gigantic, hanging, hasty, heavenly, hideous, hill, human, impenetrable, it, landing, large, lean, little, lost, lovely, low, making, melancholy, minute, mistaken, mock, motionless, nameless, native, near, noble, painful, peaked, pitchy, placid, playing, poor, proof, pursuing, resolved, seen, serene, short, single, snowy, sooner, still, sudden, tedious, terrific, unable, vain, vast, violent, vivid, wretched" "25"
"26" "amiable, animal, appalling, busy, calm, capable, cold, confused, darling, dated, dead, dear, delighted, depraved, determined, done, embraced, endowed, engaged, even, evil, feel, fell, first, fond, forced, free, frightful, girl, grave, having, ill, impossible, it, joyous, kneeling, last, light, loose, mean, midnight, miniature, morning, mortal, nervous, new, open, out, painted, pale, poor, resolved, rising, rustic, silent, sinking, spent, spirit, still, strange, terrible, tormenting, toward, tried, unrestrained, vain, venerable, well, wet, whole, will, wretched" "26"
"27" "altered, astounding, calmed, charged, cheered, childish, circumstantial, condemned, confirmed, convict, darling, deadly, dear, despairing, endowed, even, extreme, forward, full, generous, girl, good, great, guiltless, guilty, happy, hard, hopeless, human, ignorant, impossible, impressed, innocent, it, kind, last, little, living, loose, lost, lovely, mistaken, mournful, poor, prejudiced, rash, sad, safe, strange, strong, sure, surpassing, tried, valued, will, wretched" "27"
"28" "absent, alarmed, altered, beautiful, bewildered, called, calm, character, child, collected, confident, confused, constrained, decided, dim, disturbed, doubtful, engaging, excited, explaining, faltering, fell, fellow, filled, forced, full, girl, gone, grave, guilty, happy, ignominious, innocent, it, jewel, lawless, lay, living, lost, make, memorable, morning, mourning, near, out, plain, poor, proof, round, sad, seen, simple, sleepless, smiling, sorrowful, spent, staggered, strange, surprising, suspicious, tranquil, uncertain, unhappy, unintelligible, unwilling, variable, violent, well, whole, wicked, will, wretched" "28"
"29" "acquainted, affectionate, agitated, alone, amiable, attached, beloved, benevolent, betrayed, black, bosom, called, case, character, charging, chief, child, circumstantial, condemned, criminal, dead, decided, decisive, educated, equal, esteemed, even, excellent, excited, experienced, extreme, fatal, fellow, forward, generous, glad, glaring, gloomy, guilty, hellish, human, incapable, indecent, innocent, irreproachable, it, last, mad, manacled, mild, minute, miserable, morning, must, nursed, out, parched, perfect, poor, popular, powerful, proof, put, rose, rushed, simple, strange, sustained, tedious, timorous, unexpected, unhappy, unwilling, weeping, well, whole, will, wretched" "29"
"30" "acknowledged, alive, assured, awful, beloved, bitter, blessed, blood, bosom, capable, cold, condemned, confessor, conversation, dear, deep, doomed, embraced, even, evil, failed, fair, false, feel, girl, great, guiltless, happy, harsh, having, horrid, indignant, it, kind, lady, last, late, live, lost, make, miserable, obdurate, pang, passionate, poor, repressed, resigned, retired, sad, saintly, settled, smiling, sound, stony, sweet, tried, true, unfeeling, unhappy, vital, voiceless, weeping, will, worm, wretched" "30"
"31" "dear, first, grave, hapless, happy, inexorable, it, prophetic, sad, satisfied, unhallowed, vain" "31"
"32" "agreeable, alive, base, beautiful, behind, benevolent, blasted, blood, bound, case, child, close, croaking, dark, dead, dear, eternal, even, evil, exposed, face, feeling, fellow, first, fit, free, good, guiltless, happy, harsh, heroic, human, hurried, immoderate, inflamed, intense, it, loose, make, middle, miserable, mourning, new, obscure, ordinary, painful, persuaded, put, quenched, quick, restless, restrained, retired, rowing, sad, serene, set, silent, sound, spirit, still, suffering, sustained, tempted, toward, unprotected, unquiet, useful" "32"
"33" "affected, almighty, ancient, astonishing, beautiful, bending, beneficial, blood, calm, certain, changed, character, child, condemned, dark, dashing, dated, depraved, dragging, enduring, ephemeral, even, fainting, familiar, feel, fertile, fine, first, free, girl, guilty, hanging, high, human, impetuous, innocent, intolerable, it, kind, least, lost, magnificent, marked, middle, mighty, miserable, must, native, near, nought, nursed, overwhelmed, peeping, picturesque, poor, raging, read, remote, respected, rugged, ruined, savage, shining, singular, snowy, sound, spirit, sublime, sullen, supreme, sure-footed, taking, terrific, thirsting, tranquil, true, unfit, whirlwind, white, wonderful, wretched" "33"
"34" "animal, beneath, blessed, desperate, extreme, fettered, gone, it, keen, lulling, maternal, new, noisy, pallid, rushing, short, soothing, spurred, striving, tingling" "34"
"35" "abrupt, acquainted, aerial, apparent, awful, bare, beneath, bent, brawling, broken, brute, capable, causing, cloudy, cracking, crossing, cut, dangerous, dark, deep, dependent, descending, desolate, determined, dissipated, diverted, elevated, even, faint, feel, feeling, filled, first, following, fond, free, gazing, glittering, glorious, grand, icy, immutable, imperial, it, jutting, last, leaning, light, loud, low, luxuriant, magnificent, majestic, melancholy, mighty, misty, morning, moved, narrow, necessary, obscure, precipitous, ragged, resolved, retired, rising, roaming, rock, rose, round, scattered, shattered, short, silent, slow, snowy, soaring, solitary, sorrowful, sound, spent, still, stupendous, subdued, sublime, sufficient, superior, tall, thick, troubled, uneven, uniform, unstained, vast, well, wonderful" "35"
"36" "alone, benevolent, bitter, bleak, blood, bloody, bound, close, cold, condemned, dear, desert, devoted, docile, dreary, equitable, eternal, even, evil, excluded, expressive, fallen, fellow, fierce, first, furious, good, great, guilty, happy, hated, human, it, living, make, mild, miserable, mortal, moved, must, natural, powerful, satisfied, set, spare, superhuman, superior, supple, tempted, troubled, unearthly, vile, virtuous, will, wretched" "36"
"37" "behind, cold, confirmed, depressed, determined, fellow, fine, first, full, happy, harmless, hated, heavy, high, it, least, led, odious, rock, snowy, speedy, strange, will" "37"
"38" "bright, clear, cold, collected, composed, confused, considerable, dark, delighted, desolate, distinct, distinguished, dormant, dry, enlightened, enticing, experienced, fan, feeling, first, fixed, frightened, gentle, great, hanging, harsh, helpless, huge, impervious, inarticulate, inflamed, insufficient, it, kind, lay, learned, light, little, live, lying, miserable, morning, moved, near, opaque, oppressed, oppressive, original, out, overcome, pained, pleasant, plentiful, poor, radiant, right, roused, secure, sound, sparrow, spreading, still, strange, sweet, tormented, touching, tried, troubled, unable, uncouth, useful, wandering, well, wet, whilst, winged, wood" "38"
