"node_id" "tags" "dpub"
"1" "agitated, bald, beaming, bear, behind, beneath, black, blue, calm, careful, casual, celebrated, character, circular, dazzling, deep, developed, elevated, eloquent, extending, extraordinary, face, fair, first, following, forming, forward, frosty, full, gigantic, glowing, great, green, human, illustrious, indebted, indefatigable, inestimable, interesting, involved, it, laying, leader, learned, learning, light, lively, local, mighty, must, mysterious, near, new, nice, ordinary, pardonable, perfect, poetic, presiding, proof, pursuing, read, right, romantic, ruling, scientific, sensible, serious, solitary, specimen, sporting, starting, still, strong, susceptible, twinkling, unmoved, white, whole, worthy" "1"
"2" "acknowledged, bear, bolting, bosom, bound, bursting, candid, celebrated, cheering, common, dear, disappointed, earning, entertained, fair, false, feeble, feel, forward, full, gent, genuine, gratified, great, human, humble, humbug, imperative, individual, intelligible, it, jealous, loud, make, off, official, out, overturning, possible, profound, put, quenched, repelled, rose, scurrilous, sure, troubled, unsettled, upsetting, vain, vile, will" "2"
"3" "appealing, astonished, beautiful, beneath, black, dashed, examining, face, fighting, figurative, first, great, hard, having, hidden, holding, horse, human, illustrious, immovable, it, large, laying, leader, learned, light, mad, morning, must, narrow, noted, off, old, open, out, perplexed, precious, private, punctual, put, ready, reckless, reserved, right, round, scrupulous, searching, short, singular, smoking, specimen, strange, tight, trying, unaccountable, well, whole, worthy" "3"
"4" "appealing, assisting, bare, beneath, black, booked, broken, case, chosen, coherent, cold, considerable, cutting, damaged, dirty, dispassionate, elbowing, emerging, enforcing, engaged, extraordinary, face, faded, first, forced, full, gone, good, green, haggard, having, heavy, hot, human, hurried, individual, it, jaunty, lady, learned, led, little, loquacious, low, lugging, main, make, making, middle, mouth, negligent, new, odd, off, old, open, ornamented, out, passive, perfect, personal, poetic, proffering, put, raw, real, resolved, scanty, sharp, shiny, short, soiled, splitting, spread, starting, strange, strapped, strong, suspicious, sweet, tall, thin, uncommon, well, white, whole, will, young" "4"
"5" "affected, animal, animated, begging, brief, broken, buff, capital, careful, changed, clean, close, curious, delightful, distinguished, dog, drawn, earthy, employed, engaged, exposed, extraordinary, fell, filled, fine, fired, first, full, general, girl, glorious, gone, great, having, high-souled, important, it, lady, lifting, little, lively, main, make, marine, material, military, morning, mouth, old, out, philanthropic, poem, poetic, powerful, present, principal, private, prophetic, red, remarkable, right, seen, singular, slight, square, still, well, whole, young" "5"
"6" "abstracted, animal, ardent, better, calm, cheap, collected, coming, commercial, darkened, delicious, drawn, earnest, excellent, fast, fell, fellow, filled, fine, first, fit, following, fond, fresh, gallant, general, girl, gratifying, great, happy, indignant, individual, influential, innocent, insulted, it, jesting, large, leading, loquacious, low, morning, must, noble, ordinary, out, peremptory, political, possible, present, publican, relaxed, remarkable, round, searching, slim, smoking, staggering, stern, superficial, universal, unnatural, whole, zealous" "6"
"7" "acknowledged, black, blue, bosom, bright, called, charitable, conscious, distinguished, dragon, elevated, fancy, fellow, first, forward, full, general, gilt, gone, good, great, indefatigable, inquiring, it, lady, large, last, leading, light, little, make, minute, must, new, odd, off, old, open, ordinary, out, partial, present, queer, rank, rising, round, set, settled, short, small, splitting, staggering, stentorian, stout, strong, sufficient, sunk, tall, telescopic, unacquainted, uncertain, undecided, upright, young" "7"
"8" "affectionate, aristocratic, awful, bad, bald, bear, bewildered, black, bouncing, candlestick, card, choked, chosen, complicated, conversation, coquetting, dancing, desirable, devoted, elderly, even, expressive, exquisite, face, fan, fast, fat, fixed, furious, gazing, good, great, hopping, ill, important, indefatigable, indignant, inflexible, intelligible, intense, intoxicated, it, jocose, lady, leader, leaning, liberal, limited, little, lost, low, melancholy, morning, moved, mute, new, nobody, old, out, overturning, painful, paying, picked, plain, popular, present, preserving, producing, put, respectful, retiring, rich, round, seen, severe, slight, strong, unconscious, unmoved, unremitting, unwonted, upright, whole, young" "8"
"9" "alternative, aroused, articulate, beneath, blue, bright, called, card, changed, close, comprehensive, confused, conversation, displaying, dreadful, emphatic, extraordinary, faint, fast, fell, firm, first, following, gilt, gloomy, glowing, guilty, having, high, inoffensive, insulted, intoxicated, it, knocking, last, leader, loaded, lost, loud, morning, must, oblivious, old, out, persuaded, possible, present, principal, profound, put, real, right, round, roused, second, smoking, staggered, starting, stiff, striking, surprised, terrible, trembling, uncommon, unconscious, uniform, uninitiated, unwelcome, vague, warlike, will" "9"
"10" "affected, agitated, alarmed, animated, astonished, aware, awkward, bad, balked, brave, careless, case, changed, clasping, cursed, dear, desperate, devoted, dismayed, dreadful, dull, even, extraordinary, failure, feel, fellow, follower, good, grateful, having, heavy, huge, immersed, invincible, it, killing, little, lively, local, lonely, maiming, make, military, morning, off, out, pledging, possible, powerful, present, principal, proper, put, rushed, shot, spirit, straight, terrified, thinking, tremulous, tried, twopenny, unnecessary, unusual, unwonted, wanting, wearing, will" "10"
"11" "admirable, adversary, better, black, blue, bound, case, climbing, colossal, coming, concealing, considerable, dear, declining, deserted, distant, dull, excellent, exhilarating, extraordinary, extreme, fat, fatal, feel, fellow, first, forward, giant, grave, having, hurt, individual, insulted, intoxicated, it, large, last, liquid, little, loading, melancholy, morning, must, mysterious, off, out, perfect, poor, portly, producing, quiet, ready, real, relieved, remarkable, retired, right, round, sage, second, steady, sufficient, sure, unaccountable, uncomfortable, ungentlemanly, uniform, vague, wearing, will" "11"
"12" "affronted, aggrieved, awkward, case, dear, disengaged, entire, feel, fell, good-humoured, great, handsome, happy, having, heroic, it, last, late, little, lively, noble, pleasant, proud, right, satisfied, second, sure, whole, will" "12"
"13" "acquainted, alone, behind, beneath, better, black, bright, careful, certain, common, confidential, desirous, dirty, dismal, drab, emaciated, enfeebled, even, face, false, fast, following, gaudy, good, grand, green, habitual, having, heavy, high, hollow, hopeless, host, human, immovable, impossible, individual, it, lank, large, last, light, little, live, lively, low, make, making, mixed, morning, mouth, mysterious, necessary, old, ordinary, out, physical, piercing, poverty-stricken, present, prominent, prudent, read, real, rose, sallow, shabby, singular, still, straggling, straight, striking, taxing, tended, theatrical, throng, true, uncommon, unknown, unusual, useful, well, whole, wide" "13"
"14" "aware, begging, beneath, besmeared, bloated, blown, borrowing, broken, child, chill, clown, cold, collected, comfortless, crossing, damp, dark, dirty, domestic, drawn, earning, easy, engaged, existing, face, failed, fallen, fantastic, fell, feverish, first, frightful, ghastly, glassy, great, heavy, hideous, hollow, ill, intimating, invalid, it, kind, large, last, late, lay, led, little, lost, low, lying, melancholy, minor, narrow, new, old, ornamented, out, playing, procuring, put, reduced, repulsive, restless, right, round, rusty, scrap, short, shrunken, sick, skinny, skulking, spectral, spent, stained, taking, tattered, telling, theatrical, thick, trembling, tremulous, trifling, uncertain, unfixed, unnatural, unusual, urgent, white, wretched" "14"
"15" "abject, able, alarmed, awful, bear, beat, better, blending, boisterous, burning, callous, case, character, chief, close, clown, cracked, dashed, deadly, deep, distorted, dreadful, dry, entertained, even, evil, face, fancied, fell, fellow, frightful, good, grasping, grave, happy, hard, heavy, helpless, hot, human, hurt, ill, incoherent, it, knowing, large, last, late, learned, low, mad, minute, miserable, must, near, necessary, off, old, ordinary, out, pale, parched, partial, patient, poor, powerful, present, promising, real, relaxed, retired, roaring, rose, round, seen, short, shrill, sickened, staring, still, stooped, suffering, sunk, tedious, touching, uncouth, unearthly, wandering, wasted, weak, weeping, well, wild, will, withered, wretched, writhing" "15"
