"node_id" "tags" "dpub"
"1" "active, disrespectful, distant, eager, friendly, imprudent, natural, spirited, unproductive" "1"
"2" "benevolent, capable, considerate, consistent, economical, fanciful, generous, serious, strict, ungenerous, warm" "2"
"3" "calm, clever, indifferent, proper, serious, strict" "3"
"4" "vain" "4"
"5" "awkward, generous, injudicious, natural, severe, shy, timid, unkind" "5"
"6" "affectionate, bold, constant, merry, passive, quiet" "6"
"7" "affectionate, anxious, benevolent, clever, considerate, consistent, dull, ignorant, indulgent, modest, proper, quick" "7"
"8" "careless, clever, eager, extravagant, judicious, kind, quick, serious, womanly" "8"
"9" "agreeable, certain, cheerful, dignified, hearty, natural" "9"
"10" "constant, genteel, kind, natural, particular, pleasant" "10"
"11" "complimentary, friendly, sociable, spontaneous, untaught" "11"
"12" "cold, kind, thoughtful" "12"
"13" "cheerful, particular, stable, steady, wasteful" "13"
"14" "amiable, indifferent, moral, proper, respectful, zealous" "14"
"15" "agreeable, cordial, hearty, kind, lively, pleasant, proud, unreserved, warm" "15"
"16" "accomplished, cautious, clever, particular" "16"
"17" "agreeable, confused, elegant, honest, intimate, lively, particular" "17"
"18" "agreeable, contented, demure, modest, pleasant, proper, quiet" "18"
"19" "agreeable, civil, courteous" "19"
"20" "agreeable, eager, pleasant, spiritless, stable, ungracious" "20"
"21" "anxious, complimentary, eager, natural, particular" "21"
"22" "direct, manly, natural, severe, solemn, unreasonable" "22"
"23" "agreeable, amiable, natural, pleasant" "23"
"24" "agreeable, amiable, clever, elegant, feminine, lively, loud, natural, pleasant, simple, unbending, warm" "24"
"25" "active, cheerful, civil, impatient, natural, proper, quiet, rude, stable, steady, timid" "25"
"26" "cheerful, determined, eager, pleasant" "26"
"27" "candid, foolish, gentle, pleasant, unreasonable" "27"
"28" "unreasonable" "28"
"29" "civil, independent, kind, narrow, placid, pleasant, pompous" "29"
"30" "pleasant, unceremonious, unsuspicious" "30"
"31" "distant, expressive, lively, rough, slow, tidy" "31"
"32" "certain, constant, foolish, loyal, particular, solemn, unaffected" "32"
"33" "lively, pleasant, proper, serious" "33"
"34" "curious, impatient, just, natural, slow" "34"
"35" "capable, feminine, forgetful, gentle, slow, thoughtful, thoughtless" "35"
"36" "rational" "36"
"37" "anxious, cheerful, lively, original" "37"
"38" "gloomy, hasty, obliging, pleasant, quick, unreasonable" "38"
"39" "agreeable, civil, curious, dissatisfied, foolish, impatient, particular, quick" "39"
"40" "mild, pleasant, silent" "40"
"41" "agreeable, biased, certain, conscientious, gloomy, natural, quiet, serious, solicitous" "41"
"42" "active, agreeable, clever, graceful, kind, pleasant, prejudiced, selfish, sincere, slovenly, tender, worldly" "42"
"43" "bright, cold, deep, gentle, solemn" "43"
"44" "agreeable, animated, clever, intimate, selfish, serious, social, thoughtless" "44"
"45" "anxious, dull, genteel, intimate, languid, particular, sly, steady, strict, unreasonable" "45"
"46" "modest" "46"
"47" "certain, kind, lively" "47"
"48" "#-serious, anxious, constant, determined, elegant, gentle, hearty, imprudent, independent, injudicious" "48"
"49" "careful, impatient, intimate, particular, quiet, strict, tame, thoughtful" "49"
"50" "vain" "50"
"51" "determined, independent" "51"
"52" "anxious, certain, girlish, humorous, proper, quick, scrupulous, solemn" "52"
"53" "awkward, determined, foolish, hasty, impudent, pert, quiet, treacherous" "53"
"54" "agreeable" "54"
"55" "agreeable, deep, pleasant, precise, scrupulous, steady, warm" "55"
"56" "civil, cold, determined, excessive, formal, forward, proper, solemn" "56"
"57" "agreeable, ceremonious, clever, contrary, gentle, sarcastic, wild" "57"
"58" "authoritative, capable, reasonable, unkind" "58"
"59" "determined, excessive, gentle, kind, ungenerous" "59"
"60" "amiable, cold, generous, inconsistent, kind" "60"
"61" "determined, earnest, friendly, gloomy, indifferent, jealous, kind, moral, particular, playful, rational, reasonable, selfish" "61"
"62" "capable, dictatorial, dignified, economical, inconstant, irrational, merciful, persuasive, reasonable, serious, unobservant, warm" "62"
"63" "anxious, courteous, impatient, slow" "63"
"64" "anxious, bright, civil, gentle, indefatigable, steady, warm" "64"
"65" "alert, cheerful, feminine, impatient, kind, maternal, modest, pleasant, reasonable, tough" "65"
"66" "" "66"
"67" "anxious, disrespectful, excessive, fearful, heedless, humble, serious, warm" "67"
"68" "agreeable, chatty, communicative, friendly, kind, quick, reasonable" "68"
"69" "affected, awkward, loud, particular, talkative" "69"
"70" "agreeable, calm, cautious, eager, elegant, indulgent, lively, mild, natural, particular, pleasant, quick, serious, silent, sincere" "70"
"71" "noisy, steady" "71"
"72" "active, amiable, anxious, capable, certain, consistent, inconsiderate, modest, proper, rough, steady, unkind, worrying" "72"
"73" "active, anxious, friendly, methodical, moral, proper, quiet, severe, tyrannical" "73"
"74" "confident, cool, courteous, indifferent, passive, pleasant, selfish, severe" "74"
"75" "fearful, independent, lively, merry, serious, silent, wise" "75"
"76" "amiable, anxious, careless, cold, consistent, dignified, dull, gentlemanlike, ignorant, kind, lively, natural, serious, sincere, solemn, unguarded" "76"
"77" "affectionate, anxious, confident, cool, determined, eager, impatient, proper, proud" "77"
"78" "active, civil, constant, eager, humble, impatient, kind, modest, natural, pleasant, simple" "78"
"79" "agreeable, capable, certain, cheerful, cold, elegant, impertinent, mild, moderate, natural, pleasant, quick, quiet, rough, tender, thoughtful" "79"
"80" "bitter, cold, formal, kind, mild, particular, severe, silent, unfeeling, warm" "80"
"81" "anxious, audacious, friendly, honest, indifferent, proper, serious, speedy, worldly" "81"
"82" "silent, thoughtful" "82"
"83" "agreeable, anxious, calm, certain, indifferent, natural, simple, submissive" "83"
"84" "affectionate, agreeable, certain, elegant, humble, kind, particular, proper, punctual, reasonable, scrupulous" "84"
"85" "agreeable, cordial, gentle, indefatigable, indifferent, pleasant, proper, quiet, silent, stable" "85"
"86" "calm, candid, contrary, cool, determined, noisy, pleasant, prudent, serious, shy, silent, steady" "86"
"87" "" "87"
"88" "capable, foolish, modest, quiet" "88"
"89" "#-obtrusive, civil, direct, dutiful, frank, kind, lively, natural, pleasant, polite, proper, respectful, sympathetic, warm" "89"
"90" "amiable, blunt, deep, direct, eager, fearless, fraternal, indefinite, lively, moral, noisy, scrupulous, selfish, simple, spirited, unsophisticated, warm" "90"
"91" "narrow, rough" "91"
"92" "agreeable, anxious, careless, cold, contented, critical, earnest, elegant, intellectual, lively, orderly, playful, pleasant, quick, steady, vain" "92"
"93" "capable, certain, cold, hasty, independent, resentful, suspicious" "93"
"94" "amiable, capable, determined, eager, judicious, negative, quick, reproachful, smart" "94"
"95" "agreeable, awkward, calm, capable, constant, detached, elegant, independent, modest, natural, proper" "95"
"96" "quick, quiet" "96"
"97" "amiable, anxious, contented, inexperienced, quiet, unwise" "97"
"98" "anxious, cordial, enlightened, independent, kind, serious" "98"
"99" "affectionate, agreeable, gallant, kind, modest, original, unsuspicious" "99"
"100" "careless" "100"
"101" "invariable, kind, reasonable, simple, studious" "101"
"102" "agreeable, determined, excessive, fervent, friendly, honest, independent, natural, original, pleasant, rational, reasonable" "102"
"103" "kind, serious, thorough" "103"
"104" "considerate, serious" "104"
"105" "agreeable, anxious, generous, languid" "105"
"106" "agreeable, bright, courteous, eager, elegant, gentle, modest, placid, proud, serious, tender, warm" "106"
"107" "anxious, confused, gracious, indefinite, kind, punctual, silent, unagreeable" "107"
"108" "cordial, determined, restless" "108"
"109" "certain, cold, fraternal, languid, pleasant, punctual, quiet, selfish, tender" "109"
"110" "affectionate, calm, considerate, kind, silent" "110"
"111" "accomplished, agreeable, concise, distant, foolish, friendly, musical, noisy, pleasant, quiet, unapproachable" "111"
"112" "agreeable, capable, determined, independent, pleasant, vain" "112"
"113" "clever, elegant, eloquent, foolish, modest, pleasant, principled, proper, quick, religious, serious" "113"
"114" "arbitrary, bitter, dependent" "114"
"115" "animated, anxious, civil, impatient, kind, wild" "115"
"116" "communicative, contrary, cruel, eager, excessive, impatient, kind, resentful, serious, shy, vain" "116"
"117" "natural, reasonable, serious, silent, unsuspicious, worldly" "117"
"118" "earnest, kind, serious" "118"
"119" "cold, silent" "119"
"120" "assured, calm, certain, exact, inarticulate, intimate, modest" "120"
"121" "cold, cool, deep, discerning, negative, simple, wild" "121"
"122" "generous, gentlemanlike, judicious, natural, nervous, particular, selfish, timid" "122"
"123" "independent" "123"
"124" "certain, eager" "124"
"125" "active, agreeable, compassionate, courteous, expressive, gentle, irrational, treacherous, unfriendly, unreasonable" "125"
"126" "capable, determined, kind, mild, nervous, proper, selfish, speedy, steady, ungenerous" "126"
"127" "agreeable, cheerful, exact, talkative" "127"
"128" "deep, distant, earnest, friendly, pleasant, silent, simple, unvarying" "128"
"129" "certain, determined, expressive, intimate, natural, proper, quick" "129"
"130" "capable, careless, critical, friendly, gentle, modest, particular, quick, serious, slovenly, tender, thorough" "130"
"131" "determined, eager, solemn, steady" "131"
