"source" "tag"
"1" 8 "little"
"2" 27 "fat"
"3" 26 "strong"
"4" 13 "little"
"5" 15 "old"
"6" 27 "young"
"7" 63 "young"
"8" 64 "young"
"9" 65 "young"
"10" 66 "young"
"11" 14 "great"
"12" 67 "young"
"13" 68 "young"
"14" 69 "young"
"15" 74 "young"
"16" 68 "great"
"17" 12 "terrible"
"18" 79 "young"
"19" 82 "great"
"20" 69 "hard"
"21" 28 "strong"
"22" 62 "alone"
"23" 89 "great"
"24" 59 "old"
"25" 67 "open"
"26" 105 "great"
"27" 87 "young"
"28" 115 "young"
"29" 90 "well"
"30" 90 "hard"
"31" 135 "kind"
"32" 129 "young"
"33" 139 "kind"
"34" 114 "great"
"35" 93 "good-natured"
"36" 153 "good"
"37" 111 "old"
"38" 47 "little"
"39" 146 "great"
"40" 99 "alone"
"41" 158 "old"
"42" 145 "awful"
"43" 165 "great"
"44" 142 "young"
"45" 176 "great"
"46" 67 "warm"
"47" 196 "polite"
"48" 113 "open"
"49" 186 "mean"
"50" 179 "young"
"51" 127 "bad"
"52" 185 "great"
"53" 209 "young"
"54" 11 "afraid"
"55" 170 "awful"
"56" 215 "young"
"57" 96 "strong"
"58" 217 "afraid"
"59" 212 "great"
"60" 164 "little"
"61" 221 "little"
"62" 224 "little"
"63" 217 "young"
"64" 75 "cold"
"65" 185 "warm"
"66" 169 "old"
"67" 244 "forward"
"68" 114 "glad"
"69" 240 "cold"
"70" 221 "great"
"71" 236 "young"
"72" 247 "cold"
"73" 253 "cold"
"74" 211 "bad"
"75" 249 "young"
"76" 245 "glad"
"77" 269 "glad"
"78" 218 "strong"
"79" 219 "afraid"
"80" 267 "young"
"81" 167 "alone"
"82" 254 "cold"
"83" 229 "little"
"84" 241 "old"
"85" 278 "afraid"
"86" 138 "hard"
"87" 311 "little"
"88" 316 "old"
"89" 336 "clean"
"90" 152 "uncomfortable"
"91" 154 "good"
"92" 283 "young"
"93" 143 "kind"
"94" 96 "powerful"
"95" 86 "terrible"
"96" 343 "young"
"97" 198 "open"
"98" 358 "open"
"99" 359 "open"
"100" 336 "little"
"101" 336 "old"
"102" 361 "open"
"103" 33 "short"
"104" 340 "good"
"105" 298 "alone"
"106" 378 "alone"
"107" 374 "little"
"108" 383 "grateful"
"109" 385 "grateful"
"110" 376 "good"
"111" 349 "young"
"112" 360 "giving"
"113" 345 "kind"
"114" 381 "little"
"115" 379 "alone"
"116" 375 "short"
"117" 387 "young"
"118" 402 "young"
"119" 241 "pretty"
"120" 132 "well"
"121" 386 "grateful"
"122" 203 "mean"
"123" 413 "mean"
"124" 317 "afraid"
"125" 217 "awful"
"126" 393 "little"
"127" 248 "weak"
"128" 212 "sensible"
"129" 407 "well"
"130" 11 "certain"
"131" 373 "gracious"
"132" 399 "short"
"133" 140 "smart"
"134" 406 "young"
"135" 171 "fine"
"136" 434 "little"
"137" 8 "neat"
"138" 407 "pretty"
"139" 483 "little"
"140" 260 "bad"
"141" 493 "little"
"142" 484 "pretty"
"143" 467 "well"
"144" 28 "fat"
"145" 387 "good"
"146" 349 "terrible"
"147" 373 "lively"
"148" 267 "poor"
"149" 480 "young"
"150" 197 "polite"
"151" 467 "sensible"
"152" 496 "bad"
"153" 298 "cold"
"154" 533 "good"
"155" 375 "open"
"156" 247 "great"
"157" 502 "little"
"158" 535 "young"
"159" 506 "pretty"
"160" 319 "hard"
"161" 553 "little"
"162" 375 "old"
"163" 547 "bad"
"164" 547 "good"
"165" 573 "good"
"166" 594 "good"
"167" 595 "good"
"168" 567 "old"
"169" 258 "curious"
"170" 551 "open"
"171" 596 "good"
"172" 553 "great"
"173" 268 "rough"
"174" 393 "kind"
"175" 416 "mean"
"176" 535 "poor"
"177" 666 "rough"
"178" 270 "glad"
"179" 669 "interested"
"180" 567 "little"
"181" 554 "young"
"182" 660 "good"
"183" 92 "fair"
"184" 701 "thinking"
"185" 669 "sleepy"
"186" 573 "bad"
"187" 641 "open"
"188" 691 "little"
"189" 564 "hard"
"190" 274 "strong"
"191" 535 "lively"
"192" 600 "old"
"193" 720 "old"
"194" 710 "little"
"195" 730 "little"
"196" 662 "great"
"197" 714 "hard"
"198" 399 "alone"
"199" 724 "old"
"200" 506 "well"
"201" 695 "good"
"202" 731 "little"
"203" 758 "little"
"204" 152 "thoughtful"
"205" 757 "good"
"206" 765 "good"
"207" 686 "poor"
"208" 741 "hard"
"209" 769 "good"
"210" 690 "surprised"
"211" 769 "poor"
"212" 760 "little"
"213" 782 "poor"
"214" 337 "uncomfortable"
"215" 743 "alone"
"216" 483 "fine"
"217" 690 "glad"
"218" 788 "glad"
"219" 783 "little"
"220" 745 "old"
"221" 670 "kind"
"222" 679 "mean"
"223" 790 "little"
"224" 783 "poor"
"225" 798 "little"
"226" 798 "poor"
"227" 793 "old"
"228" 799 "little"
"229" 432 "awful"
"230" 424 "afraid"
"231" 801 "little"
"232" 800 "old"
"233" 799 "poor"
"234" 157 "serious"
"235" 826 "old"
"236" 207 "quiet"
"237" 702 "thinking"
"238" 547 "cold"
"239" 772 "hard"
"240" 803 "awful"
"241" 835 "hard"
"242" 668 "bright"
"243" 835 "cold"
"244" 410 "grateful"
"245" 843 "grateful"
"246" 433 "rich"
"247" 760 "thoughtful"
"248" 542 "sensible"
"249" 842 "cold"
"250" 337 "clean"
"251" 692 "young"
"252" 844 "grateful"
"253" 827 "old"
"254" 785 "fine"
"255" 826 "little"
"256" 884 "little"
"257" 391 "giving"
"258" 890 "little"
"259" 240 "warm"
"260" 789 "glad"
"261" 740 "great"
"262" 880 "old"
"263" 708 "open"
"264" 879 "young"
"265" 558 "pretty"
"266" 358 "proud"
"267" 909 "young"
"268" 911 "young"
"269" 879 "clean"
"270" 893 "little"
"271" 903 "open"
"272" 876 "cold"
"273" 924 "open"
"274" 715 "strong"
"275" 926 "strong"
"276" 638 "curious"
"277" 224 "beautiful"
"278" 901 "great"
"279" 724 "ridiculous"
"280" 809 "afraid"
"281" 783 "uncomfortable"
"282" 911 "pretty"
"283" 748 "well"
"284" 884 "fine"
"285" 950 "fine"
"286" 861 "rich"
"287" 840 "bright"
"288" 922 "young"
"289" 901 "old"
"290" 953 "rich"
"291" 945 "afraid"
"292" 976 "afraid"
"293" 962 "young"
"294" 795 "kind"
"295" 929 "strong"
"296" 924 "little"
"297" 714 "tired"
"298" 147 "difficult"
"299" 319 "impatient"
"300" 774 "good"
"301" 951 "fine"
"302" 895 "strange"
"303" 964 "old"
"304" 994 "strange"
"305" 829 "quiet"
"306" 708 "bad"
"307" 980 "young"
"308" 701 "fair"
"309" 947 "pretty"
"310" 1003 "young"
"311" 947 "well"
"312" 983 "strong"
"313" 1022 "natural"
"314" 839 "hard"
"315" 911 "proud"
"316" 1005 "pretty"
"317" 983 "weird"
"318" 990 "impatient"
"319" 829 "thinking"
"320" 997 "strange"
"321" 784 "alone"
"322" 984 "little"
"323" 83 "angry"
"324" 552 "bitter"
"325" 1031 "hard"
"326" 480 "smart"
"327" 1067 "little"
"328" 258 "violent"
"329" 939 "great"
"330" 1074 "sensitive"
"331" 473 "certain"
"332" 997 "old"
"333" 1035 "pretty"
"334" 796 "mean"
"335" 1060 "strange"
"336" 1093 "strange"
"337" 1080 "great"
"338" 1075 "little"
"339" 1086 "certain"
"340" 1005 "fair"
"341" 1003 "bad"
"342" 932 "curious"
"343" 1005 "young"
"344" 1095 "little"
"345" 1087 "old"
"346" 925 "open"
"347" 1006 "well"
"348" 1118 "well"
"349" 1091 "mean"
"350" 1090 "pretty"
"351" 1120 "well"
"352" 1121 "mean"
"353" 1121 "pretty"
"354" 1121 "well"
"355" 323 "busy"
"356" 95 "tall"
"357" 983 "kind"
"358" 1123 "well"
"359" 1142 "well"
"360" 1113 "little"
"361" 166 "helpless"
"362" 1115 "open"
"363" 1110 "young"
"364" 334 "handsome"
"365" 956 "bright"
"366" 533 "terrible"
"367" 1123 "mean"
"368" 1200 "mean"
"369" 1139 "kind"
"370" 1114 "old"
"371" 1206 "old"
"372" 1199 "terrible"
"373" 938 "beautiful"
"374" 1034 "proud"
"375" 1186 "young"
"376" 988 "difficult"
"377" 1207 "old"
"378" 1107 "ignorant"
"379" 884 "happy"
"380" 1146 "well"
"381" 1069 "angry"
"382" 1220 "old"
"383" 1241 "old"
"384" 1173 "little"
"385" 1214 "young"
