"source" "target" "tag"
2 4 "and"
4 6 "and"
6 8 "and"
8 13 "and"
13 14 "and"
14 15 "and"
4 15 "let"
15 16 "and"
16 17 "and"
16 17 "chalke"
15 17 "him"
17 18 "and"
18 19 "and"
17 19 "him"
15 19 "without"
19 23 "and"
15 23 "name"
23 25 "and"
19 25 "him"
23 25 "name"
25 26 "and"
25 26 "him"
25 26 "name"
26 28 "and"
17 28 "matters"
28 29 "and"
26 29 "him"
14 29 "then"
29 30 "and"
29 30 "him"
30 31 "and"
2 31 "number"
29 32 "ouer"
31 33 "and"
33 36 "and"
36 37 "and"
30 37 "him"
37 38 "and"
37 38 "him"
38 42 "and"
30 42 "bad"
42 43 "and"
28 44 "priuie"
32 45 "ouer"
43 46 "and"
29 47 "then"
46 49 "and"
15 49 "let"
49 50 "and"
38 50 "him"
50 51 "and"
49 51 "let"
51 52 "and"
52 53 "and"
53 55 "and"
55 56 "and"
50 56 "him"
19 56 "owne"
19 56 "person"
26 56 "striken"
56 58 "and"
56 58 "him"
46 58 "needs"
58 60 "and"
56 61 "owne"
26 63 "name"
19 63 "without"
60 64 "and"
58 64 "him"
61 64 "owne"
64 65 "and"
65 66 "and"
57 66 "euening"
66 67 "and"
64 67 "him"
67 68 "and"
59 68 "foole"
67 68 "him"
14 68 "want"
68 69 "and"
69 71 "and"
71 72 "and"
72 73 "and"
73 74 "and"
47 74 "then"
74 75 "and"
41 75 "another"
62 75 "buttons"
36 75 "eie"
68 75 "him"
51 75 "let"
45 75 "ouer"
74 75 "then"
75 77 "and"
75 77 "him"
77 78 "and"
77 78 "him"
78 79 "and"
78 79 "him"
21 79 "most"
79 80 "and"
80 82 "and"
29 83 "put"
75 85 "another"
55 85 "ordinarie"
79 86 "him"
82 87 "and"
87 88 "and"
86 88 "him"
88 90 "and"
88 90 "him"
75 90 "let"
90 91 "and"
91 92 "and"
92 94 "and"
90 94 "him"
63 94 "without"
84 95 "flie"
94 95 "him"
60 95 "remedie"
94 96 "and"
90 96 "let"
19 96 "place"
44 96 "priuie"
96 97 "and"
85 97 "another"
55 97 "field"
95 97 "him"
96 97 "let"
64 97 "owne"
96 97 "place"
97 98 "him"
97 99 "and"
74 99 "ere"
98 99 "him"
97 99 "let"
99 101 "and"
99 101 "him"
56 101 "person"
101 103 "and"
75 103 "buttons"
101 103 "him"
63 103 "name"
75 103 "ouer"
75 103 "then"
103 104 "and"
28 105 "chiefe"
104 107 "and"
103 107 "him"
96 107 "priuie"
28 108 "matters"
107 109 "and"
109 110 "and"
107 110 "him"
44 110 "mans"
38 111 "againe"
110 111 "and"
65 111 "eate"
110 111 "him"
111 112 "and"
68 112 "foole"
111 112 "him"
112 113 "and"
99 113 "driue"
112 113 "him"
97 113 "place"
