"target" "tag"
"1" 13 "little"
"2" 28 "fat"
"3" 28 "strong"
"4" 47 "little"
"5" 59 "old"
"6" 63 "young"
"7" 64 "young"
"8" 65 "young"
"9" 66 "young"
"10" 67 "young"
"11" 68 "great"
"12" 68 "young"
"13" 69 "young"
"14" 74 "young"
"15" 79 "young"
"16" 82 "great"
"17" 86 "terrible"
"18" 87 "young"
"19" 89 "great"
"20" 90 "hard"
"21" 96 "strong"
"22" 99 "alone"
"23" 105 "great"
"24" 111 "old"
"25" 113 "open"
"26" 114 "great"
"27" 115 "young"
"28" 129 "young"
"29" 132 "well"
"30" 138 "hard"
"31" 139 "kind"
"32" 142 "young"
"33" 143 "kind"
"34" 146 "great"
"35" 148 "good-natured"
"36" 154 "good"
"37" 158 "old"
"38" 164 "little"
"39" 165 "great"
"40" 167 "alone"
"41" 169 "old"
"42" 170 "awful"
"43" 176 "great"
"44" 179 "young"
"45" 185 "great"
"46" 185 "warm"
"47" 197 "polite"
"48" 198 "open"
"49" 203 "mean"
"50" 209 "young"
"51" 211 "bad"
"52" 212 "great"
"53" 215 "young"
"54" 217 "afraid"
"55" 217 "awful"
"56" 217 "young"
"57" 218 "strong"
"58" 219 "afraid"
"59" 221 "great"
"60" 221 "little"
"61" 224 "little"
"62" 229 "little"
"63" 236 "young"
"64" 240 "cold"
"65" 240 "warm"
"66" 241 "old"
"67" 245 "forward"
"68" 245 "glad"
"69" 247 "cold"
"70" 247 "great"
"71" 249 "young"
"72" 253 "cold"
"73" 254 "cold"
"74" 260 "bad"
"75" 267 "young"
"76" 269 "glad"
"77" 270 "glad"
"78" 274 "strong"
"79" 278 "afraid"
"80" 283 "young"
"81" 298 "alone"
"82" 298 "cold"
"83" 311 "little"
"84" 316 "old"
"85" 317 "afraid"
"86" 319 "hard"
"87" 336 "little"
"88" 336 "old"
"89" 337 "clean"
"90" 337 "uncomfortable"
"91" 340 "good"
"92" 343 "young"
"93" 345 "kind"
"94" 349 "powerful"
"95" 349 "terrible"
"96" 349 "young"
"97" 358 "open"
"98" 359 "open"
"99" 361 "open"
"100" 374 "little"
"101" 375 "old"
"102" 375 "open"
"103" 375 "short"
"104" 376 "good"
"105" 378 "alone"
"106" 379 "alone"
"107" 381 "little"
"108" 385 "grateful"
"109" 386 "grateful"
"110" 387 "good"
"111" 387 "young"
"112" 391 "giving"
"113" 393 "kind"
"114" 393 "little"
"115" 399 "alone"
"116" 399 "short"
"117" 402 "young"
"118" 406 "young"
"119" 407 "pretty"
"120" 407 "well"
"121" 410 "grateful"
"122" 413 "mean"
"123" 416 "mean"
"124" 424 "afraid"
"125" 432 "awful"
"126" 434 "little"
"127" 436 "weak"
"128" 467 "sensible"
"129" 467 "well"
"130" 473 "certain"
"131" 477 "gracious"
"132" 477 "short"
"133" 480 "smart"
"134" 480 "young"
"135" 483 "fine"
"136" 483 "little"
"137" 484 "neat"
"138" 484 "pretty"
"139" 493 "little"
"140" 496 "bad"
"141" 502 "little"
"142" 506 "pretty"
"143" 506 "well"
"144" 522 "fat"
"145" 533 "good"
"146" 533 "terrible"
"147" 535 "lively"
"148" 535 "poor"
"149" 535 "young"
"150" 542 "polite"
"151" 542 "sensible"
"152" 547 "bad"
"153" 547 "cold"
"154" 547 "good"
"155" 551 "open"
"156" 553 "great"
"157" 553 "little"
"158" 554 "young"
"159" 558 "pretty"
"160" 564 "hard"
"161" 567 "little"
"162" 567 "old"
"163" 573 "bad"
"164" 573 "good"
"165" 594 "good"
"166" 595 "good"
"167" 596 "good"
"168" 600 "old"
"169" 638 "curious"
"170" 641 "open"
"171" 660 "good"
"172" 662 "great"
"173" 666 "rough"
"174" 670 "kind"
"175" 679 "mean"
"176" 686 "poor"
"177" 689 "rough"
"178" 690 "glad"
"179" 690 "interested"
"180" 691 "little"
"181" 692 "young"
"182" 695 "good"
"183" 701 "fair"
"184" 702 "thinking"
"185" 707 "sleepy"
"186" 708 "bad"
"187" 708 "open"
"188" 710 "little"
"189" 714 "hard"
"190" 715 "strong"
"191" 719 "lively"
"192" 720 "old"
"193" 724 "old"
"194" 730 "little"
"195" 731 "little"
"196" 740 "great"
"197" 741 "hard"
"198" 743 "alone"
"199" 745 "old"
"200" 748 "well"
"201" 757 "good"
"202" 758 "little"
"203" 760 "little"
"204" 760 "thoughtful"
"205" 765 "good"
"206" 769 "good"
"207" 769 "poor"
"208" 772 "hard"
"209" 774 "good"
"210" 779 "surprised"
"211" 782 "poor"
"212" 783 "little"
"213" 783 "poor"
"214" 783 "uncomfortable"
"215" 784 "alone"
"216" 785 "fine"
"217" 788 "glad"
"218" 789 "glad"
"219" 790 "little"
"220" 793 "old"
"221" 795 "kind"
"222" 796 "mean"
"223" 798 "little"
"224" 798 "poor"
"225" 799 "little"
"226" 799 "poor"
"227" 800 "old"
"228" 801 "little"
"229" 803 "awful"
"230" 809 "afraid"
"231" 826 "little"
"232" 826 "old"
"233" 826 "poor"
"234" 826 "serious"
"235" 827 "old"
"236" 829 "quiet"
"237" 829 "thinking"
"238" 835 "cold"
"239" 835 "hard"
"240" 837 "awful"
"241" 839 "hard"
"242" 840 "bright"
"243" 842 "cold"
"244" 843 "grateful"
"245" 844 "grateful"
"246" 861 "rich"
"247" 869 "thoughtful"
"248" 875 "sensible"
"249" 876 "cold"
"250" 879 "clean"
"251" 879 "young"
"252" 880 "grateful"
"253" 880 "old"
"254" 884 "fine"
"255" 884 "little"
"256" 890 "little"
"257" 893 "giving"
"258" 893 "little"
"259" 893 "warm"
"260" 900 "glad"
"261" 901 "great"
"262" 901 "old"
"263" 903 "open"
"264" 909 "young"
"265" 911 "pretty"
"266" 911 "proud"
"267" 911 "young"
"268" 922 "young"
"269" 923 "clean"
"270" 924 "little"
"271" 924 "open"
"272" 925 "cold"
"273" 925 "open"
"274" 926 "strong"
"275" 929 "strong"
"276" 932 "curious"
"277" 938 "beautiful"
"278" 939 "great"
"279" 943 "ridiculous"
"280" 945 "afraid"
"281" 945 "uncomfortable"
"282" 947 "pretty"
"283" 947 "well"
"284" 950 "fine"
"285" 951 "fine"
"286" 953 "rich"
"287" 956 "bright"
"288" 962 "young"
"289" 964 "old"
"290" 964 "rich"
"291" 976 "afraid"
"292" 977 "afraid"
"293" 980 "young"
"294" 983 "kind"
"295" 983 "strong"
"296" 984 "little"
"297" 985 "tired"
"298" 988 "difficult"
"299" 990 "impatient"
"300" 992 "good"
"301" 994 "fine"
"302" 994 "strange"
"303" 997 "old"
"304" 997 "strange"
"305" 999 "quiet"
"306" 1003 "bad"
"307" 1003 "young"
"308" 1005 "fair"
"309" 1005 "pretty"
"310" 1005 "young"
"311" 1006 "well"
"312" 1027 "strong"
"313" 1029 "natural"
"314" 1031 "hard"
"315" 1034 "proud"
"316" 1035 "pretty"
"317" 1043 "weird"
"318" 1050 "impatient"
"319" 1059 "thinking"
"320" 1060 "strange"
"321" 1062 "alone"
"322" 1067 "little"
"323" 1069 "angry"
"324" 1073 "bitter"
"325" 1073 "hard"
"326" 1073 "smart"
"327" 1075 "little"
"328" 1078 "violent"
"329" 1080 "great"
"330" 1080 "sensitive"
"331" 1086 "certain"
"332" 1087 "old"
"333" 1090 "pretty"
"334" 1091 "mean"
"335" 1093 "strange"
"336" 1094 "strange"
"337" 1095 "great"
"338" 1095 "little"
"339" 1097 "certain"
"340" 1101 "fair"
"341" 1107 "bad"
"342" 1108 "curious"
"343" 1110 "young"
"344" 1113 "little"
"345" 1114 "old"
"346" 1115 "open"
"347" 1118 "well"
"348" 1120 "well"
"349" 1121 "mean"
"350" 1121 "pretty"
"351" 1121 "well"
"352" 1123 "mean"
"353" 1123 "pretty"
"354" 1123 "well"
"355" 1124 "busy"
"356" 1137 "tall"
"357" 1139 "kind"
"358" 1142 "well"
"359" 1146 "well"
"360" 1173 "little"
"361" 1185 "helpless"
"362" 1185 "open"
"363" 1186 "young"
"364" 1189 "handsome"
"365" 1190 "bright"
"366" 1199 "terrible"
"367" 1200 "mean"
"368" 1201 "mean"
"369" 1204 "kind"
"370" 1206 "old"
"371" 1207 "old"
"372" 1209 "terrible"
"373" 1214 "beautiful"
"374" 1214 "proud"
"375" 1214 "young"
"376" 1215 "difficult"
"377" 1220 "old"
"378" 1225 "ignorant"
"379" 1240 "happy"
"380" 1240 "well"
"381" 1241 "angry"
"382" 1241 "old"
"383" 1243 "old"
"384" 1244 "little"
"385" 1244 "young"
"386" 1246 "old"
"387" 1247 "great"
"388" 1257 "little"
"389" 1263 "certain"
"390" 1265 "fair"
"391" 1265 "little"
"392" 1266 "little"
"393" 1266 "old"
"394" 1268 "strict"
"395" 1273 "bright"
"396" 1273 "good"
"397" 1274 "old"
"398" 1277 "hard"
"399" 1280 "strange"
"400" 1281 "strange"
