"root_node_id" "tag"
"1" "determined"
"1" "welcome"
"2" "afraid"
"2" "beautiful"
"2" "best"
"2" "delicate"
"3" "comfortable"
"3" "happy"
"3" "strong"
"4" "appropriate"
"4" "modest"
"4" "polite"
"4" "professional"
"4" "shocked"
"4" "social"
"4" "special"
"5" "calm"
"5" "extreme"
"6" "familiar"
"6" "fancy"
"6" "quiet"
"7" "different"
"7" "married"
"7" "proud"
"8" "brave"
"8" "cheerful"
"8" "cruel"
"8" "pleasant"
"9" "famous"
"9" "honest"
"9" "selfish"
"9" "sincere"
"10" "clever"
"10" "curious"
"10" "rich"
"11" "#-worth"
"12" NA
"12" "12"
"13" "clean"
"13" "delightful"
"14" "bible"
"14" "delicious"
"15" "mighty"
"16" "obliged"
"16" "safe"
"17" "unpleasant"
"18" "extraordinary"
"18" "natural"
"20" "smart"
"21" "scared"
"22" NA
"22" "22"
"24" "greatest"
"25" "careful"
"25" "greedy"
"25" "harmless"
"26" "free"
"26" "mysterious"
"26" "uncertain"
"29" "friendly"
"30" "superior"
"31" "stable"
"33" "delighted"
"33" "original"
"35" "dangerous"
"37" "top"
"39" NA
"39" "39"
"40" "confident"
"41" "sacred"
"42" "profitable"
"42" "wise"
"46" "loose"
"48" "accustomed"
"48" "thoughtful"
"50" "#-suited"
"51" "weak"
"53" "#-afraid"
"53" "dominant"
"54" "entertaining"
"55" "independent"
"58" "faithful"
"59" "#-happy"
"59" "gentle"
"60" "capable"
"61" "neat"
"61" "prudent"
"63" "generous"
"67" "happier"
"69" "learned"
"71" "qualified"
"72" "compassionate"
"76" "passionate"
"77" "worth"
"80" "fair"
"83" "direct"
"83" "graceful"
"86" "interesting"
"87" "humble"
"89" "surprising"
"93" "responsible"
"100" "suited"
"102" "reasonable"
"103" "legal"
"106" "influential"
"110" "universal"
"111" "#-beautiful"
"111" "accomplished"
"112" "individual"
"116" NA
"116" "116"
"118" "newest"
"119" "pleasing"
"120" NA
"120" "120"
"121" "powerful"
"122" "jest"
"126" "novel"
"127" "bored"
"132" "secure"
"135" "conventional"
"140" NA
"140" "140"
"141" "popular"
"144" "blessed"
"149" "peaceful"
"153" "expensive"
"153" "liberal"
"155" "official"
"160" NA
"160" "160"
"165" "defensive"
"169" NA
"169" "169"
"172" "fascinating"
"175" "improper"
"179" "religious"
"185" "competent"
"187" "genuine"
"189" "amusing"
"190" "moral"
"192" NA
"192" "192"
"193" "minded"
"200" "damned"
"201" "united"
"219" NA
"219" "219"
"220" "intellectual"
"221" "playful"
"227" "trusted"
"234" "outrageous"
"234" "subordinate"
"235" "legitimate"
"238" "enthusiastic"
"246" "sympathetic"
"249" "heavenly"
"252" "charitable"
"257" "forgiving"
"261" "mature"
"263" "delight"
"287" "#-proud"
"291" "succeeding"
"293" "#-cheerful"
"313" "#-capable"
"318" NA
"318" "318"
"319" "helpful"
"330" "artistic"
"331" "threatening"
"334" "greed"
"334" "safer"
"345" "weaker"
"350" NA
"350" "350"
"356" "exciting"
"362" "daring"
"362" "potential"
"364" "capital"
"368" "encouraged"
"369" NA
"369" "369"
"374" "encouraging"
"379" "forbidden"
"385" "loyal"
